4.0,0.01904,-0.01514,1.02588
4.0,0.01904,-0.01514,1.02588
12.0,-0.01172,-0.03076,1.02832
20.0,-0.05127,-0.0127,1.01758
28.0,-0.00635,-0.02393,1.02539
36.0,0.02686,-0.02637,1.01807
44.0,-0.03564,-0.01611,1.0127
52.0,-0.04785,-0.01904,1.02148
60.0,0.01563,-0.0293,1.02295
68.0,0.00098,-0.02637,1.01904
76.0,-0.03467,-0.02441,1.0249
84.0,-0.02979,-0.01709,1.02393
92.0,0.0083,-0.03271,1.0249
100.0,-0.00195,-0.02148,1.0293
108.0,-0.01483,-0.02229,1.02119
364.0,-0.01395,-0.02281,1.02176
620.0,-0.01472,-0.02283,1.02177
876.0,-0.01462,-0.02232,1.02263
1132.0,-0.01469,-0.02298,1.02164
1388.0,-0.01509,-0.02295,1.02209
1644.0,-0.01515,-0.02235,1.02222
1900.0,-0.01523,-0.02293,1.02298
2156.0,-0.01433,-0.02292,1.0217
2412.0,-0.01439,-0.02255,1.02257
2668.0,-0.01508,-0.02211,1.02258
2924.0,-0.0141,-0.02248,1.0217
3180.0,-0.01431,-0.02196,1.0224
3436.0,-0.01463,-0.02243,1.02213
3692.0,-0.01495,-0.02271,1.02222
3948.0,-0.01453,-0.02336,1.02129
4204.0,-0.01434,-0.02277,1.0213
4460.0,-0.01469,-0.0226,1.02214
4716.0,-0.01489,-0.02284,1.02162
4972.0,-0.01474,-0.02286,1.0213
5228.0,-0.01491,-0.02203,1.02174
5484.0,-0.01404,-0.02225,1.0211
5740.0,-0.01482,-0.02209,1.0226
5996.0,-0.01385,-0.02249,1.02213
6252.0,-0.01479,-0.02263,1.0218
6508.0,-0.0139,-0.02303,1.02246
6764.0,-0.01482,-0.02194,1.02216
7020.0,-0.01463,-0.02269,1.02219
7276.0,-0.01501,-0.02266,1.02232
7532.0,-0.0145,-0.02249,1.02119
7788.0,-0.01482,-0.02338,1.02274
8044.0,-0.01505,-0.02296,1.02199
8300.0,-0.01494,-0.02237,1.02209
