100.0,-0.02539,-0.03076,1.01611
108.0,-0.03094,-0.02179,1.02158
364.0,-0.03174,-0.02147,1.02213
620.0,-0.03192,-0.02129,1.02176
876.0,-0.03123,-0.0219,1.02145
1132.0,-0.03178,-0.02144,1.02182
1388.0,-0.03192,-0.02144,1.02176
1644.0,-0.03152,-0.02135,1.02179
1900.0,-0.03174,-0.02109,1.02145
2156.0,-0.03181,-0.0206,1.02238
2412.0,-0.03258,-0.02126,1.02161
2668.0,-0.03143,-0.02121,1.02193
2924.0,-0.03133,-0.02112,1.02133
3180.0,-0.03149,-0.02139,1.02097
3436.0,-0.03256,-0.02045,1.02174
3692.0,-0.03162,-0.02097,1.02113
3948.0,-0.03169,-0.02126,1.02167
4204.0,-0.03198,-0.02103,1.02164
4460.0,-0.03227,-0.02136,1.02153
4716.0,-0.03169,-0.02106,1.0215
4972.0,-0.0316,-0.02139,1.02144
5228.0,-0.03159,-0.02101,1.02122
5484.0,-0.0329,-0.02148,1.02104
5740.0,-0.03133,-0.02089,1.02151
5996.0,-0.0327,-0.02155,1.0218
6252.0,-0.03207,-0.02185,1.02205
6508.0,-0.03195,-0.02107,1.02165
6764.0,-0.03174,-0.02144,1.02185
7020.0,-0.03123,-0.02211,1.02126
7276.0,-0.03241,-0.02124,1.02184
7532.0,-0.03186,-0.02161,1.02165
7788.0,-0.03249,-0.02107,1.02197
8044.0,-0.03204,-0.02203,1.02122
8300.0,-0.03214,-0.02252,1.02159
8556.0,-0.03204,-0.02121,1.02161
8812.0,-0.03133,-0.02243,1.02138
9068.0,-0.03302,-0.02185,1.02162
9324.0,-0.032,-0.02136,1.02245
9580.0,-0.03198,-0.02133,1.02199
9836.0,-0.03207,-0.02116,1.02167
10092.0,-0.0316,-0.02142,1.02138
10348.0,-0.03172,-0.02219,1.0215
10604.0,-0.03198,-0.02165,1.02187
10860.0,-0.03185,-0.02165,1.02141
11116.0,-0.03183,-0.02136,1.02164
11372.0,-0.03122,-0.02171,1.02086
11628.0,-0.03229,-0.02083,1.02206
11884.0,-0.03049,-0.0218,1.02168
12140.0,-0.03224,-0.02167,1.02196
12396.0,-0.03168,-0.02148,1.02226
12652.0,-0.03194,-0.0213,1.02173
12908.0,-0.03238,-0.02065,1.0211
13164.0,-0.03154,-0.02135,1.02103
13420.0,-0.03264,-0.02104,1.02133
13676.0,-0.03214,-0.02119,1.0222
13932.0,-0.03223,-0.02126,1.02232
14188.0,-0.03128,-0.02109,1.02165
14444.0,-0.03143,-0.02127,1.0217
14700.0,-0.03204,-0.021,1.02113
14956.0,-0.03149,-0.02141,1.02248
15212.0,-0.03203,-0.02063,1.02124
15468.0,-0.03204,-0.0208,1.02168
15724.0,-0.03166,-0.02122,1.02213
15980.0,-0.03194,-0.02106,1.02084
16236.0,-0.03246,-0.02168,1.01961
16492.0,-0.0336,-0.02037,1.03539
16748.0,-0.03052,-0.02094,0.97847
17004.0,-0.03503,-0.02385,1.10031
17260.0,-0.03217,-0.02693,0.97162
17516.0,-0.03448,-0.02301,0.97754
17772.0,-0.03021,-0.01814,1.07466
18028.0,-0.02821,-0.00989,0.8779
18284.0,-0.03206,-0.01726,1.11931
18540.0,-0.03061,-0.02032,1.02936
18796.0,-0.02795,-0.03189,0.98578
19052.0,-0.03314,-0.02968,1.14265
19308.0,-0.02763,-0.0228,0.88484
19564.0,-0.03369,-0.02307,1.05203
19820.0,-0.02625,-0.01468,1.0228
20076.0,-0.02733,-0.01292,0.93457
20332.0,-0.0294,-0.02376,1.16104
20588.0,-0.03233,-0.02499,0.94582
20844.0,-0.02861,-0.02823,1.05107
21100.0,-0.03465,-0.02646,1.07861
21356.0,-0.03531,-0.01974,0.88385
