100.0,-0.02344,-0.01855,1.02246
108.0,-0.01898,-0.02264,1.02176
364.0,-0.01822,-0.0237,1.02209
620.0,-0.01915,-0.02229,1.02177
876.0,-0.01904,-0.02303,1.02142
1132.0,-0.01814,-0.02245,1.02264
1388.0,-0.01974,-0.0231,1.02271
1644.0,-0.01859,-0.02254,1.02132
1900.0,-0.01906,-0.0219,1.02231
2156.0,-0.0184,-0.02274,1.02185
2412.0,-0.01849,-0.02321,1.0218
2668.0,-0.01888,-0.02194,1.02209
2924.0,-0.01833,-0.02264,1.02164
3180.0,-0.01901,-0.02289,1.02242
3436.0,-0.01797,-0.02278,1.0218
3692.0,-0.01871,-0.0218,1.02246
3948.0,-0.01967,-0.02226,1.02173
4204.0,-0.01744,-0.02245,1.02208
4460.0,-0.01971,-0.02277,1.022
4716.0,-0.01938,-0.02216,1.02144
4972.0,-0.01901,-0.02269,1.02269
5228.0,-0.01833,-0.02298,1.02185
5484.0,-0.01894,-0.0231,1.02267
5740.0,-0.01889,-0.02245,1.0219
5996.0,-0.01913,-0.02316,1.02242
6252.0,-0.01895,-0.02249,1.02162
6508.0,-0.01869,-0.02237,1.02148
6764.0,-0.01891,-0.02269,1.02214
7020.0,-0.01871,-0.02194,1.02187
7276.0,-0.01822,-0.02229,1.02258
7532.0,-0.01944,-0.02151,1.02278
7788.0,-0.01814,-0.02188,1.02187
8044.0,-0.01868,-0.02206,1.02155
8300.0,-0.01894,-0.02202,1.0218
8556.0,-0.01828,-0.02237,1.02237
8812.0,-0.01889,-0.02243,1.02185
9068.0,-0.01881,-0.02237,1.02158
9324.0,-0.0183,-0.02307,1.02223
9580.0,-0.0191,-0.02304,1.0218
9836.0,-0.01837,-0.02243,1.02283
10092.0,-0.0191,-0.02237,1.02191
10348.0,-0.01845,-0.02245,1.022
10604.0,-0.01889,-0.02202,1.0213
10860.0,-0.01909,-0.02339,1.02185
11116.0,-0.01849,-0.02234,1.02223
11372.0,-0.01958,-0.02228,1.02174
11628.0,-0.01869,-0.02275,1.02179
11884.0,-0.01935,-0.02348,1.02237
12140.0,-0.01892,-0.02217,1.02176
12396.0,-0.01907,-0.02293,1.0219
12652.0,-0.01891,-0.02258,1.02205
12908.0,-0.01796,-0.02303,1.02203
13164.0,-0.01881,-0.0226,1.02226
13420.0,-0.01927,-0.02226,1.02164
13676.0,-0.01834,-0.02319,1.02139
13932.0,-0.01988,-0.02309,1.0219
14188.0,-0.01823,-0.02292,1.02205
14444.0,-0.01886,-0.02261,1.0224
14700.0,-0.01878,-0.02284,1.01942
14956.0,-0.01871,-0.02316,1.02902
15212.0,-0.01894,-0.02638,1.00732
15468.0,-0.01863,-0.0224,1.03053
15724.0,-0.01805,-0.02242,1.02844
15980.0,-0.01822,-0.0267,1.00137
16236.0,-0.0197,-0.02225,1.03485
16492.0,-0.01936,-0.02487,1.01535
16748.0,-0.01822,-0.0257,1.01062
17004.0,-0.01918,-0.02197,1.03734
17260.0,-0.0174,-0.02638,1.00853
17516.0,-0.01921,-0.02464,1.01569
17772.0,-0.01953,-0.02299,1.03801
18028.0,-0.01695,-0.02742,1.00339
18284.0,-0.01866,-0.02298,1.02843
18540.0,-0.01884,-0.02235,1.03116
18796.0,-0.01839,-0.02744,1.00211
19052.0,-0.01869,-0.02283,1.03433
19308.0,-0.01923,-0.02382,1.02672
19564.0,-0.01802,-0.02705,0.99986
19820.0,-0.0182,-0.02272,1.03685
20076.0,-0.01859,-0.02489,1.01299
20332.0,-0.01704,-0.02544,1.01361
20588.0,-0.01964,-0.02245,1.03758
20844.0,-0.01741,-0.02679,1.00505
21100.0,-0.01816,-0.0247,1.01834
21356.0,-0.01913,-0.02269,1.0385
21612.0,-0.01694,-0.0274,1.00333
21868.0,-0.01982,-0.02313,1.03008
22124.0,-0.01848,-0.0233,1.0303
22380.0,-0.01765,-0.02702,1.00201
22636.0,-0.01987,-0.02357,1.03447
22892.0,-0.01872,-0.02425,1.02304
23148.0,-0.01752,-0.02728,1.00342
23404.0,-0.01967,-0.0222,1.03708
23660.0,-0.01744,-0.02609,1.01022
23916.0,-0.0191,-0.02515,1.01514
24172.0,-0.019,-0.02335,1.03883
24428.0,-0.01849,-0.02713,1.0047
24684.0,-0.01877,-0.02397,1.02197
24940.0,-0.01979,-0.02301,1.03482
25196.0,-0.01846,-0.02768,1.00127
25452.0,-0.01863,-0.02324,1.03168
25708.0,-0.01917,-0.02414,1.02995
25964.0,-0.01761,-0.02831,0.99962
26220.0,-0.01945,-0.02299,1.03522
26476.0,-0.01834,-0.02443,1.01819
26732.0,-0.01784,-0.02597,1.01137
26988.0,-0.01839,-0.02194,1.03732
27244.0,-0.01604,-0.02652,1.00862
27500.0,-0.01884,-0.02499,1.01538
27756.0,-0.01944,-0.02318,1.03899
28012.0,-0.0181,-0.02809,1.00394
28268.0,-0.01868,-0.02316,1.02864
28524.0,-0.01869,-0.02298,1.03264
28780.0,-0.01897,-0.02812,1.0007
29036.0,-0.01761,-0.02306,1.03384
29292.0,-0.01985,-0.02284,1.02815
29548.0,-0.0184,-0.02657,1.00169
29804.0,-0.01845,-0.02341,1.03763
30060.0,-0.01727,-0.02689,1.01245
30316.0,-0.01689,-0.02846,1.00117
30572.0,-0.01894,-0.01602,1.05957
30828.0,-0.01843,-0.03398,0.98726
31084.0,-0.01695,-0.02519,1.00928
31340.0,-0.01884,-0.02051,1.06445
31596.0,-0.01263,-0.03371,0.97787
31852.0,-0.01898,-0.01953,1.03798
32108.0,-0.01773,-0.0229,1.0421
32364.0,-0.01372,-0.03336,0.96951
32620.0,-0.0162,-0.01845,1.05252
32876.0,-0.01645,-0.02628,1.03079
33132.0,-0.01526,-0.03224,0.97223
33388.0,-0.01669,-0.01703,1.06252
33644.0,-0.01553,-0.03157,0.99574
33900.0,-0.01765,-0.02849,1.00394
34156.0,-0.01695,-0.01726,1.0641
34412.0,-0.01344,-0.03401,0.98033
34668.0,-0.01448,-0.02553,1.01744
34924.0,-0.01384,-0.01775,1.05948
35180.0,-0.01683,-0.03664,0.97636
35436.0,-0.0153,-0.01862,1.04425
35692.0,-0.0174,-0.02379,1.04085
35948.0,-0.01392,-0.03326,0.96758
36204.0,-0.01688,-0.01869,1.05768
36460.0,-0.01602,-0.02831,1.00856
36716.0,-0.01437,-0.03024,0.99367
36972.0,-0.01591,-0.01816,1.0591
37228.0,-0.01268,-0.03152,0.99033
37484.0,-0.01498,-0.02756,1.00636
37740.0,-0.01593,-0.0177,1.06097
37996.0,-0.01328,-0.03557,0.98119
38252.0,-0.01688,-0.02063,1.03378
38508.0,-0.01421,-0.02095,1.04964
38764.0,-0.0141,-0.03494,0.97269
39020.0,-0.01575,-0.019,1.04373
39276.0,-0.01541,-0.02676,1.03531
39532.0,-0.01295,-0.03108,0.97514
39788.0,-0.01715,-0.01662,1.05876
40044.0,-0.01457,-0.02864,1.00146
40300.0,-0.01241,-0.02826,0.99884
40556.0,-0.01363,-0.01947,1.06558
40812.0,-0.01503,-0.03284,0.98711
41068.0,-0.01445,-0.02649,1.01161
41324.0,-0.01547,-0.01715,1.06555
41580.0,-0.0127,-0.03543,0.97806
41836.0,-0.01619,-0.02264,1.03796
42092.0,-0.01651,-0.0226,1.04227
42348.0,-0.01334,-0.03584,0.97299
42604.0,-0.01735,-0.0155,1.05492
42860.0,-0.01357,-0.026,1.0305
43116.0,-0.01495,-0.03206,0.97496
43372.0,-0.01797,-0.0186,1.05579
43628.0,-0.01138,-0.02905,0.99837
43884.0,-0.0162,-0.02971,0.99959
44140.0,-0.01306,-0.01511,1.06653
44396.0,-0.01213,-0.03577,0.97966
44652.0,-0.01175,-0.02293,1.00659
44908.0,-0.0181,-0.01817,1.0834
45164.0,-0.01422,-0.03568,0.95329
45420.0,-0.01732,-0.01764,1.05406
45676.0,-0.01431,-0.01891,1.04703
45932.0,-0.0127,-0.03709,0.94809
46188.0,-0.01529,-0.00938,1.06726
46444.0,-0.01891,-0.02959,1.0083
46700.0,-0.01372,-0.03033,0.97496
46956.0,-0.01337,-0.01004,1.0853
47212.0,-0.01343,-0.03479,0.97665
47468.0,-0.0152,-0.02272,1.00174
47724.0,-0.01418,-0.01144,1.0896
47980.0,-0.00993,-0.03824,0.9644
48236.0,-0.01462,-0.02565,1.03752
48492.0,-0.01543,-0.01645,1.06357
48748.0,-0.00951,-0.03818,0.94833
49004.0,-0.01569,-0.01433,1.05342
49260.0,-0.01826,-0.02815,1.03534
49516.0,-0.01051,-0.02986,0.95145
49772.0,-0.01315,-0.01035,1.07516
50028.0,-0.01479,-0.02974,0.99211
50284.0,-0.01309,-0.03056,0.98436
50540.0,-0.01308,-0.00868,1.08633
50796.0,-0.01474,-0.03481,0.97191
51052.0,-0.01299,-0.02495,1.0016
51308.0,-0.01241,-0.01291,1.09143
51564.0,-0.01396,-0.0374,0.95601
51820.0,-0.01775,-0.01616,1.04716
52076.0,-0.01627,-0.01651,1.05722
52332.0,-0.00986,-0.03542,0.94754
52588.0,-0.01643,-0.01138,1.05795
52844.0,-0.01508,-0.02615,1.02831
53100.0,-0.01111,-0.032,0.96185
53356.0,-0.01381,-0.01163,1.07767
53612.0,-0.01151,-0.0322,0.98761
53868.0,-0.01636,-0.03242,0.98776
54124.0,-0.0136,-0.00787,1.08405
54380.0,-0.01328,-0.0394,0.96707
54636.0,-0.01625,-0.02072,1.01031
54892.0,-0.01495,-0.01643,1.08641
55148.0,-0.01027,-0.03851,0.95613
55404.0,-0.01328,-0.01411,1.05527
55660.0,-0.01103,-0.0218,1.04903
55916.0,-0.01166,-0.03632,0.94582
56172.0,-0.01459,-0.01047,1.06654
56428.0,-0.01724,-0.02901,1.01109
56684.0,-0.0143,-0.03419,0.96724
56940.0,-0.01001,-0.01166,1.08397
57196.0,-0.01164,-0.03488,0.97739
57452.0,-0.01056,-0.0278,0.98952
57708.0,-0.01021,-0.01158,1.08936
57964.0,-0.00941,-0.03918,0.95999
58220.0,-0.01491,-0.01825,1.02905
58476.0,-0.01631,-0.01924,1.07066
58732.0,-0.00989,-0.03471,0.95253
58988.0,-0.01492,-0.02342,1.0537
59244.0,-0.01563,-0.02284,1.01384
59500.0,-0.01546,-0.02379,1.02043
59756.0,-0.01495,-0.0233,1.02213
60012.0,-0.01559,-0.02312,1.02185
60268.0,-0.01526,-0.02319,1.0224
60524.0,-0.01553,-0.02318,1.02226
60780.0,-0.01515,-0.02309,1.02197
61036.0,-0.01511,-0.02242,1.02176
61292.0,-0.01582,-0.02208,1.0226
61548.0,-0.01555,-0.02264,1.02237
61804.0,-0.01607,-0.02274,1.02202
62060.0,-0.01532,-0.02258,1.02206
62316.0,-0.01465,-0.02318,1.02168
62572.0,-0.01637,-0.02272,1.02187
62828.0,-0.01485,-0.02274,1.02124
63084.0,-0.01527,-0.02296,1.02191
63340.0,-0.01517,-0.02281,1.0215
63596.0,-0.01595,-0.02238,1.02177
63852.0,-0.01636,-0.02296,1.02246
64108.0,-0.01512,-0.02257,1.02147
64364.0,-0.01605,-0.02225,1.02167
64620.0,-0.01575,-0.02296,1.0217
64876.0,-0.01537,-0.02319,1.02113
65132.0,-0.01604,-0.02208,1.02167
65388.0,-0.01479,-0.0226,1.02176
65644.0,-0.01559,-0.02318,1.02185
65900.0,-0.01503,-0.02281,1.02211
66156.0,-0.01529,-0.02286,1.02293
66412.0,-0.01526,-0.02246,1.02191
66668.0,-0.01549,-0.0231,1.02226
66924.0,-0.01497,-0.02258,1.02209
67180.0,-0.01552,-0.02249,1.0215
67436.0,-0.01532,-0.02202,1.02176
67692.0,-0.01582,-0.02284,1.0219
67948.0,-0.01482,-0.02242,1.02219
