15732.0,-0.01297,-0.0173,1.03304
15988.0,-0.0153,-0.02228,1.0154
16244.0,-0.01552,-0.02197,1.01328
16500.0,-0.01222,-0.01727,1.03654
16756.0,-0.01488,-0.02296,1.0103
17012.0,-0.01581,-0.02231,1.01718
17268.0,-0.01398,-0.01822,1.03574
17524.0,-0.01451,-0.02322,1.00769
17780.0,-0.01387,-0.02039,1.02586
18036.0,-0.01477,-0.01958,1.02841
18292.0,-0.01526,-0.02335,1.005
18548.0,-0.01482,-0.01962,1.03001
18804.0,-0.01369,-0.02122,1.02579
19060.0,-0.01416,-0.02306,1.00531
19316.0,-0.01517,-0.01804,1.03133
19572.0,-0.01453,-0.02298,1.01428
19828.0,-0.01546,-0.02313,1.01443
20084.0,-0.01271,-0.01738,1.03673
20340.0,-0.01474,-0.02283,1.00941
20596.0,-0.01476,-0.02295,1.0201
20852.0,-0.01364,-0.01978,1.03389
21108.0,-0.01601,-0.02296,1.0072
21364.0,-0.01526,-0.02109,1.03189
21620.0,-0.01329,-0.02188,1.02806
21876.0,-0.01552,-0.0235,1.00526
22132.0,-0.01241,-0.02043,1.03128
22388.0,-0.01329,-0.02229,1.02022
22644.0,-0.01453,-0.02328,1.01054
22900.0,-0.01332,-0.01939,1.03618
23156.0,-0.0141,-0.02309,1.01215
23412.0,-0.01443,-0.02368,1.0179
23668.0,-0.01248,-0.01964,1.03658
23924.0,-0.01469,-0.02354,1.00867
24180.0,-0.01479,-0.02267,1.02792
24436.0,-0.0153,-0.01976,1.02956
24692.0,-0.01454,-0.02284,1.00687
24948.0,-0.01378,-0.02054,1.03178
25204.0,-0.01376,-0.02144,1.02696
25460.0,-0.01543,-0.02344,1.00542
25716.0,-0.01172,-0.02014,1.03323
25972.0,-0.01395,-0.02275,1.01773
26228.0,-0.01358,-0.02548,1.00897
26484.0,-0.00984,-0.0107,1.04849
26740.0,-0.01358,-0.02789,0.99252
26996.0,-0.01491,-0.02032,1.0025
27252.0,-0.00996,-0.01228,1.06516
27508.0,-0.01328,-0.02917,0.98027
27764.0,-0.01161,-0.01633,1.03966
28020.0,-0.01134,-0.01633,1.04222
28276.0,-0.01154,-0.02794,0.9771
28532.0,-0.01013,-0.01337,1.05298
28788.0,-0.01317,-0.02109,1.03181
29044.0,-0.01292,-0.02838,0.97676
29300.0,-0.01138,-0.00909,1.05864
29556.0,-0.01396,-0.02635,0.99538
29812.0,-0.01244,-0.02313,1.00616
30068.0,-0.01164,-0.01158,1.06412
30324.0,-0.01141,-0.03027,0.98398
30580.0,-0.01419,-0.0201,1.01543
30836.0,-0.01105,-0.01326,1.0582
31092.0,-0.01353,-0.03017,0.97511
31348.0,-0.01187,-0.01559,1.04059
31604.0,-0.0112,-0.01828,1.03673
31860.0,-0.01428,-0.03017,0.97415
32116.0,-0.01003,-0.01227,1.05324
32372.0,-0.01157,-0.0242,1.00812
32628.0,-0.01167,-0.02887,0.98721
32884.0,-0.00876,-0.00862,1.0611
33140.0,-0.01155,-0.02745,0.99274
33396.0,-0.01166,-0.02342,1.0041
33652.0,-0.01089,-0.01103,1.06267
33908.0,-0.01079,-0.02979,0.98105
34164.0,-0.01173,-0.01999,1.02544
34420.0,-0.01109,-0.01364,1.04713
34676.0,-0.01303,-0.03171,0.9769
34932.0,-0.01251,-0.01196,1.04372
35188.0,-0.01091,-0.02016,1.03387
35444.0,-0.01283,-0.02921,0.97202
35700.0,-0.00803,-0.01064,1.0563
35956.0,-0.01146,-0.02696,1.00333
36212.0,-0.01329,-0.02805,1.00238
36468.0,-0.00813,-0.00728,1.06041
36724.0,-0.00926,-0.02927,0.98849
36980.0,-0.01265,-0.02213,1.00591
37236.0,-0.0114,-0.01392,1.06432
37492.0,-0.00949,-0.03131,0.97289
37748.0,-0.01016,-0.01184,1.04813
38004.0,-0.00684,-0.01677,1.04965
38260.0,-0.01288,-0.03224,0.94615
38516.0,-0.01303,-0.01006,1.06406
38772.0,-0.01086,-0.02347,1.02228
39028.0,-0.01215,-0.02971,0.96095
39284.0,-0.00661,-0.00557,1.07756
39540.0,-0.01549,-0.0313,0.9801
39796.0,-0.01036,-0.0249,1.00014
40052.0,-0.01299,-0.0063,1.08434
40308.0,-0.00761,-0.03378,0.96564
40564.0,-0.01402,-0.019,1.00946
40820.0,-0.0096,-0.0118,1.08084
41076.0,-0.00735,-0.03749,0.95207
41332.0,-0.011,-0.01242,1.05545
41588.0,-0.00905,-0.01654,1.04144
41844.0,-0.00935,-0.03284,0.95177
42100.0,-0.00655,-0.00835,1.06961
42356.0,-0.01663,-0.02701,0.99721
42612.0,-0.01569,-0.03049,0.98489
42868.0,-0.00807,-0.00345,1.08221
43124.0,-0.0177,-0.03502,0.97481
43380.0,-0.0089,-0.01811,1.00052
43636.0,-0.00552,-0.00819,1.08617
43892.0,-0.01288,-0.03355,0.95566
44148.0,-0.01152,-0.01534,1.03796
44404.0,-0.00903,-0.013,1.06253
44660.0,-0.01291,-0.037,0.95367
44916.0,-0.01303,-0.00667,1.05243
45172.0,-0.01286,-0.02202,1.02902
45428.0,-0.01428,-0.03278,0.95258
45684.0,-0.01099,-0.00571,1.07793
45940.0,-0.0117,-0.02536,0.98857
46196.0,-0.01175,-0.02841,0.9865
46452.0,-0.00586,-0.00409,1.08522
46708.0,-0.00888,-0.03186,0.97044
46964.0,-0.01215,-0.0213,1.00644
47220.0,-0.00668,-0.00728,1.0887
47476.0,-0.007,-0.03525,0.96059
47732.0,-0.01334,-0.01187,1.04482
47988.0,-0.01537,-0.01602,1.04823
48244.0,-0.00999,-0.0318,0.95424
48500.0,-0.00867,-0.01273,1.06677
48756.0,-0.01349,-0.02527,1.0231
49012.0,-0.01231,-0.03113,0.9758
49268.0,-0.01288,-0.01942,1.041
49524.0,-0.01414,-0.02222,1.01978
49780.0,-0.01443,-0.02242,1.0218
50036.0,-0.0145,-0.02318,1.02135
50292.0,-0.01381,-0.02313,1.02184
50548.0,-0.01462,-0.02219,1.02188
50804.0,-0.01346,-0.02235,1.02226
51060.0,-0.01367,-0.02306,1.02254
51316.0,-0.01357,-0.02267,1.02084
51572.0,-0.01422,-0.02252,1.02202
51828.0,-0.01462,-0.02228,1.02119
52084.0,-0.01378,-0.02266,1.02213
52340.0,-0.01442,-0.02322,1.02206
52596.0,-0.01445,-0.02341,1.02225
52852.0,-0.01372,-0.02255,1.02245
53108.0,-0.01457,-0.02284,1.02194
53364.0,-0.01323,-0.02264,1.0224
53620.0,-0.01405,-0.02283,1.02216
53876.0,-0.01366,-0.02229,1.02168
54132.0,-0.01308,-0.02264,1.02196
54388.0,-0.01376,-0.02261,1.02119
54644.0,-0.01431,-0.02229,1.02144
54900.0,-0.01363,-0.02263,1.02168
55156.0,-0.01392,-0.0229,1.02139
55412.0,-0.01411,-0.02306,1.0224
55668.0,-0.0145,-0.02222,1.02225
55924.0,-0.01346,-0.02238,1.02203
56180.0,-0.01482,-0.02274,1.02243
56436.0,-0.01392,-0.02249,1.02235
56692.0,-0.01474,-0.02261,1.02194
56948.0,-0.01411,-0.02249,1.02173
57204.0,-0.01295,-0.02303,1.02197
57460.0,-0.01378,-0.02324,1.02179
57716.0,-0.01381,-0.02257,1.02148
57972.0,-0.01401,-0.02246,1.02135
58228.0,-0.01448,-0.02336,1.02164
58484.0,-0.01367,-0.02286,1.02103
58740.0,-0.01413,-0.02194,1.02188
58996.0,-0.01414,-0.02278,1.02106
59252.0,-0.01439,-0.02292,1.02158
59508.0,-0.0145,-0.02344,1.02151
59764.0,-0.01411,-0.02237,1.02155
60020.0,-0.0143,-0.02245,1.02226
60276.0,-0.01332,-0.02206,1.02199
60532.0,-0.01453,-0.0229,1.02182
60788.0,-0.01396,-0.02292,1.02222
61044.0,-0.01373,-0.02322,1.02182
