"","Channel A Ave. (mV)","Channel B Ave. (mV)","Channel C Ave. (mV)","Channel D Ave. (mV)"
"00:00:00.100","70.559","39.399","156.621","243.324"
"00:00:00.101","74.480","39.399","156.621","243.324"
"00:00:00.102","78.402","39.399","152.715","243.324"
"00:00:00.103","74.480","39.399","152.715","243.324"
"00:00:00.104","70.559","39.399","152.715","243.324"
"00:00:00.105","70.559","39.399","152.715","243.324"
"00:00:00.106","74.480","39.399","156.621","243.324"
"00:00:00.107","74.480","39.399","156.621","243.324"
"00:00:00.108","74.480","39.399","156.621","243.324"
"00:00:00.109","74.480","39.399","156.621","243.324"
"00:00:00.110","74.480","39.399","156.621","243.324"
"00:00:00.111","78.402","39.399","156.621","243.324"
"00:00:00.112","74.480","39.399","156.621","243.324"
"00:00:00.113","70.559","39.399","156.621","243.324"
"00:00:00.114","74.480","39.399","156.621","243.324"
"00:00:00.115","78.402","39.399","152.715","243.324"
"00:00:00.116","78.402","43.336","152.715","243.324"
"00:00:00.117","78.402","43.336","156.621","243.324"
"00:00:00.118","78.402","39.399","156.621","243.324"
"00:00:00.119","78.402","39.399","156.621","243.324"
"00:00:00.120","78.402","43.336","156.621","243.324"
"00:00:00.121","78.402","43.336","156.621","243.324"
"00:00:00.122","78.402","39.399","156.621","243.324"
"00:00:00.123","74.480","39.399","156.621","243.324"
"00:00:00.124","70.559","43.336","156.621","243.324"
"00:00:00.125","70.559","43.336","156.621","243.324"
"00:00:00.126","74.480","39.399","156.621","243.324"
"00:00:00.127","78.402","39.399","152.715","243.324"
"00:00:00.128","74.480","39.399","152.715","243.324"
"00:00:00.129","74.480","39.399","152.715","243.324"
"00:00:00.130","78.402","39.399","152.715","239.402"
"00:00:00.131","78.402","39.399","156.621","239.402"
"00:00:00.132","78.402","39.399","156.621","243.324"
"00:00:00.133","74.480","39.399","156.621","243.324"
"00:00:00.134","74.480","39.399","156.621","243.324"
"00:00:00.135","78.402","39.399","156.621","243.324"
"00:00:00.136","78.402","39.399","156.621","243.324"
"00:00:00.137","78.402","39.399","156.621","243.324"
"00:00:00.138","78.402","39.399","156.621","243.324"
"00:00:00.139","74.480","43.336","156.621","243.324"
"00:00:00.140","74.480","43.336","156.621","243.324"
"00:00:00.141","74.480","43.336","156.621","243.324"
"00:00:00.142","70.559","43.336","156.621","243.324"
"00:00:00.143","74.480","39.399","156.621","243.324"
"00:00:00.144","78.402","39.399","156.621","243.324"
"00:00:00.145","78.402","39.399","156.621","243.324"
"00:00:00.146","78.402","39.399","156.621","243.324"
"00:00:00.147","78.402","39.399","156.621","243.324"
"00:00:00.148","78.402","39.399","156.621","243.324"
"00:00:00.149","78.402","39.399","152.715","243.324"
"00:00:00.150","78.402","39.399","152.715","243.324"
"00:00:00.151","74.480","39.399","156.621","243.324"
"00:00:00.152","74.480","43.336","156.621","243.324"
"00:00:00.153","78.402","43.336","156.621","243.324"
"00:00:00.154","74.480","39.399","156.621","243.324"
"00:00:00.155","70.559","39.399","156.621","243.324"
"00:00:00.156","74.480","39.399","156.621","243.324"
"00:00:00.157","78.402","39.399","156.621","243.324"
"00:00:00.158","74.480","39.399","156.621","243.324"
"00:00:00.159","70.559","39.399","156.621","243.324"
"00:00:00.160","70.559","43.336","156.621","243.324"
"00:00:00.161","74.480","43.336","156.621","243.324"
"00:00:00.162","78.402","39.399","152.715","243.324"
"00:00:00.163","78.402","39.399","152.715","243.324"
"00:00:00.164","74.480","39.399","156.621","243.324"
"00:00:00.165","74.480","39.399","152.715","243.324"
"00:00:00.166","78.402","43.336","152.715","243.324"
"00:00:00.167","74.480","43.336","156.621","243.324"
"00:00:00.168","70.559","39.399","156.621","243.324"
"00:00:00.169","74.480","39.399","156.621","243.324"
"00:00:00.170","74.480","39.399","156.621","243.324"
"00:00:00.171","70.559","39.399","156.621","243.324"
"00:00:00.172","70.559","39.399","156.621","243.324"
"00:00:00.173","74.480","39.399","156.621","243.324"
"00:00:00.174","78.402","43.336","156.621","243.324"
"00:00:00.175","78.402","43.336","156.621","243.324"
"00:00:00.176","78.402","39.399","156.621","243.324"
"00:00:00.177","78.402","39.399","156.621","243.324"
"00:00:00.178","74.480","39.399","156.621","243.324"
"00:00:00.179","74.480","39.399","156.621","243.324"
"00:00:00.180","74.480","39.399","156.621","243.324"
"00:00:00.181","70.559","39.399","152.715","243.324"
"00:00:00.182","74.480","39.399","152.715","243.324"
"00:00:00.183","78.402","39.399","156.621","243.324"
"00:00:00.184","78.402","39.399","156.621","243.324"
"00:00:00.185","78.402","39.399","156.621","243.324"
"00:00:00.186","78.402","39.399","156.621","243.324"
"00:00:00.187","74.480","39.399","156.621","243.324"
"00:00:00.188","74.480","39.399","156.621","243.324"
"00:00:00.189","78.402","39.399","152.715","243.324"
"00:00:00.190","78.402","39.399","148.808","243.324"
"00:00:00.191","78.402","39.399","152.715","243.324"
"00:00:00.192","78.402","39.399","152.715","243.324"
"00:00:00.193","70.559","39.399","156.621","243.324"
"00:00:00.194","74.480","39.399","156.621","243.324"
"00:00:00.195","74.480","39.399","156.621","243.324"
"00:00:00.196","74.480","39.399","156.621","243.324"
"00:00:00.197","78.402","39.399","156.621","243.324"
"00:00:00.198","78.402","39.399","156.621","243.324"
"00:00:00.199","74.480","39.399","156.621","243.324"
"00:00:00.200","70.559","39.399","156.621","243.324"
"00:00:00.201","74.480","39.399","156.621","243.324"
"00:00:00.202","78.402","39.399","156.621","243.324"
"00:00:00.203","74.480","43.336","156.621","243.324"
"00:00:00.204","74.480","43.336","156.621","243.324"
"00:00:00.205","78.402","39.399","156.621","243.324"
"00:00:00.206","78.402","39.399","156.621","243.324"
"00:00:00.207","74.480","43.336","156.621","243.324"
"00:00:00.208","74.480","43.336","156.621","243.324"
"00:00:00.209","78.402","39.399","156.621","243.324"
"00:00:00.210","74.480","39.399","156.621","243.324"
"00:00:00.211","74.480","39.399","156.621","243.324"
"00:00:00.212","78.402","39.399","156.621","243.324"
"00:00:00.213","78.402","43.336","156.621","243.324"
"00:00:00.214","78.402","43.336","156.621","243.324"
"00:00:00.215","74.480","39.399","156.621","243.324"
"00:00:00.216","74.480","39.399","156.621","243.324"
"00:00:00.217","78.402","43.336","156.621","243.324"
"00:00:00.218","78.402","43.336","156.621","243.324"
"00:00:00.219","74.480","43.336","152.715","243.324"
"00:00:00.220","74.480","43.336","152.715","243.324"
"00:00:00.221","78.402","39.399","156.621","243.324"
"00:00:00.222","74.480","39.399","156.621","243.324"
"00:00:00.223","74.480","39.399","156.621","243.324"
"00:00:00.224","74.480","39.399","156.621","243.324"
"00:00:00.225","74.480","43.336","156.621","243.324"
"00:00:00.226","78.402","43.336","152.715","243.324"
"00:00:00.227","74.480","39.399","148.808","243.324"
"00:00:00.228","74.480","39.399","152.715","243.324"
"00:00:00.229","74.480","39.399","156.621","243.324"
"00:00:00.230","70.559","39.399","156.621","243.324"
"00:00:00.231","70.559","39.399","156.621","243.324"
"00:00:00.232","74.480","39.399","156.621","243.324"
"00:00:00.233","78.402","39.399","156.621","243.324"
"00:00:00.234","78.402","39.399","152.715","243.324"
"00:00:00.235","74.480","39.399","148.808","243.324"
"00:00:00.236","74.480","39.399","152.715","243.324"
"00:00:00.237","78.402","39.399","152.715","243.324"
"00:00:00.238","78.402","39.399","152.715","243.324"
"00:00:00.239","78.402","39.399","156.621","243.324"
"00:00:00.240","78.402","39.399","156.621","243.324"
"00:00:00.241","78.402","39.399","156.621","243.324"
"00:00:00.242","74.480","39.399","156.621","243.324"
"00:00:00.243","74.480","39.399","156.621","243.324"
"00:00:00.244","74.480","39.399","156.621","243.324"
"00:00:00.245","70.559","39.399","156.621","243.324"
"00:00:00.246","70.559","39.399","156.621","243.324"
"00:00:00.247","70.559","39.399","156.621","243.324"
"00:00:00.248","70.559","39.399","156.621","243.324"
"00:00:00.249","70.559","39.399","156.621","243.324"
"00:00:00.250","74.480","39.399","156.621","243.324"
"00:00:00.251","74.480","39.399","152.715","243.324"
"00:00:00.252","70.559","39.399","152.715","243.324"
"00:00:00.253","70.559","39.399","156.621","243.324"
"00:00:00.254","74.480","39.399","156.621","243.324"
"00:00:00.255","78.402","39.399","156.621","243.324"
"00:00:00.256","74.480","43.336","156.621","243.324"
"00:00:00.257","74.480","43.336","156.621","243.324"
"00:00:00.258","74.480","39.399","156.621","243.324"
"00:00:00.259","74.480","39.399","156.621","243.324"
"00:00:00.260","78.402","39.399","156.621","243.324"
"00:00:00.261","78.402","39.399","156.621","243.324"
"00:00:00.262","74.480","39.399","156.621","243.324"
"00:00:00.263","70.559","39.399","152.715","243.324"
"00:00:00.264","70.559","39.399","152.715","243.324"
"00:00:00.265","74.480","39.399","156.621","243.324"
"00:00:00.266","74.480","39.399","156.621","243.324"
"00:00:00.267","74.480","39.399","156.621","243.324"
"00:00:00.268","74.480","39.399","156.621","243.324"
"00:00:00.269","74.480","39.399","156.621","243.324"
"00:00:00.270","78.402","43.336","156.621","243.324"
"00:00:00.271","78.402","43.336","156.621","243.324"
"00:00:00.272","78.402","39.399","156.621","243.324"
"00:00:00.273","78.402","43.336","156.621","243.324"
"00:00:00.274","78.402","43.336","156.621","243.324"
"00:00:00.275","74.480","39.399","156.621","243.324"
"00:00:00.276","74.480","39.399","156.621","243.324"
"00:00:00.277","78.402","39.399","156.621","243.324"
"00:00:00.278","74.480","39.399","156.621","243.324"
"00:00:00.279","74.480","39.399","156.621","243.324"
"00:00:00.280","78.402","39.399","156.621","243.324"
"00:00:00.281","78.402","39.399","156.621","243.324"
"00:00:00.282","78.402","39.399","152.715","243.324"
"00:00:00.283","78.402","39.399","152.715","243.324"
"00:00:00.284","78.402","39.399","152.715","243.324"
"00:00:00.285","78.402","39.399","148.808","243.324"
"00:00:00.286","78.402","39.399","152.715","243.324"
"00:00:00.287","78.402","39.399","156.621","243.324"
"00:00:00.288","78.402","43.336","156.621","243.324"
"00:00:00.289","78.402","47.273","156.621","243.324"
"00:00:00.290","74.480","43.336","156.621","243.324"
"00:00:00.291","74.480","39.399","156.621","243.324"
"00:00:00.292","78.402","39.399","156.621","243.324"
"00:00:00.293","78.402","43.336","156.621","243.324"
"00:00:00.294","74.480","43.336","156.621","243.324"
"00:00:00.295","70.559","39.399","156.621","243.324"
"00:00:00.296","70.559","39.399","156.621","243.324"
"00:00:00.297","74.480","39.399","156.621","243.324"
"00:00:00.298","78.402","39.399","156.621","243.324"
"00:00:00.299","78.402","39.399","156.621","243.324"
"00:00:00.300","78.402","39.399","156.621","243.324"
"00:00:00.301","78.402","39.399","152.715","243.324"
"00:00:00.302","78.402","39.399","152.715","243.324"
"00:00:00.303","78.402","39.399","156.621","243.324"
"00:00:00.304","78.402","39.399","156.621","243.324"
"00:00:00.305","78.402","39.399","156.621","243.324"
"00:00:00.306","74.480","39.399","156.621","243.324"
"00:00:00.307","74.480","39.399","156.621","243.324"
"00:00:00.308","78.402","39.399","156.621","243.324"
"00:00:00.309","78.402","35.447","156.621","243.324"
"00:00:00.310","74.480","35.447","156.621","243.324"
"00:00:00.311","74.480","39.399","156.621","243.324"
"00:00:00.312","74.480","39.399","156.621","243.324"
"00:00:00.313","70.559","43.336","156.621","243.324"
"00:00:00.314","74.480","43.336","156.621","243.324"
"00:00:00.315","74.480","39.399","156.621","243.324"
"00:00:00.316","74.480","39.399","156.621","243.324"
"00:00:00.317","78.402","39.399","156.621","243.324"
"00:00:00.318","74.480","39.399","156.621","243.324"
"00:00:00.319","70.559","39.399","156.621","243.324"
"00:00:00.320","70.559","39.399","156.621","243.324"
"00:00:00.321","74.480","39.399","156.621","243.324"
"00:00:00.322","74.480","39.399","156.621","243.324"
"00:00:00.323","74.480","39.399","156.621","243.324"
"00:00:00.324","78.402","39.399","152.715","243.324"
"00:00:00.325","78.402","39.399","152.715","243.324"
"00:00:00.326","78.402","39.399","156.621","243.324"
"00:00:00.327","78.402","39.399","156.621","243.324"
"00:00:00.328","78.402","39.399","156.621","243.324"
"00:00:00.329","78.402","43.336","156.621","243.324"
"00:00:00.330","74.480","43.336","156.621","243.324"
"00:00:00.331","74.480","39.399","156.621","243.324"
"00:00:00.332","74.480","39.399","156.621","243.324"
"00:00:00.333","74.480","39.399","156.621","243.324"
"00:00:00.334","78.402","39.399","156.621","243.324"
"00:00:00.335","74.480","43.336","152.715","243.324"
"00:00:00.336","70.559","43.336","152.715","243.324"
"00:00:00.337","70.559","39.399","156.621","243.324"
"00:00:00.338","74.480","39.399","156.621","243.324"
"00:00:00.339","78.402","39.399","152.715","243.324"
"00:00:00.340","74.480","39.399","152.715","243.324"
"00:00:00.341","74.480","43.336","156.621","243.324"
"00:00:00.342","78.402","47.273","156.621","243.324"
"00:00:00.343","78.402","43.336","152.715","243.324"
"00:00:00.344","74.480","39.399","152.715","243.324"
"00:00:00.345","70.559","39.399","156.621","243.324"
"00:00:00.346","74.480","39.399","152.715","243.324"
"00:00:00.347","78.402","39.399","152.715","243.324"
"00:00:00.348","74.480","39.399","156.621","243.324"
"00:00:00.349","74.480","39.399","156.621","243.324"
"00:00:00.350","74.480","39.399","156.621","243.324"
"00:00:00.351","70.559","39.399","152.715","243.324"
"00:00:00.352","74.480","39.399","152.715","243.324"
"00:00:00.353","74.480","39.399","156.621","243.324"
"00:00:00.354","74.480","39.399","156.621","243.324"
"00:00:00.355","78.402","39.399","156.621","243.324"
"00:00:00.356","74.480","39.399","156.621","243.324"
"00:00:00.357","74.480","39.399","156.621","243.324"
"00:00:00.358","74.480","39.399","152.715","243.324"
"00:00:00.359","70.559","39.399","152.715","243.324"
"00:00:00.360","70.559","39.399","156.621","243.324"
"00:00:00.361","70.559","39.399","152.715","243.324"
"00:00:00.362","74.480","39.399","152.715","243.324"
"00:00:00.363","74.480","39.399","156.621","243.324"
"00:00:00.364","74.480","39.399","156.621","243.324"
"00:00:00.365","78.402","39.399","156.621","243.324"
"00:00:00.366","78.402","43.336","156.621","243.324"
"00:00:00.367","78.402","47.273","156.621","243.324"
"00:00:00.368","78.402","43.336","152.715","243.324"
"00:00:00.369","78.402","39.399","152.715","243.324"
"00:00:00.370","74.480","39.399","152.715","243.324"
"00:00:00.371","70.559","39.399","152.715","243.324"
"00:00:00.372","74.480","39.399","156.621","243.324"
"00:00:00.373","78.402","39.399","156.621","243.324"
"00:00:00.374","74.480","39.399","156.621","243.324"
"00:00:00.375","74.480","39.399","156.621","243.324"
"00:00:00.376","74.480","39.399","156.621","243.324"
"00:00:00.377","74.480","39.399","156.621","243.324"
"00:00:00.378","78.402","39.399","156.621","243.324"
"00:00:00.379","78.402","39.399","156.621","243.324"
"00:00:00.380","74.480","39.399","156.621","243.324"
"00:00:00.381","74.480","39.399","152.715","243.324"
"00:00:00.382","78.402","39.399","152.715","243.324"
"00:00:00.383","78.402","39.399","156.621","243.324"
"00:00:00.384","78.402","39.399","156.621","243.324"
"00:00:00.385","78.402","39.399","156.621","243.324"
"00:00:00.386","74.480","39.399","152.715","243.324"
"00:00:00.387","74.480","39.399","152.715","243.324"
"00:00:00.388","74.480","39.399","156.621","243.324"
"00:00:00.389","74.480","39.399","156.621","243.324"
"00:00:00.390","74.480","39.399","156.621","243.324"
"00:00:00.391","74.480","39.399","156.621","243.324"
"00:00:00.392","78.402","39.399","156.621","243.324"
"00:00:00.393","78.402","39.399","156.621","243.324"
"00:00:00.394","78.402","39.399","156.621","243.324"
"00:00:00.395","78.402","39.399","152.715","243.324"
"00:00:00.396","78.402","39.399","152.715","243.324"
"00:00:00.397","74.480","39.399","156.621","243.324"
"00:00:00.398","74.480","39.399","156.621","243.324"
"00:00:00.399","78.402","39.399","156.621","243.324"
"00:00:00.400","74.480","39.399","156.621","243.324"
"00:00:00.401","70.559","39.399","156.621","243.324"
"00:00:00.402","74.480","39.399","156.621","243.324"
"00:00:00.403","78.402","39.399","156.621","243.324"
"00:00:00.404","78.402","39.399","156.621","243.324"
"00:00:00.405","78.402","39.399","156.621","243.324"
"00:00:00.406","78.402","39.399","156.621","243.324"
"00:00:00.407","74.480","39.399","156.621","243.324"
"00:00:00.408","74.480","39.399","156.621","243.324"
"00:00:00.409","78.402","39.399","156.621","243.324"
"00:00:00.410","78.402","39.399","156.621","243.324"
"00:00:00.411","78.402","39.399","156.621","243.324"
"00:00:00.412","74.480","39.399","156.621","243.324"
"00:00:00.413","70.559","39.399","156.621","243.324"
"00:00:00.414","70.559","43.336","156.621","243.324"
"00:00:00.415","70.559","43.336","156.621","243.324"
"00:00:00.416","70.559","39.399","156.621","243.324"
"00:00:00.417","74.480","43.336","156.621","243.324"
"00:00:00.418","74.480","43.336","156.621","243.324"
"00:00:00.419","74.480","39.399","156.621","243.324"
"00:00:00.420","74.480","39.399","152.715","243.324"
"00:00:00.421","74.480","39.399","152.715","243.324"
"00:00:00.422","78.402","39.399","156.621","243.324"
"00:00:00.423","78.402","39.399","156.621","243.324"
"00:00:00.424","78.402","39.399","156.621","243.324"
"00:00:00.425","78.402","39.399","156.621","243.324"
"00:00:00.426","78.402","39.399","156.621","243.324"
"00:00:00.427","78.402","39.399","156.621","243.324"
"00:00:00.428","78.402","39.399","152.715","243.324"
"00:00:00.429","78.402","39.399","152.715","243.324"
"00:00:00.430","74.480","39.399","156.621","243.324"
"00:00:00.431","70.559","43.336","156.621","243.324"
"00:00:00.432","74.480","43.336","156.621","243.324"
"00:00:00.433","74.480","39.399","156.621","243.324"
"00:00:00.434","74.480","43.336","156.621","243.324"
"00:00:00.435","78.402","43.336","156.621","243.324"
"00:00:00.436","78.402","39.399","156.621","243.324"
"00:00:00.437","74.480","43.336","156.621","243.324"
"00:00:00.438","74.480","43.336","156.621","243.324"
"00:00:00.439","74.480","39.399","156.621","243.324"
"00:00:00.440","74.480","39.399","156.621","243.324"
"00:00:00.441","78.402","39.399","156.621","243.324"
"00:00:00.442","78.402","39.399","156.621","243.324"
"00:00:00.443","74.480","39.399","156.621","243.324"
"00:00:00.444","70.559","39.399","156.621","243.324"
"00:00:00.445","70.559","39.399","156.621","243.324"
"00:00:00.446","70.559","39.399","156.621","243.324"
"00:00:00.447","74.480","39.399","156.621","243.324"
"00:00:00.448","74.480","39.399","156.621","243.324"
"00:00:00.449","70.559","39.399","152.715","243.324"
"00:00:00.450","70.559","39.399","152.715","243.324"
"00:00:00.451","74.480","39.399","156.621","243.324"
"00:00:00.452","78.402","35.447","156.621","243.324"
"00:00:00.453","74.480","35.447","156.621","243.324"
"00:00:00.454","70.559","39.399","156.621","243.324"
"00:00:00.455","74.480","39.399","156.621","243.324"
"00:00:00.456","78.402","43.336","156.621","243.324"
"00:00:00.457","78.402","47.273","156.621","243.324"
"00:00:00.458","74.480","43.336","156.621","243.324"
"00:00:00.459","70.559","39.399","156.621","243.324"
"00:00:00.460","70.559","39.399","156.621","243.324"
"00:00:00.461","74.480","39.399","156.621","243.324"
"00:00:00.462","74.480","43.336","156.621","243.324"
"00:00:00.463","70.559","43.336","156.621","243.324"
"00:00:00.464","70.559","39.399","156.621","243.324"
"00:00:00.465","70.559","39.399","156.621","243.324"
"00:00:00.466","74.480","43.336","156.621","243.324"
"00:00:00.467","78.402","43.336","156.621","243.324"
"00:00:00.468","78.402","39.399","152.715","243.324"
"00:00:00.469","74.480","39.399","152.715","243.324"
"00:00:00.470","70.559","39.399","156.621","243.324"
"00:00:00.471","70.559","39.399","152.715","243.324"
"00:00:00.472","74.480","39.399","152.715","243.324"
"00:00:00.473","78.402","39.399","156.621","243.324"
"00:00:00.474","78.402","39.399","156.621","243.324"
"00:00:00.475","74.480","39.399","156.621","243.324"
"00:00:00.476","74.480","39.399","156.621","243.324"
"00:00:00.477","78.402","39.399","156.621","243.324"
"00:00:00.478","74.480","39.399","156.621","243.324"
"00:00:00.479","70.559","39.399","156.621","243.324"
"00:00:00.480","70.559","43.336","156.621","243.324"
"00:00:00.481","70.559","43.336","156.621","243.324"
"00:00:00.482","74.480","39.399","156.621","243.324"
"00:00:00.483","74.480","39.399","156.621","243.324"
"00:00:00.484","70.559","39.399","156.621","243.324"
"00:00:00.485","70.559","39.399","152.715","243.324"
"00:00:00.486","74.480","39.399","152.715","243.324"
"00:00:00.487","78.402","43.336","156.621","243.324"
"00:00:00.488","74.480","43.336","156.621","243.324"
"00:00:00.489","74.480","39.399","156.621","243.324"
"00:00:00.490","74.480","39.399","152.715","243.324"
"00:00:00.491","74.480","39.399","152.715","243.324"
"00:00:00.492","74.480","39.399","156.621","243.324"
"00:00:00.493","74.480","39.399","156.621","243.324"
"00:00:00.494","78.402","39.399","156.621","243.324"
"00:00:00.495","78.402","39.399","156.621","243.324"
"00:00:00.496","78.402","39.399","156.621","243.324"
"00:00:00.497","78.402","39.399","156.621","243.324"
"00:00:00.498","74.480","39.399","156.621","243.324"
"00:00:00.499","70.559","39.399","156.621","243.324"
"00:00:00.500","70.559","39.399","152.715","243.324"
"00:00:00.501","74.480","39.399","152.715","243.324"
"00:00:00.502","74.480","39.399","156.621","239.402"
"00:00:00.503","74.480","39.399","152.715","239.402"
"00:00:00.504","78.402","39.399","152.715","243.324"
"00:00:00.505","78.402","39.399","156.621","243.324"
"00:00:00.506","78.402","39.399","156.621","243.324"
"00:00:00.507","74.480","39.399","156.621","243.324"
"00:00:00.508","70.559","39.399","156.621","243.324"
"00:00:00.509","74.480","39.399","156.621","243.324"
"00:00:00.510","78.402","39.399","156.621","243.324"
"00:00:00.511","78.402","39.399","152.715","243.324"
"00:00:00.512","78.402","39.399","152.715","243.324"
"00:00:00.513","78.402","39.399","156.621","243.324"
"00:00:00.514","74.480","39.399","156.621","243.324"
"00:00:00.515","70.559","43.336","156.621","243.324"
"00:00:00.516","74.480","43.336","156.621","243.324"
"00:00:00.517","78.402","39.399","156.621","243.324"
"00:00:00.518","78.402","39.399","156.621","243.324"
"00:00:00.519","78.402","39.399","156.621","243.324"
"00:00:00.520","78.402","43.336","152.715","243.324"
"00:00:00.521","74.480","43.336","152.715","243.324"
"00:00:00.522","74.480","39.399","152.715","243.324"
"00:00:00.523","74.480","39.399","152.715","243.324"
"00:00:00.524","70.559","39.399","156.621","243.324"
"00:00:00.525","74.480","39.399","156.621","243.324"
"00:00:00.526","74.480","43.336","156.621","243.324"
"00:00:00.527","70.559","43.336","156.621","243.324"
"00:00:00.528","70.559","39.399","156.621","243.324"
"00:00:00.529","74.480","39.399","156.621","243.324"
"00:00:00.530","74.480","39.399","156.621","243.324"
"00:00:00.531","70.559","39.399","156.621","243.324"
"00:00:00.532","74.480","39.399","152.715","243.324"
"00:00:00.533","78.402","39.399","152.715","243.324"
