Device : ;PAX1000IR2/M
Serial Number : ;M00534359
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-05 15:34:08.37;0.00:00:01:265;-0.50;0.85;-0.16;0.04131;-0.02209;0.03759;-0.007225;60.22;-4.70;106.99;17.49;105.55;0.04131;0.0442;-0.002887;-13.840;-13.546;-99.990;0.25;-10.88;
2023-05-05 15:34:08.42;0.00:00:01:312;-0.50;0.85;-0.16;0.04136;-0.02203;0.03776;-0.007261;60.13;-4.71;107.15;17.55;105.70;0.04136;0.04432;-0.002957;-13.834;-13.534;-99.990;0.25;-10.88;
2023-05-05 15:34:08.47;0.00:00:01:367;-0.50;0.85;-0.16;0.04134;-0.02214;0.03761;-0.007214;60.24;-4.69;107.03;17.45;105.59;0.04134;0.04424;-0.002904;-13.837;-13.542;-99.990;0.25;-10.86;
2023-05-05 15:34:08.52;0.00:00:01:414;-0.50;0.85;-0.17;0.04141;-0.02207;0.03778;-0.007338;60.15;-4.76;107.14;17.72;105.66;0.04141;0.04437;-0.002956;-13.829;-13.529;-99.990;0.25;-10.99;
2023-05-05 15:34:08.56;0.00:00:01:461;-0.50;0.85;-0.16;0.04145;-0.02196;0.0378;-0.007286;60.08;-4.73;106.92;17.58;105.47;0.04145;0.04432;-0.00287;-13.825;-13.534;-99.990;0.25;-10.91;
2023-05-05 15:34:08.61;0.00:00:01:507;-0.50;0.85;-0.16;0.04132;-0.0221;0.03773;-0.007276;60.18;-4.72;107.28;17.61;105.83;0.04132;0.04433;-0.003009;-13.838;-13.533;-99.990;0.25;-10.91;
2023-05-05 15:34:08.66;0.00:00:01:554;-0.50;0.85;-0.16;0.0413;-0.02207;0.03768;-0.00724;60.18;-4.71;107.17;17.53;105.73;0.0413;0.04426;-0.002962;-13.841;-13.540;-99.990;0.25;-10.88;
2023-05-05 15:34:08.70;0.00:00:01:601;-0.50;0.85;-0.16;0.04135;-0.02214;0.03777;-0.007233;60.19;-4.69;107.30;17.49;105.87;0.04135;0.04437;-0.00302;-13.835;-13.529;-99.990;0.25;-10.84;
2023-05-05 15:34:08.76;0.00:00:01:652;-0.50;0.85;-0.16;0.04135;-0.02195;0.03769;-0.007226;60.11;-4.70;106.91;17.48;105.47;0.04135;0.04421;-0.002856;-13.835;-13.545;-99.990;0.25;-10.85;
2023-05-05 15:34:08.80;0.00:00:01:702;-0.50;0.85;-0.16;0.04135;-0.02207;0.03776;-0.007296;60.15;-4.74;107.23;17.64;105.77;0.04135;0.04434;-0.002989;-13.835;-13.532;-99.990;0.25;-10.94;
2023-05-05 15:34:08.85;0.00:00:01:749;-0.50;0.85;-0.17;0.04133;-0.02199;0.03768;-0.007317;60.13;-4.76;107.02;17.70;105.55;0.04133;0.04424;-0.002903;-13.837;-13.542;-99.990;0.25;-10.99;
2023-05-05 15:34:08.90;0.00:00:01:797;-0.50;0.85;-0.16;0.04137;-0.02211;0.03779;-0.007218;60.16;-4.68;107.26;17.45;105.83;0.04137;0.04437;-0.003002;-13.833;-13.529;-99.990;0.25;-10.81;
2023-05-05 15:34:08.95;0.00:00:01:850;-0.50;0.85;-0.16;0.04129;-0.02202;0.03763;-0.007227;60.17;-4.71;107.03;17.50;105.59;0.04129;0.0442;-0.002905;-13.841;-13.546;-99.990;0.25;-10.87;
2023-05-05 15:34:09.00;0.00:00:01:896;-0.50;0.85;-0.16;0.04136;-0.02213;0.03769;-0.007252;60.21;-4.71;107.13;17.53;105.68;0.04136;0.04431;-0.002948;-13.834;-13.535;-99.990;0.25;-10.89;
2023-05-05 15:34:09.05;0.00:00:01:943;-0.50;0.85;-0.16;0.04135;-0.02207;0.03773;-0.007214;60.16;-4.69;107.12;17.45;105.69;0.04135;0.0443;-0.002945;-13.835;-13.536;-99.990;0.25;-10.83;
2023-05-05 15:34:09.09;0.00:00:01:990;-0.50;0.85;-0.16;0.04145;-0.02201;0.03776;-0.007243;60.12;-4.71;106.87;17.48;105.43;0.04145;0.0443;-0.002848;-13.825;-13.536;-99.990;0.25;-10.86;
2023-05-05 15:34:09.14;0.00:00:02:037;-0.50;0.85;-0.16;0.04131;-0.02212;0.03772;-0.007216;60.19;-4.69;107.28;17.47;105.85;0.04131;0.04432;-0.003007;-13.839;-13.534;-99.990;0.25;-10.83;
2023-05-05 15:34:09.19;0.00:00:02:084;-0.50;0.85;-0.16;0.04136;-0.02208;0.03772;-0.007133;60.17;-4.63;107.08;17.25;105.68;0.04136;0.04428;-0.002929;-13.835;-13.537;-99.990;0.25;-10.71;
2023-05-05 15:34:09.23;0.00:00:02:131;-0.50;0.85;-0.16;0.04139;-0.02206;0.03782;-0.007244;60.12;-4.70;107.23;17.50;105.79;0.04139;0.04438;-0.002991;-13.831;-13.528;-99.990;0.25;-10.84;
2023-05-05 15:34:09.28;0.00:00:02:178;-0.50;0.85;-0.16;0.04136;-0.02215;0.03768;-0.007259;60.22;-4.72;107.10;17.55;105.65;0.04136;0.0443;-0.002937;-13.834;-13.536;-99.990;0.25;-10.90;
2023-05-05 15:34:09.33;0.00:00:02:225;-0.50;0.85;-0.16;0.04132;-0.022;0.03764;-0.007242;60.15;-4.72;106.96;17.53;105.52;0.04132;0.0442;-0.002877;-13.839;-13.546;-99.990;0.25;-10.89;
2023-05-05 15:34:09.38;0.00:00:02:274;-0.50;0.85;-0.16;0.04134;-0.02208;0.03766;-0.007241;60.19;-4.71;107.05;17.52;105.61;0.04134;0.04426;-0.002915;-13.836;-13.540;-99.990;0.25;-10.88;
2023-05-05 15:34:09.42;0.00:00:02:320;-0.50;0.85;-0.16;0.04144;-0.02212;0.03786;-0.007211;60.15;-4.67;107.24;17.40;105.82;0.04144;0.04444;-0.002999;-13.826;-13.522;-99.990;0.25;-10.78;
2023-05-05 15:34:09.47;0.00:00:02:368;-0.50;0.85;-0.16;0.04142;-0.02211;0.03781;-0.00723;60.16;-4.69;107.18;17.45;105.75;0.04142;0.0444;-0.002975;-13.828;-13.527;-99.990;0.25;-10.82;
2023-05-05 15:34:09.52;0.00:00:02:415;-0.50;0.85;-0.16;0.04136;-0.02211;0.03777;-0.007252;60.18;-4.70;107.27;17.53;105.82;0.04136;0.04436;-0.003005;-13.835;-13.530;-99.990;0.25;-10.87;
2023-05-05 15:34:09.57;0.00:00:02:464;-0.50;0.85;-0.16;0.04132;-0.02223;0.03777;-0.007242;60.24;-4.69;107.52;17.53;106.09;0.04132;0.04442;-0.003108;-13.839;-13.524;-99.990;0.25;-10.85;
2023-05-05 15:34:09.61;0.00:00:02:510;-0.50;0.85;-0.16;0.04136;-0.022;0.03774;-0.007283;60.12;-4.73;107.07;17.61;105.61;0.04136;0.04429;-0.002924;-13.834;-13.537;-99.990;0.25;-10.92;
2023-05-05 15:34:09.66;0.00:00:02:557;-0.50;0.85;-0.16;0.04135;-0.0221;0.03765;-0.007263;60.20;-4.72;107.04;17.57;105.59;0.04135;0.04426;-0.002911;-13.836;-13.540;-99.990;0.25;-10.92;
2023-05-05 15:34:09.71;0.00:00:02:604;-0.50;0.85;-0.16;0.04138;-0.022;0.03775;-0.00719;60.12;-4.67;107.00;17.37;105.58;0.04138;0.04428;-0.002897;-13.832;-13.538;-99.990;0.25;-10.78;
2023-05-05 15:34:09.75;0.00:00:02:651;-0.50;0.85;-0.16;0.04141;-0.02204;0.03778;-0.007239;60.13;-4.70;107.06;17.48;105.63;0.04141;0.04433;-0.002924;-13.829;-13.533;-99.990;0.25;-10.85;
2023-05-05 15:34:09.80;0.00:00:02:698;-0.50;0.85;-0.16;0.04127;-0.02218;0.03772;-0.007196;60.23;-4.67;107.46;17.44;106.04;0.04127;0.04435;-0.00308;-13.844;-13.531;-99.990;0.25;-10.80;
2023-05-05 15:34:09.85;0.00:00:02:745;-0.50;0.85;-0.16;0.04135;-0.02217;0.03773;-0.007187;60.22;-4.66;107.25;17.38;105.83;0.04135;0.04434;-0.002996;-13.835;-13.532;-99.990;0.25;-10.78;
2023-05-05 15:34:09.90;0.00:00:02:793;-0.50;0.85;-0.16;0.04141;-0.02198;0.03772;-0.007222;60.12;-4.70;106.84;17.44;105.41;0.04141;0.04425;-0.002834;-13.828;-13.541;-99.990;0.25;-10.84;
2023-05-05 15:34:09.94;0.00:00:02:835;-0.50;0.85;-0.16;0.0414;-0.02213;0.03784;-0.007201;60.16;-4.66;107.30;17.39;105.88;0.0414;0.04442;-0.003021;-13.830;-13.524;-99.990;0.25;-10.78;
2023-05-05 15:34:10.00;0.00:00:02:898;-0.50;0.85;-0.16;0.04135;-0.02212;0.03771;-0.00725;60.20;-4.71;107.16;17.53;105.71;0.04135;0.04431;-0.00296;-13.835;-13.535;-99.990;0.25;-10.88;
2023-05-05 15:34:10.05;0.00:00:02:945;-0.50;0.85;-0.16;0.04142;-0.02212;0.03791;-0.007246;60.13;-4.69;107.40;17.49;105.97;0.04142;0.04449;-0.003067;-13.828;-13.518;-99.990;0.25;-10.82;
2023-05-05 15:34:10.09;0.00:00:02:992;-0.50;0.85;-0.16;0.04133;-0.02201;0.03761;-0.007262;60.17;-4.73;106.90;17.57;105.44;0.04133;0.04418;-0.002851;-13.837;-13.548;-99.990;0.25;-10.93;
2023-05-05 15:34:10.14;0.00:00:03:038;-0.50;0.85;-0.16;0.04138;-0.02208;0.03769;-0.007226;60.18;-4.70;107.00;17.46;105.56;0.04138;0.04428;-0.002896;-13.832;-13.538;-99.990;0.25;-10.85;
2023-05-05 15:34:10.19;0.00:00:03:085;-0.50;0.85;-0.16;0.04138;-0.0221;0.03768;-0.007186;60.20;-4.67;106.97;17.36;105.55;0.04138;0.04427;-0.002886;-13.832;-13.539;-99.990;0.25;-10.80;
2023-05-05 15:34:10.25;0.00:00:03:148;-0.50;0.85;-0.16;0.04133;-0.02218;0.03775;-0.007256;60.22;-4.70;107.38;17.55;105.93;0.04133;0.04438;-0.00305;-13.837;-13.528;-99.990;0.25;-10.88;
2023-05-05 15:34:10.30;0.00:00:03:195;-0.50;0.85;-0.16;0.04128;-0.02207;0.03769;-0.007226;60.18;-4.70;107.24;17.50;105.80;0.04128;0.04427;-0.002988;-13.842;-13.539;-99.990;0.25;-10.85;
2023-05-05 15:34:10.34;0.00:00:03:242;-0.50;0.85;-0.16;0.04127;-0.02222;0.03773;-0.007258;60.25;-4.71;107.53;17.58;106.08;0.04127;0.04438;-0.003106;-13.843;-13.528;-99.990;0.25;-10.89;
2023-05-05 15:34:10.39;0.00:00:03:291;-0.50;0.85;-0.16;0.04131;-0.02203;0.03764;-0.007252;60.17;-4.72;107.05;17.56;105.60;0.04131;0.04422;-0.002913;-13.840;-13.544;-99.990;0.25;-10.90;
2023-05-05 15:34:10.44;0.00:00:03:335;-0.50;0.85;-0.16;0.04129;-0.02211;0.03773;-0.007296;60.19;-4.74;107.37;17.67;105.90;0.04129;0.04433;-0.003042;-13.841;-13.533;-99.990;0.25;-10.95;
2023-05-05 15:34:10.48;0.00:00:03:382;-0.50;0.85;-0.16;0.04138;-0.02198;0.03776;-0.007231;60.10;-4.70;107.00;17.47;105.56;0.04138;0.04428;-0.002897;-13.832;-13.538;-99.990;0.25;-10.84;
2023-05-05 15:34:10.53;0.00:00:03:429;-0.50;0.85;-0.16;0.04115;-0.02197;0.03744;-0.007235;60.20;-4.73;106.95;17.58;105.49;0.04115;0.04401;-0.002859;-13.856;-13.565;-99.990;0.25;-10.94;
2023-05-05 15:34:10.58;0.00:00:03:476;-0.50;0.85;-0.16;0.04136;-0.0222;0.03772;-0.007198;60.24;-4.67;107.24;17.40;105.82;0.04136;0.04435;-0.002996;-13.834;-13.531;-99.990;0.25;-10.81;
2023-05-05 15:34:10.63;0.00:00:03:523;-0.50;0.85;-0.16;0.04138;-0.02209;0.03776;-0.007261;60.16;-4.71;107.15;17.55;105.71;0.04138;0.04435;-0.002961;-13.832;-13.532;-99.990;0.25;-10.89;
2023-05-05 15:34:10.67;0.00:00:03:570;-0.50;0.85;-0.16;0.0415;-0.02203;0.0378;-0.007268;60.12;-4.72;106.88;17.51;105.43;0.0415;0.04435;-0.002854;-13.820;-13.531;-99.990;0.25;-10.88;
2023-05-05 15:34:10.72;0.00:00:03:617;-0.50;0.85;-0.16;0.04133;-0.02213;0.03778;-0.007244;60.18;-4.70;107.37;17.53;105.93;0.04133;0.04438;-0.003045;-13.837;-13.528;-99.990;0.25;-10.86;
2023-05-05 15:34:10.77;0.00:00:03:664;-0.50;0.85;-0.16;0.0414;-0.0221;0.03777;-0.007189;60.17;-4.66;107.12;17.36;105.70;0.0414;0.04435;-0.002948;-13.829;-13.531;-99.990;0.25;-10.78;
2023-05-05 15:34:10.81;0.00:00:03:710;-0.50;0.85;-0.16;0.04137;-0.02202;0.03773;-0.007239;60.13;-4.70;107.04;17.50;105.60;0.04137;0.04428;-0.002913;-13.833;-13.538;-99.990;0.25;-10.86;
2023-05-05 15:34:10.86;0.00:00:03:759;-0.50;0.85;-0.16;0.04146;-0.02195;0.0377;-0.007252;60.11;-4.72;106.67;17.49;105.22;0.04146;0.04422;-0.002764;-13.824;-13.544;-99.990;0.25;-10.89;
2023-05-05 15:34:10.91;0.00:00:03:805;-0.50;0.85;-0.16;0.04142;-0.02213;0.0378;-0.007269;60.18;-4.71;107.19;17.55;105.74;0.04142;0.0444;-0.002977;-13.828;-13.526;-99.990;0.25;-10.89;
2023-05-05 15:34:10.95;0.00:00:03:852;-0.50;0.85;-0.16;0.04137;-0.02211;0.03778;-0.007319;60.17;-4.75;107.28;17.69;105.81;0.04137;0.04438;-0.003013;-13.834;-13.528;-99.990;0.25;-10.96;
2023-05-05 15:34:11.00;0.00:00:03:899;-0.50;0.85;-0.16;0.04132;-0.02207;0.03761;-0.007271;60.20;-4.73;106.98;17.60;105.52;0.04132;0.04421;-0.002883;-13.838;-13.545;-99.990;0.25;-10.94;
2023-05-05 15:34:11.05;0.00:00:03:946;-0.50;0.85;-0.16;0.04142;-0.02211;0.03775;-0.007229;60.18;-4.69;107.05;17.45;105.61;0.04142;0.04434;-0.002919;-13.828;-13.532;-99.990;0.25;-10.84;
2023-05-05 15:34:11.10;0.00:00:03:993;-0.50;0.85;-0.16;0.04139;-0.02211;0.03776;-0.007268;60.17;-4.72;107.19;17.56;105.74;0.04139;0.04436;-0.002974;-13.831;-13.530;-99.990;0.25;-10.89;
2023-05-05 15:34:11.14;0.00:00:04:042;-0.50;0.85;-0.16;0.04142;-0.02211;0.03776;-0.007302;60.18;-4.74;107.10;17.63;105.64;0.04142;0.04436;-0.002941;-13.828;-13.530;-99.990;0.25;-10.95;
2023-05-05 15:34:11.19;0.00:00:04:089;-0.50;0.85;-0.16;0.04134;-0.02209;0.03778;-0.007277;60.16;-4.72;107.30;17.60;105.84;0.04134;0.04436;-0.003017;-13.836;-13.530;-99.990;0.25;-10.90;
2023-05-05 15:34:11.24;0.00:00:04:136;-0.50;0.85;-0.16;0.04141;-0.02205;0.03775;-0.007242;60.15;-4.70;107.01;17.49;105.58;0.04141;0.04432;-0.002905;-13.829;-13.534;-99.990;0.25;-10.86;
2023-05-05 15:34:11.30;0.00:00:04:198;-0.50;0.85;-0.16;0.04145;-0.02197;0.03779;-0.007226;60.09;-4.69;106.88;17.43;105.45;0.04145;0.0443;-0.00285;-13.825;-13.536;-99.990;0.25;-10.83;
2023-05-05 15:34:11.35;0.00:00:04:245;-0.50;0.85;-0.16;0.04128;-0.02204;0.03763;-0.007238;60.18;-4.71;107.08;17.53;105.63;0.04128;0.04421;-0.002921;-13.842;-13.545;-99.990;0.25;-10.89;
2023-05-05 15:34:11.40;0.00:00:04:294;-0.50;0.85;-0.16;0.04137;-0.02204;0.03771;-0.007229;60.15;-4.70;107.02;17.48;105.59;0.04137;0.04427;-0.002905;-13.833;-13.539;-99.990;0.25;-10.85;
2023-05-05 15:34:11.46;0.00:00:04:352;-0.50;0.85;-0.16;0.04133;-0.0221;0.0376;-0.007246;60.23;-4.72;106.97;17.53;105.52;0.04133;0.04421;-0.002879;-13.837;-13.545;-99.990;0.25;-10.91;
2023-05-05 15:34:11.50;0.00:00:04:402;-0.50;0.85;-0.16;0.04142;-0.02205;0.03775;-0.007231;60.14;-4.70;106.99;17.46;105.55;0.04142;0.04431;-0.002893;-13.828;-13.535;-99.990;0.25;-10.84;
2023-05-05 15:34:11.55;0.00:00:04:448;-0.50;0.85;-0.17;0.04127;-0.022;0.03763;-0.00731;60.16;-4.76;107.08;17.71;105.61;0.04127;0.0442;-0.002923;-13.843;-13.546;-99.990;0.25;-10.99;
2023-05-05 15:34:11.60;0.00:00:04:495;-0.50;0.85;-0.16;0.04136;-0.02197;0.03768;-0.007297;60.12;-4.75;106.93;17.64;105.47;0.04136;0.04423;-0.002868;-13.834;-13.543;-99.990;0.25;-10.96;
2023-05-05 15:34:11.64;0.00:00:04:542;-0.50;0.85;-0.16;0.04134;-0.02206;0.03772;-0.00723;60.16;-4.70;107.14;17.49;105.70;0.04134;0.04429;-0.002951;-13.836;-13.537;-99.990;0.25;-10.85;
2023-05-05 15:34:11.69;0.00:00:04:589;-0.50;0.85;-0.16;0.04143;-0.02205;0.0377;-0.007285;60.16;-4.74;106.88;17.59;105.43;0.04143;0.04428;-0.002851;-13.827;-13.538;-99.990;0.25;-10.94;
2023-05-05 15:34:11.74;0.00:00:04:636;-0.50;0.85;-0.16;0.04134;-0.02208;0.03773;-0.007189;60.17;-4.67;107.16;17.39;105.74;0.04134;0.0443;-0.002958;-13.836;-13.536;-99.990;0.25;-10.79;
2023-05-05 15:34:11.79;0.00:00:04:682;-0.50;0.85;-0.16;0.04146;-0.02215;0.0378;-0.007284;60.18;-4.72;107.14;17.57;105.69;0.04146;0.04442;-0.002959;-13.824;-13.525;-99.990;0.25;-10.91;
2023-05-05 15:34:11.83;0.00:00:04:729;-0.50;0.85;-0.16;0.04128;-0.0222;0.03774;-0.007282;60.23;-4.72;107.52;17.64;106.06;0.04128;0.04439;-0.003104;-13.842;-13.528;-99.990;0.25;-10.92;
2023-05-05 15:34:11.88;0.00:00:04:778;-0.50;0.85;-0.16;0.0413;-0.02212;0.0376;-0.007202;60.24;-4.69;107.05;17.44;105.62;0.0413;0.04421;-0.002912;-13.840;-13.544;-99.990;0.25;-10.84;
2023-05-05 15:34:11.94;0.00:00:04:836;-0.50;0.85;-0.16;0.04143;-0.02204;0.0377;-0.00724;60.15;-4.71;106.85;17.47;105.41;0.04143;0.04427;-0.002837;-13.827;-13.539;-99.990;0.25;-10.87;
2023-05-05 15:34:11.99;0.00:00:04:885;-0.50;0.85;-0.16;0.04136;-0.02206;0.03771;-0.007204;60.16;-4.68;107.06;17.42;105.64;0.04136;0.04428;-0.002921;-13.835;-13.538;-99.990;0.25;-10.82;
2023-05-05 15:34:12.03;0.00:00:04:932;-0.50;0.85;-0.16;0.04141;-0.02208;0.03771;-0.00719;60.17;-4.67;106.94;17.36;105.52;0.04141;0.04428;-0.002874;-13.829;-13.538;-99.990;0.25;-10.79;
2023-05-05 15:34:12.08;0.00:00:04:978;-0.50;0.85;-0.16;0.04136;-0.02206;0.03773;-0.007263;60.16;-4.72;107.14;17.56;105.69;0.04136;0.04431;-0.002951;-13.834;-13.535;-99.990;0.25;-10.89;
2023-05-05 15:34:12.13;0.00:00:05:025;-0.50;0.85;-0.16;0.04143;-0.02207;0.0377;-0.007209;60.17;-4.69;106.88;17.40;105.45;0.04143;0.04428;-0.002849;-13.827;-13.538;-99.990;0.25;-10.83;
2023-05-05 15:34:12.17;0.00:00:05:072;-0.50;0.85;-0.16;0.04138;-0.02205;0.03779;-0.007251;60.13;-4.70;107.18;17.52;105.73;0.04138;0.04435;-0.00297;-13.832;-13.531;-99.990;0.25;-10.86;
2023-05-05 15:34:12.22;0.00:00:05:119;-0.50;0.85;-0.16;0.04136;-0.02209;0.03769;-0.007243;60.19;-4.71;107.06;17.51;105.62;0.04136;0.04428;-0.002922;-13.834;-13.538;-99.990;0.25;-10.88;
2023-05-05 15:34:12.27;0.00:00:05:167;-0.50;0.85;-0.16;0.04144;-0.02215;0.03784;-0.007276;60.17;-4.71;107.26;17.56;105.81;0.04144;0.04444;-0.003007;-13.826;-13.522;-99.990;0.25;-10.88;
2023-05-05 15:34:12.32;0.00:00:05:216;-0.50;0.85;-0.16;0.04141;-0.02209;0.03779;-0.007199;60.15;-4.67;107.11;17.38;105.69;0.04141;0.04436;-0.002944;-13.828;-13.530;-99.990;0.25;-10.79;
