Device : ;PAX1000IR2/M
Serial Number : ;M00534359
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-05 15:27:27.72;0.00:00:03:133;-0.47;0.86;-0.23;0.04163;-0.02074;0.03815;-0.01007;59.27;-6.53;107.08;24.20;104.31;0.04163;0.04458;-0.002949;-13.806;-13.509;-99.990;0.27;-14.79;
2023-05-05 15:27:27.77;0.00:00:03:180;-0.46;0.86;-0.23;0.04166;-0.02075;0.0383;-0.01015;59.23;-6.56;107.38;24.37;104.58;0.04166;0.04473;-0.003074;-13.803;-13.494;-99.990;0.27;-14.85;
2023-05-05 15:27:27.82;0.00:00:03:226;-0.46;0.86;-0.23;0.0418;-0.02062;0.03836;-0.01015;59.13;-6.56;107.00;24.28;104.20;0.0418;0.04472;-0.002924;-13.788;-13.495;-99.990;0.27;-14.82;
2023-05-05 15:27:27.88;0.00:00:03:291;-0.46;0.86;-0.23;0.04168;-0.0207;0.03832;-0.01007;59.19;-6.51;107.27;24.17;104.51;0.04168;0.0447;-0.003028;-13.801;-13.497;-99.990;0.27;-14.73;
2023-05-05 15:27:27.93;0.00:00:03:336;-0.46;0.86;-0.23;0.04162;-0.02059;0.03832;-0.01011;59.13;-6.54;107.31;24.28;104.52;0.04162;0.04467;-0.003042;-13.807;-13.500;-99.990;0.27;-14.78;
2023-05-05 15:27:27.97;0.00:00:03:385;-0.46;0.86;-0.22;0.04165;-0.02084;0.03839;-0.01008;59.25;-6.50;107.64;24.21;104.88;0.04165;0.04483;-0.003183;-13.804;-13.484;-99.990;0.27;-14.72;
2023-05-05 15:27:28.02;0.00:00:03:432;-0.46;0.86;-0.23;0.04168;-0.0206;0.03829;-0.01012;59.14;-6.55;107.11;24.27;104.32;0.04168;0.04464;-0.002962;-13.801;-13.503;-99.990;0.27;-14.80;
2023-05-05 15:27:28.07;0.00:00:03:479;-0.46;0.86;-0.23;0.04166;-0.02069;0.03827;-0.0101;59.20;-6.53;107.22;24.24;104.44;0.04166;0.04467;-0.003008;-13.803;-13.500;-99.990;0.27;-14.78;
2023-05-05 15:27:28.12;0.00:00:03:528;-0.47;0.86;-0.22;0.04164;-0.02084;0.03832;-0.01007;59.27;-6.50;107.52;24.19;104.77;0.04164;0.04477;-0.003133;-13.805;-13.490;-99.990;0.27;-14.73;
2023-05-05 15:27:28.17;0.00:00:03:576;-0.46;0.86;-0.23;0.04182;-0.02069;0.03844;-0.01021;59.15;-6.58;107.18;24.41;104.37;0.04182;0.04483;-0.003004;-13.786;-13.484;-99.990;0.27;-14.88;
2023-05-05 15:27:28.21;0.00:00:03:623;-0.46;0.86;-0.23;0.04159;-0.02079;0.03831;-0.01009;59.24;-6.52;107.58;24.27;104.80;0.04159;0.04474;-0.003152;-13.810;-13.493;-99.990;0.27;-14.76;
2023-05-05 15:27:28.26;0.00:00:03:670;-0.46;0.86;-0.23;0.04163;-0.02062;0.03823;-0.01015;59.17;-6.58;107.15;24.39;104.33;0.04163;0.04461;-0.002975;-13.806;-13.506;-99.990;0.27;-14.87;
2023-05-05 15:27:28.31;0.00:00:03:717;-0.46;0.86;-0.23;0.04162;-0.02068;0.0383;-0.01016;59.19;-6.57;107.39;24.42;104.58;0.04162;0.04469;-0.003077;-13.807;-13.497;-99.990;0.27;-14.87;
2023-05-05 15:27:28.35;0.00:00:03:764;-0.46;0.86;-0.23;0.04161;-0.02068;0.03812;-0.0101;59.24;-6.55;107.02;24.27;104.23;0.04161;0.04453;-0.002921;-13.808;-13.513;-99.990;0.27;-14.83;
2023-05-05 15:27:28.41;0.00:00:03:820;-0.46;0.86;-0.23;0.04158;-0.02069;0.03826;-0.01006;59.20;-6.51;107.35;24.18;104.59;0.04158;0.04464;-0.003055;-13.811;-13.503;-99.990;0.27;-14.73;
2023-05-05 15:27:28.46;0.00:00:03:867;-0.46;0.86;-0.22;0.04157;-0.02072;0.03824;-0.01;59.23;-6.48;107.36;24.06;104.62;0.04157;0.04463;-0.003058;-13.812;-13.504;-99.990;0.27;-14.66;
2023-05-05 15:27:28.50;0.00:00:03:914;-0.46;0.86;-0.23;0.04166;-0.02076;0.03839;-0.01015;59.20;-6.55;107.55;24.37;104.75;0.04166;0.04481;-0.003146;-13.803;-13.487;-99.990;0.27;-14.81;
2023-05-05 15:27:28.55;0.00:00:03:963;-0.46;0.86;-0.23;0.04162;-0.02065;0.03829;-0.01014;59.17;-6.56;107.34;24.36;104.54;0.04162;0.04467;-0.003056;-13.807;-13.499;-99.990;0.27;-14.83;
2023-05-05 15:27:28.60;0.00:00:04:010;-0.47;0.86;-0.23;0.04168;-0.02076;0.0382;-0.01008;59.26;-6.53;107.07;24.19;104.30;0.04168;0.04463;-0.002947;-13.800;-13.504;-99.990;0.27;-14.79;
2023-05-05 15:27:28.65;0.00:00:04:057;-0.46;0.86;-0.23;0.04162;-0.02079;0.03834;-0.01014;59.23;-6.55;107.59;24.37;104.79;0.04162;0.04478;-0.003159;-13.807;-13.489;-99.990;0.27;-14.82;
2023-05-05 15:27:28.69;0.00:00:04:104;-0.46;0.86;-0.23;0.04164;-0.02077;0.03832;-0.01013;59.23;-6.54;107.47;24.33;104.68;0.04164;0.04475;-0.003109;-13.805;-13.492;-99.990;0.27;-14.81;
2023-05-05 15:27:28.74;0.00:00:04:151;-0.47;0.86;-0.23;0.04156;-0.0208;0.0382;-0.01005;59.28;-6.51;107.41;24.19;104.65;0.04156;0.04464;-0.003078;-13.813;-13.503;-99.990;0.27;-14.75;
2023-05-05 15:27:28.79;0.00:00:04:198;-0.46;0.86;-0.23;0.04177;-0.02061;0.03827;-0.01007;59.15;-6.52;106.81;24.12;104.05;0.04177;0.04462;-0.002845;-13.791;-13.505;-99.990;0.27;-14.75;
2023-05-05 15:27:28.83;0.00:00:04:245;-0.46;0.86;-0.23;0.04169;-0.02063;0.0384;-0.01011;59.13;-6.53;107.33;24.26;104.55;0.04169;0.04475;-0.003056;-13.800;-13.492;-99.990;0.27;-14.76;
2023-05-05 15:27:28.89;0.00:00:04:303;-0.46;0.86;-0.23;0.04168;-0.02076;0.0383;-0.01007;59.23;-6.51;107.27;24.16;104.51;0.04168;0.04471;-0.003029;-13.800;-13.496;-99.990;0.27;-14.73;
2023-05-05 15:27:28.94;0.00:00:04:350;-0.46;0.86;-0.22;0.04155;-0.02077;0.03829;-0.01005;59.24;-6.49;107.59;24.18;104.83;0.04155;0.04471;-0.003153;-13.814;-13.496;-99.990;0.27;-14.70;
2023-05-05 15:27:28.99;0.00:00:04:400;-0.47;0.86;-0.23;0.04164;-0.02085;0.0382;-0.01006;59.31;-6.51;107.27;24.17;104.51;0.04164;0.04467;-0.003027;-13.805;-13.500;-99.990;0.27;-14.76;
2023-05-05 15:27:29.04;0.00:00:04:447;-0.46;0.86;-0.23;0.04161;-0.02068;0.03842;-0.01011;59.15;-6.52;107.63;24.30;104.85;0.04161;0.04479;-0.003173;-13.808;-13.488;-99.990;0.27;-14.75;
2023-05-05 15:27:29.09;0.00:00:04:495;-0.46;0.86;-0.23;0.04165;-0.02078;0.0383;-0.01007;59.24;-6.50;107.38;24.17;104.63;0.04165;0.04473;-0.003075;-13.804;-13.494;-99.990;0.27;-14.73;
2023-05-05 15:27:29.13;0.00:00:04:542;-0.46;0.86;-0.23;0.04167;-0.02061;0.03834;-0.01007;59.13;-6.52;107.22;24.18;104.46;0.04167;0.04468;-0.003007;-13.802;-13.499;-99.990;0.27;-14.72;
2023-05-05 15:27:29.18;0.00:00:04:589;-0.46;0.86;-0.23;0.04164;-0.02065;0.03832;-0.01017;59.16;-6.58;107.36;24.44;104.55;0.04164;0.0447;-0.003066;-13.805;-13.497;-99.990;0.27;-14.87;
2023-05-05 15:27:29.23;0.00:00:04:636;-0.46;0.86;-0.23;0.04168;-0.02064;0.03838;-0.01011;59.14;-6.53;107.34;24.25;104.56;0.04168;0.04474;-0.003058;-13.801;-13.493;-99.990;0.27;-14.76;
2023-05-05 15:27:29.27;0.00:00:04:683;-0.46;0.86;-0.22;0.04158;-0.02072;0.03829;-0.01005;59.21;-6.50;107.45;24.17;104.70;0.04158;0.04468;-0.003097;-13.811;-13.499;-99.990;0.27;-14.71;
2023-05-05 15:27:29.32;0.00:00:04:730;-0.46;0.86;-0.23;0.04173;-0.02063;0.03843;-0.01013;59.11;-6.54;107.30;24.28;104.52;0.04173;0.04478;-0.003046;-13.795;-13.489;-99.990;0.27;-14.77;
2023-05-05 15:27:29.37;0.00:00:04:779;-0.46;0.86;-0.23;0.04169;-0.02076;0.03828;-0.01012;59.23;-6.54;107.23;24.26;104.45;0.04169;0.04471;-0.003015;-13.799;-13.496;-99.990;0.27;-14.80;
2023-05-05 15:27:29.43;0.00:00:04:837;-0.46;0.86;-0.23;0.0417;-0.0206;0.03838;-0.01011;59.11;-6.54;107.24;24.25;104.46;0.0417;0.04471;-0.003017;-13.799;-13.496;-99.990;0.27;-14.76;
2023-05-05 15:27:29.47;0.00:00:04:883;-0.47;0.86;-0.22;0.04159;-0.02083;0.03828;-0.01002;59.28;-6.47;107.52;24.08;104.79;0.04159;0.04472;-0.003129;-13.810;-13.495;-99.990;0.27;-14.66;
2023-05-05 15:27:29.52;0.00:00:04:930;-0.46;0.86;-0.23;0.04168;-0.02062;0.03827;-0.01012;59.16;-6.55;107.10;24.28;104.31;0.04168;0.04463;-0.002958;-13.801;-13.503;-99.990;0.27;-14.81;
2023-05-05 15:27:29.57;0.00:00:04:983;-0.46;0.86;-0.22;0.04159;-0.02077;0.03827;-0.01001;59.25;-6.47;107.42;24.07;104.68;0.04159;0.04468;-0.003084;-13.810;-13.499;-99.990;0.27;-14.66;
2023-05-05 15:27:29.62;0.00:00:05:030;-0.46;0.86;-0.22;0.04161;-0.02072;0.03818;-0.01001;59.24;-6.49;107.13;24.06;104.39;0.04161;0.04457;-0.002966;-13.808;-13.509;-99.990;0.27;-14.69;
2023-05-05 15:27:29.67;0.00:00:05:077;-0.46;0.86;-0.23;0.0416;-0.02068;0.0383;-0.01012;59.18;-6.54;107.40;24.32;104.61;0.0416;0.04468;-0.003078;-13.809;-13.499;-99.990;0.27;-14.80;
2023-05-05 15:27:29.71;0.00:00:05:124;-0.47;0.86;-0.22;0.04162;-0.02085;0.0383;-0.01006;59.28;-6.50;107.52;24.17;104.76;0.04162;0.04475;-0.003129;-13.807;-13.492;-99.990;0.27;-14.72;
2023-05-05 15:27:29.76;0.00:00:05:171;-0.46;0.86;-0.23;0.04173;-0.0207;0.03827;-0.01015;59.21;-6.56;107.06;24.31;104.26;0.04173;0.04468;-0.002947;-13.796;-13.499;-99.990;0.27;-14.85;
2023-05-05 15:27:29.81;0.00:00:05:218;-0.46;0.86;-0.23;0.04165;-0.02072;0.03817;-0.01007;59.25;-6.53;107.04;24.18;104.28;0.04165;0.04459;-0.002934;-13.803;-13.508;-99.990;0.27;-14.78;
2023-05-05 15:27:29.86;0.00:00:05:268;-0.46;0.86;-0.22;0.04169;-0.02075;0.03833;-0.01002;59.22;-6.47;107.27;24.03;104.55;0.04169;0.04472;-0.003032;-13.800;-13.495;-99.990;0.27;-14.65;
