"","Channel A Ave. (mV)","Channel B Ave. (mV)","Channel C Ave. (mV)","Channel D Ave. (mV)"
"00:00:00.049","66.637","39.399","156.621","247.261"
"00:00:00.050","66.637","35.447","156.621","247.261"
"00:00:00.051","70.559","35.447","156.621","251.198"
"00:00:00.052","66.637","39.399","156.621","251.198"
"00:00:00.053","62.716","39.399","156.621","251.198"
"00:00:00.054","62.716","39.399","156.621","251.198"
"00:00:00.055","62.716","35.447","156.621","251.198"
"00:00:00.056","66.637","35.447","156.621","251.198"
"00:00:00.057","66.637","39.399","156.621","251.198"
"00:00:00.058","66.637","39.399","156.621","251.198"
"00:00:00.059","70.559","35.447","156.621","251.198"
"00:00:00.060","70.559","35.447","156.621","251.198"
"00:00:00.061","70.559","39.399","156.621","251.198"
"00:00:00.062","66.637","39.399","156.621","251.198"
"00:00:00.063","66.637","39.399","160.543","251.198"
"00:00:00.064","70.559","39.399","160.543","251.198"
"00:00:00.065","70.559","39.399","156.621","251.198"
"00:00:00.066","70.559","39.399","156.621","251.198"
"00:00:00.067","66.637","35.447","156.621","251.198"
"00:00:00.068","62.716","31.495","156.621","251.198"
"00:00:00.069","66.637","35.447","160.543","251.198"
"00:00:00.070","70.559","39.399","160.543","251.198"
"00:00:00.071","70.559","39.399","156.621","251.198"
"00:00:00.072","70.559","39.399","156.621","251.198"
"00:00:00.073","66.637","35.447","156.621","251.198"
"00:00:00.074","66.637","35.447","156.621","251.198"
"00:00:00.075","70.559","35.447","156.621","251.198"
"00:00:00.076","70.559","35.447","156.621","251.198"
"00:00:00.077","66.637","35.447","156.621","251.198"
"00:00:00.078","66.637","35.447","156.621","251.198"
"00:00:00.079","70.559","39.399","156.621","251.198"
"00:00:00.080","70.559","39.399","156.621","251.198"
"00:00:00.081","70.559","35.447","156.621","251.198"
"00:00:00.082","66.637","31.495","156.621","251.198"
"00:00:00.083","66.637","35.447","156.621","251.198"
"00:00:00.084","70.559","35.447","156.621","251.198"
"00:00:00.085","66.637","35.447","160.543","251.198"
"00:00:00.086","62.716","39.399","160.543","251.198"
"00:00:00.087","66.637","35.447","156.621","247.261"
"00:00:00.088","66.637","35.447","156.621","247.261"
"00:00:00.089","62.716","35.447","156.621","251.198"
"00:00:00.090","66.637","35.447","156.621","247.261"
"00:00:00.091","70.559","39.399","156.621","243.324"
"00:00:00.092","70.559","39.399","156.621","247.261"
"00:00:00.093","66.637","39.399","156.621","251.198"
"00:00:00.094","62.716","39.399","156.621","251.198"
"00:00:00.095","62.716","39.399","156.621","251.198"
"00:00:00.096","66.637","39.399","156.621","251.198"
"00:00:00.097","70.559","35.447","156.621","251.198"
"00:00:00.098","70.559","35.447","156.621","251.198"
"00:00:00.099","66.637","39.399","156.621","251.198"
"00:00:00.100","62.716","39.399","156.621","251.198"
"00:00:00.101","62.716","39.399","156.621","251.198"
"00:00:00.102","62.716","39.399","156.621","251.198"
"00:00:00.103","62.716","39.399","156.621","251.198"
"00:00:00.104","62.716","39.399","156.621","251.198"
"00:00:00.105","66.637","39.399","156.621","251.198"
"00:00:00.106","66.637","39.399","156.621","251.198"
"00:00:00.107","66.637","39.399","156.621","251.198"
"00:00:00.108","66.637","39.399","156.621","251.198"
"00:00:00.109","66.637","35.447","156.621","251.198"
"00:00:00.110","66.637","35.447","156.621","251.198"
"00:00:00.111","62.716","39.399","156.621","247.261"
"00:00:00.112","62.716","35.447","156.621","247.261"
"00:00:00.113","66.637","35.447","156.621","251.198"
"00:00:00.114","66.637","39.399","156.621","251.198"
"00:00:00.115","66.637","35.447","156.621","251.198"
"00:00:00.116","70.559","35.447","156.621","251.198"
"00:00:00.117","70.559","35.447","156.621","251.198"
"00:00:00.118","66.637","35.447","156.621","251.198"
"00:00:00.119","66.637","35.447","156.621","247.261"
"00:00:00.120","70.559","35.447","156.621","247.261"
"00:00:00.121","70.559","39.399","156.621","251.198"
"00:00:00.122","66.637","35.447","156.621","251.198"
"00:00:00.123","66.637","35.447","156.621","247.261"
"00:00:00.124","70.559","39.399","156.621","247.261"
"00:00:00.125","70.559","39.399","156.621","251.198"
"00:00:00.126","70.559","39.399","156.621","251.198"
"00:00:00.127","70.559","39.399","156.621","251.198"
"00:00:00.128","66.637","39.399","156.621","251.198"
"00:00:00.129","66.637","35.447","156.621","251.198"
"00:00:00.130","70.559","35.447","156.621","251.198"
"00:00:00.131","66.637","39.399","156.621","251.198"
"00:00:00.132","62.716","39.399","156.621","251.198"
"00:00:00.133","66.637","35.447","156.621","251.198"
"00:00:00.134","66.637","31.495","156.621","251.198"
"00:00:00.135","66.637","31.495","156.621","251.198"
"00:00:00.136","70.559","35.447","156.621","251.198"
"00:00:00.137","70.559","39.399","156.621","251.198"
"00:00:00.138","70.559","35.447","156.621","251.198"
"00:00:00.139","66.637","35.447","156.621","251.198"
"00:00:00.140","66.637","35.447","156.621","251.198"
"00:00:00.141","70.559","35.447","156.621","251.198"
"00:00:00.142","66.637","39.399","156.621","251.198"
"00:00:00.143","62.716","39.399","156.621","251.198"
"00:00:00.144","66.637","39.399","156.621","251.198"
"00:00:00.145","66.637","39.399","156.621","247.261"
"00:00:00.146","66.637","39.399","156.621","247.261"
"00:00:00.147","66.637","39.399","156.621","251.198"
"00:00:00.148","66.637","39.399","156.621","251.198"
"00:00:00.149","70.559","39.399","160.543","251.198"
"00:00:00.150","70.559","39.399","160.543","251.198"
"00:00:00.151","70.559","39.399","160.543","251.198"
"00:00:00.152","70.559","39.399","160.543","251.198"
"00:00:00.153","66.637","35.447","156.621","251.198"
"00:00:00.154","66.637","35.447","156.621","251.198"
"00:00:00.155","66.637","35.447","156.621","251.198"
"00:00:00.156","66.637","35.447","156.621","251.198"
"00:00:00.157","70.559","39.399","156.621","247.261"
"00:00:00.158","70.559","39.399","156.621","247.261"
"00:00:00.159","70.559","39.399","156.621","251.198"
"00:00:00.160","70.559","35.447","156.621","251.198"
"00:00:00.161","66.637","35.447","156.621","251.198"
"00:00:00.162","62.716","39.399","156.621","251.198"
"00:00:00.163","62.716","39.399","156.621","247.261"
"00:00:00.164","66.637","39.399","156.621","247.261"
"00:00:00.165","70.559","35.447","156.621","251.198"
"00:00:00.166","70.559","35.447","156.621","251.198"
"00:00:00.167","66.637","39.399","156.621","251.198"
"00:00:00.168","62.716","39.399","160.543","251.198"
"00:00:00.169","62.716","39.399","160.543","251.198"
"00:00:00.170","66.637","39.399","156.621","251.198"
"00:00:00.171","70.559","39.399","156.621","251.198"
"00:00:00.172","70.559","35.447","156.621","251.198"
"00:00:00.173","70.559","31.495","156.621","251.198"
"00:00:00.174","70.559","35.447","156.621","251.198"
"00:00:00.175","70.559","39.399","156.621","251.198"
"00:00:00.176","70.559","39.399","156.621","251.198"
"00:00:00.177","66.637","39.399","156.621","251.198"
"00:00:00.178","66.637","39.399","156.621","251.198"
"00:00:00.179","70.559","39.399","156.621","251.198"
"00:00:00.180","70.559","35.447","156.621","251.198"
"00:00:00.181","66.637","35.447","156.621","251.198"
"00:00:00.182","66.637","39.399","156.621","251.198"
"00:00:00.183","66.637","39.399","156.621","247.261"
"00:00:00.184","62.716","39.399","156.621","247.261"
"00:00:00.185","66.637","35.447","156.621","251.198"
"00:00:00.186","70.559","31.495","156.621","251.198"
"00:00:00.187","70.559","35.447","156.621","251.198"
"00:00:00.188","70.559","35.447","156.621","251.198"
"00:00:00.189","70.559","35.447","156.621","251.198"
"00:00:00.190","70.559","39.399","156.621","251.198"
"00:00:00.191","70.559","39.399","156.621","251.198"
"00:00:00.192","66.637","39.399","156.621","251.198"
"00:00:00.193","62.716","39.399","156.621","251.198"
"00:00:00.194","66.637","39.399","156.621","251.198"
"00:00:00.195","70.559","39.399","160.543","251.198"
"00:00:00.196","66.637","39.399","160.543","247.261"
"00:00:00.197","62.716","39.399","156.621","247.261"
"00:00:00.198","66.637","39.399","156.621","251.198"
"00:00:00.199","66.637","39.399","156.621","251.198"
"00:00:00.200","62.716","39.399","156.621","251.198"
"00:00:00.201","62.716","39.399","156.621","251.198"
"00:00:00.202","62.716","39.399","156.621","251.198"
"00:00:00.203","62.716","35.447","156.621","251.198"
"00:00:00.204","66.637","35.447","156.621","251.198"
"00:00:00.205","66.637","35.447","156.621","251.198"
"00:00:00.206","66.637","35.447","156.621","251.198"
"00:00:00.207","70.559","35.447","156.621","251.198"
"00:00:00.208","66.637","35.447","156.621","251.198"
"00:00:00.209","66.637","39.399","156.621","251.198"
"00:00:00.210","66.637","39.399","156.621","251.198"
"00:00:00.211","62.716","39.399","156.621","251.198"
"00:00:00.212","62.716","35.447","156.621","251.198"
"00:00:00.213","66.637","31.495","156.621","251.198"
"00:00:00.214","70.559","35.447","156.621","251.198"
"00:00:00.215","70.559","39.399","156.621","251.198"
"00:00:00.216","70.559","39.399","156.621","251.198"
"00:00:00.217","70.559","39.399","156.621","251.198"
"00:00:00.218","70.559","39.399","156.621","251.198"
"00:00:00.219","66.637","39.399","156.621","251.198"
"00:00:00.220","62.716","35.447","156.621","251.198"
"00:00:00.221","62.716","31.495","156.621","251.198"
"00:00:00.222","66.637","35.447","156.621","251.198"
"00:00:00.223","66.637","35.447","156.621","251.198"
"00:00:00.224","66.637","35.447","156.621","251.198"
"00:00:00.225","66.637","35.447","156.621","247.261"
"00:00:00.226","66.637","35.447","156.621","247.261"
"00:00:00.227","70.559","39.399","156.621","251.198"
"00:00:00.228","70.559","39.399","156.621","251.198"
"00:00:00.229","70.559","39.399","156.621","251.198"
"00:00:00.230","66.637","39.399","156.621","251.198"
"00:00:00.231","62.716","39.399","156.621","251.198"
"00:00:00.232","62.716","35.447","156.621","251.198"
"00:00:00.233","62.716","31.495","156.621","251.198"
"00:00:00.234","62.716","35.447","156.621","247.261"
"00:00:00.235","62.716","35.447","156.621","247.261"
"00:00:00.236","62.716","35.447","160.543","251.198"
"00:00:00.237","66.637","39.399","160.543","251.198"
"00:00:00.238","70.559","39.399","156.621","251.198"
"00:00:00.239","66.637","35.447","156.621","251.198"
"00:00:00.240","66.637","31.495","156.621","251.198"
"00:00:00.241","66.637","35.447","156.621","251.198"
"00:00:00.242","62.716","39.399","156.621","251.198"
"00:00:00.243","62.716","39.399","156.621","251.198"
"00:00:00.244","62.716","39.399","156.621","251.198"
"00:00:00.245","66.637","39.399","156.621","251.198"
"00:00:00.246","70.559","39.399","156.621","247.261"
"00:00:00.247","70.559","39.399","156.621","247.261"
"00:00:00.248","70.559","39.399","156.621","251.198"
"00:00:00.249","70.559","39.399","156.621","251.198"
"00:00:00.250","66.637","39.399","156.621","251.198"
"00:00:00.251","66.637","39.399","156.621","247.261"
"00:00:00.252","66.637","39.399","156.621","247.261"
"00:00:00.253","66.637","39.399","156.621","247.261"
"00:00:00.254","66.637","39.399","156.621","247.261"
"00:00:00.255","66.637","39.399","156.621","251.198"
"00:00:00.256","70.559","39.399","156.621","251.198"
"00:00:00.257","66.637","35.447","156.621","247.261"
"00:00:00.258","66.637","31.495","156.621","247.261"
"00:00:00.259","70.559","35.447","156.621","251.198"
"00:00:00.260","70.559","39.399","156.621","251.198"
"00:00:00.261","70.559","39.399","156.621","251.198"
"00:00:00.262","66.637","39.399","156.621","251.198"
"00:00:00.263","62.716","39.399","156.621","251.198"
"00:00:00.264","66.637","35.447","156.621","251.198"
"00:00:00.265","66.637","35.447","156.621","251.198"
"00:00:00.266","66.637","39.399","156.621","251.198"
"00:00:00.267","70.559","35.447","156.621","251.198"
"00:00:00.268","70.559","35.447","156.621","251.198"
"00:00:00.269","70.559","35.447","156.621","251.198"
"00:00:00.270","66.637","35.447","156.621","251.198"
"00:00:00.271","66.637","39.399","156.621","251.198"
"00:00:00.272","70.559","39.399","156.621","251.198"
"00:00:00.273","66.637","35.447","160.543","251.198"
"00:00:00.274","66.637","35.447","160.543","251.198"
"00:00:00.275","70.559","39.399","156.621","251.198"
"00:00:00.276","70.559","39.399","156.621","251.198"
"00:00:00.277","70.559","35.447","156.621","251.198"
"00:00:00.278","66.637","31.495","156.621","247.261"
"00:00:00.279","66.637","35.447","156.621","247.261"
"00:00:00.280","70.559","39.399","156.621","251.198"
"00:00:00.281","70.559","39.399","156.621","251.198"
"00:00:00.282","70.559","39.399","156.621","251.198"
"00:00:00.283","70.559","35.447","156.621","251.198"
"00:00:00.284","70.559","31.495","156.621","251.198"
"00:00:00.285","66.637","35.447","156.621","251.198"
"00:00:00.286","62.716","39.399","156.621","251.198"
"00:00:00.287","66.637","35.447","156.621","247.261"
"00:00:00.288","70.559","35.447","156.621","247.261"
"00:00:00.289","70.559","35.447","156.621","251.198"
"00:00:00.290","70.559","35.447","156.621","251.198"
"00:00:00.291","70.559","39.399","156.621","251.198"
"00:00:00.292","70.559","39.399","156.621","247.261"
"00:00:00.293","70.559","35.447","156.621","247.261"
"00:00:00.294","70.559","31.495","156.621","251.198"
"00:00:00.295","70.559","35.447","156.621","251.198"
"00:00:00.296","70.559","39.399","156.621","251.198"
"00:00:00.297","66.637","39.399","156.621","247.261"
"00:00:00.298","66.637","39.399","156.621","247.261"
"00:00:00.299","70.559","39.399","156.621","251.198"
"00:00:00.300","70.559","39.399","156.621","251.198"
"00:00:00.301","66.637","39.399","156.621","251.198"
"00:00:00.302","66.637","39.399","156.621","251.198"
"00:00:00.303","66.637","39.399","156.621","251.198"
"00:00:00.304","62.716","39.399","156.621","251.198"
"00:00:00.305","62.716","35.447","156.621","251.198"
"00:00:00.306","62.716","35.447","156.621","251.198"
"00:00:00.307","66.637","39.399","156.621","251.198"
"00:00:00.308","70.559","35.447","156.621","251.198"
"00:00:00.309","70.559","31.495","156.621","251.198"
"00:00:00.310","66.637","35.447","156.621","251.198"
"00:00:00.311","66.637","35.447","156.621","251.198"
"00:00:00.312","70.559","35.447","156.621","247.261"
"00:00:00.313","70.559","39.399","156.621","247.261"
"00:00:00.314","70.559","39.399","156.621","251.198"
"00:00:00.315","70.559","35.447","156.621","251.198"
"00:00:00.316","70.559","35.447","156.621","251.198"
"00:00:00.317","66.637","39.399","156.621","251.198"
"00:00:00.318","62.716","39.399","156.621","251.198"
"00:00:00.319","62.716","39.399","156.621","251.198"
"00:00:00.320","66.637","35.447","156.621","251.198"
"00:00:00.321","66.637","31.495","156.621","251.198"
"00:00:00.322","66.637","31.495","156.621","247.261"
"00:00:00.323","66.637","35.447","156.621","247.261"
"00:00:00.324","66.637","39.399","156.621","251.198"
"00:00:00.325","66.637","39.399","156.621","251.198"
"00:00:00.326","66.637","39.399","156.621","251.198"
"00:00:00.327","70.559","39.399","156.621","247.261"
"00:00:00.328","70.559","39.399","156.621","247.261"
"00:00:00.329","70.559","39.399","156.621","247.261"
"00:00:00.330","66.637","39.399","156.621","247.261"
"00:00:00.331","66.637","35.447","156.621","251.198"
"00:00:00.332","66.637","35.447","156.621","251.198"
"00:00:00.333","66.637","39.399","156.621","251.198"
"00:00:00.334","70.559","35.447","160.543","251.198"
"00:00:00.335","66.637","35.447","160.543","251.198"
"00:00:00.336","66.637","39.399","160.543","251.198"
"00:00:00.337","70.559","39.399","160.543","251.198"
"00:00:00.338","70.559","39.399","156.621","251.198"
"00:00:00.339","70.559","35.447","156.621","251.198"
"00:00:00.340","66.637","35.447","156.621","251.198"
"00:00:00.341","66.637","39.399","156.621","251.198"
"00:00:00.342","66.637","39.399","156.621","251.198"
"00:00:00.343","62.716","35.447","156.621","251.198"
"00:00:00.344","66.637","35.447","156.621","251.198"
"00:00:00.345","70.559","39.399","156.621","251.198"
"00:00:00.346","66.637","39.399","156.621","251.198"
"00:00:00.347","66.637","39.399","160.543","251.198"
"00:00:00.348","70.559","39.399","160.543","251.198"
"00:00:00.349","70.559","39.399","156.621","251.198"
"00:00:00.350","66.637","35.447","156.621","251.198"
"00:00:00.351","62.716","35.447","156.621","247.261"
"00:00:00.352","62.716","39.399","156.621","247.261"
"00:00:00.353","66.637","35.447","156.621","251.198"
"00:00:00.354","70.559","31.495","156.621","251.198"
"00:00:00.355","70.559","35.447","156.621","251.198"
"00:00:00.356","66.637","35.447","156.621","251.198"
"00:00:00.357","62.716","31.495","156.621","251.198"
"00:00:00.358","62.716","35.447","156.621","251.198"
"00:00:00.359","66.637","35.447","156.621","251.198"
"00:00:00.360","66.637","35.447","156.621","251.198"
"00:00:00.361","62.716","35.447","156.621","251.198"
"00:00:00.362","66.637","35.447","156.621","251.198"
"00:00:00.363","66.637","35.447","156.621","251.198"
"00:00:00.364","62.716","35.447","156.621","251.198"
"00:00:00.365","66.637","39.399","156.621","251.198"
"00:00:00.366","66.637","39.399","156.621","251.198"
"00:00:00.367","66.637","39.399","156.621","251.198"
"00:00:00.368","70.559","39.399","156.621","251.198"
"00:00:00.369","66.637","39.399","156.621","251.198"
"00:00:00.370","66.637","39.399","156.621","251.198"
"00:00:00.371","70.559","39.399","156.621","251.198"
"00:00:00.372","70.559","39.399","156.621","251.198"
"00:00:00.373","70.559","39.399","156.621","251.198"
"00:00:00.374","66.637","35.447","156.621","251.198"
"00:00:00.375","66.637","35.447","156.621","251.198"
"00:00:00.376","70.559","35.447","156.621","251.198"
"00:00:00.377","70.559","35.447","160.543","251.198"
"00:00:00.378","70.559","39.399","160.543","251.198"
"00:00:00.379","70.559","39.399","156.621","251.198"
"00:00:00.380","66.637","39.399","156.621","251.198"
"00:00:00.381","66.637","39.399","156.621","251.198"
"00:00:00.382","70.559","35.447","156.621","251.198"
"00:00:00.383","66.637","35.447","156.621","251.198"
"00:00:00.384","66.637","39.399","156.621","251.198"
"00:00:00.385","66.637","39.399","156.621","251.198"
"00:00:00.386","66.637","39.399","156.621","251.198"
"00:00:00.387","70.559","39.399","156.621","251.198"
"00:00:00.388","70.559","35.447","156.621","247.261"
"00:00:00.389","70.559","35.447","156.621","247.261"
"00:00:00.390","66.637","39.399","156.621","251.198"
"00:00:00.391","66.637","39.399","156.621","251.198"
"00:00:00.392","66.637","35.447","156.621","247.261"
"00:00:00.393","66.637","31.495","156.621","247.261"
"00:00:00.394","70.559","35.447","156.621","251.198"
"00:00:00.395","66.637","39.399","160.543","251.198"
"00:00:00.396","62.716","39.399","160.543","247.261"
"00:00:00.397","66.637","39.399","156.621","247.261"
"00:00:00.398","70.559","39.399","156.621","251.198"
"00:00:00.399","66.637","39.399","156.621","251.198"
"00:00:00.400","66.637","39.399","156.621","251.198"
"00:00:00.401","66.637","39.399","156.621","251.198"
"00:00:00.402","66.637","35.447","156.621","251.198"
"00:00:00.403","66.637","35.447","156.621","247.261"
"00:00:00.404","66.637","39.399","156.621","247.261"
"00:00:00.405","66.637","39.399","156.621","251.198"
"00:00:00.406","66.637","39.399","156.621","247.261"
"00:00:00.407","66.637","39.399","156.621","247.261"
"00:00:00.408","66.637","39.399","156.621","251.198"
"00:00:00.409","70.559","39.399","156.621","251.198"
"00:00:00.410","66.637","35.447","156.621","251.198"
"00:00:00.411","66.637","35.447","156.621","251.198"
"00:00:00.412","70.559","35.447","156.621","251.198"
"00:00:00.413","70.559","31.495","156.621","251.198"
"00:00:00.414","70.559","31.495","156.621","251.198"
"00:00:00.415","70.559","35.447","156.621","251.198"
"00:00:00.416","66.637","35.447","156.621","251.198"
"00:00:00.417","66.637","35.447","156.621","247.261"
"00:00:00.418","70.559","39.399","156.621","247.261"
"00:00:00.419","66.637","39.399","156.621","251.198"
"00:00:00.420","62.716","39.399","156.621","247.261"
"00:00:00.421","66.637","39.399","156.621","247.261"
"00:00:00.422","70.559","35.447","156.621","251.198"
"00:00:00.423","70.559","31.495","156.621","251.198"
"00:00:00.424","66.637","31.495","156.621","251.198"
"00:00:00.425","66.637","35.447","156.621","251.198"
"00:00:00.426","66.637","39.399","156.621","247.261"
"00:00:00.427","62.716","39.399","156.621","247.261"
"00:00:00.428","66.637","35.447","156.621","251.198"
"00:00:00.429","70.559","31.495","156.621","251.198"
"00:00:00.430","70.559","35.447","156.621","251.198"
"00:00:00.431","66.637","39.399","156.621","251.198"
"00:00:00.432","66.637","39.399","156.621","251.198"
"00:00:00.433","70.559","39.399","156.621","251.198"
"00:00:00.434","66.637","39.399","156.621","247.261"
"00:00:00.435","62.716","39.399","156.621","247.261"
"00:00:00.436","66.637","39.399","156.621","251.198"
"00:00:00.437","66.637","35.447","156.621","251.198"
"00:00:00.438","66.637","35.447","156.621","251.198"
"00:00:00.439","66.637","39.399","156.621","251.198"
"00:00:00.440","66.637","39.399","156.621","251.198"
"00:00:00.441","70.559","39.399","156.621","251.198"
"00:00:00.442","70.559","39.399","156.621","251.198"
"00:00:00.443","70.559","39.399","156.621","251.198"
"00:00:00.444","70.559","39.399","156.621","251.198"
"00:00:00.445","70.559","35.447","156.621","247.261"
"00:00:00.446","70.559","35.447","156.621","247.261"
"00:00:00.447","66.637","39.399","156.621","251.198"
"00:00:00.448","66.637","35.447","156.621","251.198"
"00:00:00.449","70.559","31.495","156.621","251.198"
"00:00:00.450","70.559","35.447","156.621","251.198"
"00:00:00.451","66.637","39.399","156.621","251.198"
"00:00:00.452","66.637","39.399","156.621","251.198"
"00:00:00.453","66.637","39.399","156.621","251.198"
"00:00:00.454","62.716","39.399","156.621","251.198"
"00:00:00.455","62.716","35.447","156.621","251.198"
"00:00:00.456","66.637","35.447","156.621","251.198"
"00:00:00.457","70.559","39.399","156.621","251.198"
"00:00:00.458","70.559","35.447","156.621","251.198"
"00:00:00.459","70.559","31.495","156.621","247.261"
"00:00:00.460","70.559","35.447","156.621","247.261"
"00:00:00.461","66.637","39.399","156.621","251.198"
"00:00:00.462","66.637","35.447","156.621","251.198"
"00:00:00.463","66.637","35.447","156.621","251.198"
"00:00:00.464","62.716","35.447","156.621","251.198"
"00:00:00.465","66.637","35.447","156.621","251.198"
"00:00:00.466","70.559","35.447","156.621","251.198"
"00:00:00.467","70.559","35.447","156.621","251.198"
"00:00:00.468","70.559","35.447","156.621","251.198"
"00:00:00.469","70.559","35.447","156.621","251.198"
"00:00:00.470","70.559","39.399","156.621","251.198"
"00:00:00.471","66.637","35.447","156.621","251.198"
"00:00:00.472","62.716","35.447","156.621","251.198"
"00:00:00.473","62.716","39.399","156.621","251.198"
"00:00:00.474","66.637","39.399","156.621","251.198"
"00:00:00.475","70.559","35.447","156.621","251.198"
"00:00:00.476","70.559","31.495","156.621","251.198"
"00:00:00.477","66.637","35.447","156.621","251.198"
"00:00:00.478","66.637","39.399","156.621","251.198"
"00:00:00.479","70.559","39.399","156.621","251.198"
"00:00:00.480","66.637","39.399","156.621","251.198"
"00:00:00.481","66.637","39.399","156.621","251.198"
"00:00:00.482","66.637","39.399","156.621","251.198"
"00:00:00.483","62.716","39.399","156.621","251.198"
"00:00:00.484","62.716","39.399","156.621","251.198"
"00:00:00.485","62.716","39.399","156.621","251.198"
"00:00:00.486","66.637","39.399","156.621","251.198"
"00:00:00.487","66.637","39.399","156.621","251.198"
"00:00:00.488","62.716","39.399","156.621","251.198"
"00:00:00.489","62.716","39.399","156.621","251.198"
"00:00:00.490","66.637","39.399","160.543","251.198"
"00:00:00.491","66.637","39.399","160.543","251.198"
"00:00:00.492","62.716","39.399","156.621","251.198"
"00:00:00.493","62.716","35.447","156.621","251.198"
"00:00:00.494","66.637","35.447","160.543","251.198"
"00:00:00.495","66.637","35.447","160.543","251.198"
"00:00:00.496","66.637","35.447","160.543","251.198"
"00:00:00.497","66.637","35.447","160.543","251.198"
"00:00:00.498","62.716","35.447","156.621","251.198"
"00:00:00.499","66.637","39.399","156.621","251.198"
"00:00:00.500","66.637","39.399","156.621","251.198"
"00:00:00.501","66.637","39.399","156.621","251.198"
"00:00:00.502","70.559","35.447","156.621","247.261"
"00:00:00.503","70.559","35.447","156.621","247.261"
"00:00:00.504","66.637","35.447","156.621","251.198"
"00:00:00.505","62.716","35.447","160.543","251.198"
"00:00:00.506","62.716","39.399","160.543","251.198"
"00:00:00.507","66.637","39.399","156.621","251.198"
"00:00:00.508","70.559","39.399","156.621","251.198"
"00:00:00.509","70.559","39.399","156.621","251.198"
"00:00:00.510","66.637","39.399","160.543","251.198"
"00:00:00.511","66.637","39.399","160.543","251.198"
"00:00:00.512","66.637","35.447","156.621","251.198"
"00:00:00.513","66.637","35.447","156.621","251.198"
"00:00:00.514","70.559","39.399","156.621","251.198"
"00:00:00.515","70.559","35.447","156.621","251.198"
"00:00:00.516","70.559","35.447","156.621","251.198"
"00:00:00.517","70.559","39.399","156.621","251.198"
"00:00:00.518","66.637","39.399","156.621","251.198"
"00:00:00.519","66.637","39.399","156.621","251.198"
"00:00:00.520","70.559","39.399","156.621","251.198"
"00:00:00.521","70.559","39.399","156.621","251.198"
"00:00:00.522","70.559","35.447","156.621","251.198"
"00:00:00.523","66.637","31.495","156.621","247.261"
"00:00:00.524","62.716","31.495","156.621","243.324"
"00:00:00.525","62.716","35.447","156.621","247.261"
"00:00:00.526","66.637","39.399","156.621","247.261"
"00:00:00.527","70.559","35.447","156.621","247.261"
"00:00:00.528","66.637","31.495","156.621","251.198"
"00:00:00.529","66.637","35.447","156.621","251.198"
"00:00:00.530","70.559","39.399","156.621","251.198"
"00:00:00.531","70.559","39.399","156.621","251.198"
"00:00:00.532","70.559","39.399","156.621","251.198"
"00:00:00.533","70.559","39.399","160.543","251.198"
