"","Channel A Ave. (mV)","Channel B Ave. (mV)","Channel C Ave. (mV)","Channel D Ave. (mV)"
"00:00:00.058","-119.576","-141.353","49.348","77.862"
"00:00:00.059","-118.792","-140.565","49.348","77.862"
"00:00:00.060","-118.007","-139.778","49.348","77.862"
"00:00:00.061","-117.223","-138.990","49.348","77.862"
"00:00:00.062","-116.439","-138.203","49.348","77.862"
"00:00:00.063","-115.654","-137.416","49.348","77.862"
"00:00:00.064","-114.870","-136.628","49.348","77.862"
"00:00:00.065","-114.086","-135.841","49.348","77.862"
"00:00:00.066","-113.301","-135.054","49.348","77.862"
"00:00:00.067","-112.517","-134.266","49.348","77.862"
"00:00:00.068","-111.733","-133.479","49.348","77.862"
"00:00:00.069","-110.949","-132.691","49.348","77.862"
"00:00:00.070","-110.164","-131.904","49.348","77.862"
"00:00:00.071","-109.380","-131.117","49.348","77.862"
"00:00:00.072","-108.596","-130.329","49.348","77.862"
"00:00:00.073","-107.811","-129.542","49.348","77.862"
"00:00:00.074","-107.027","-128.755","49.348","77.862"
"00:00:00.075","-106.243","-127.967","49.348","77.862"
"00:00:00.076","-105.458","-127.180","49.348","77.862"
"00:00:00.077","-104.674","-126.392","49.348","77.862"
"00:00:00.078","-103.890","-125.605","49.348","77.862"
"00:00:00.079","-103.105","-124.818","49.348","77.862"
"00:00:00.080","-102.321","-124.030","49.348","77.862"
"00:00:00.081","-101.537","-123.243","49.348","77.862"
"00:00:00.082","-100.752","-122.456","49.348","77.862"
"00:00:00.083","-99.968","-121.668","49.348","77.862"
"00:00:00.084","-99.184","-120.881","49.348","77.862"
"00:00:00.085","-98.399","-120.093","49.348","77.862"
"00:00:00.086","-97.615","-119.306","49.348","77.862"
"00:00:00.087","-96.831","-118.519","49.348","77.862"
"00:00:00.088","-96.046","-117.731","49.348","77.862"
"00:00:00.089","-95.262","-116.944","49.348","77.862"
"00:00:00.090","-94.478","-116.156","49.348","77.862"
"00:00:00.091","-93.693","-115.369","49.348","77.862"
"00:00:00.092","-92.909","-114.582","49.348","77.862"
"00:00:00.093","-92.125","-113.794","49.348","77.862"
"00:00:00.094","-91.340","-113.007","49.348","77.862"
"00:00:00.095","-90.556","-112.220","49.348","77.862"
"00:00:00.096","-89.772","-111.432","49.348","77.862"
"00:00:00.097","-88.987","-110.645","49.348","77.862"
"00:00:00.098","-88.203","-109.857","49.348","77.862"
"00:00:00.099","-87.419","-109.070","49.348","77.862"
"00:00:00.100","-86.634","-108.283","49.348","77.862"
"00:00:00.101","-85.850","-107.495","49.348","77.862"
"00:00:00.102","-85.066","-106.708","49.348","77.862"
"00:00:00.103","-84.281","-105.921","49.348","77.862"
"00:00:00.104","-83.497","-105.133","49.348","77.862"
"00:00:00.105","-82.713","-104.346","49.348","77.862"
"00:00:00.106","-81.928","-103.558","49.348","77.862"
"00:00:00.107","-81.144","-102.771","49.348","77.862"
"00:00:00.108","-80.360","-101.984","49.348","77.862"
"00:00:00.109","-79.575","-101.196","49.348","77.862"
"00:00:00.110","-78.791","-100.409","49.348","77.862"
"00:00:00.111","-78.007","-99.622","49.348","77.862"
"00:00:00.112","-77.223","-98.834","49.348","77.862"
"00:00:00.113","-76.438","-98.047","49.348","77.862"
"00:00:00.114","-75.654","-97.259","49.348","77.862"
"00:00:00.115","-74.870","-96.472","49.348","77.862"
"00:00:00.116","-74.085","-95.685","49.348","77.862"
"00:00:00.117","-73.301","-94.897","49.348","77.862"
"00:00:00.118","-72.517","-94.110","49.348","77.862"
"00:00:00.119","-71.732","-93.323","49.348","77.862"
"00:00:00.120","-70.948","-92.535","49.348","77.862"
"00:00:00.121","-70.164","-91.748","49.348","77.862"
"00:00:00.122","-69.379","-90.960","49.348","77.862"
"00:00:00.123","-68.595","-90.173","49.348","77.862"
"00:00:00.124","-67.811","-89.386","49.348","77.862"
"00:00:00.125","-67.026","-88.598","49.348","77.862"
"00:00:00.126","-66.242","-87.811","49.348","77.862"
"00:00:00.127","-65.458","-87.024","49.348","77.862"
"00:00:00.128","-64.673","-86.236","49.348","77.862"
"00:00:00.129","-63.889","-85.449","49.348","77.862"
"00:00:00.130","-63.105","-84.661","49.348","77.862"
"00:00:00.131","-62.320","-83.874","49.348","77.862"
"00:00:00.132","-61.536","-83.087","49.348","77.862"
"00:00:00.133","-60.752","-82.299","49.348","77.862"
"00:00:00.134","-59.967","-81.512","49.348","77.862"
"00:00:00.135","-59.183","-80.725","49.348","77.862"
"00:00:00.136","-58.399","-79.937","49.348","77.862"
"00:00:00.137","-57.614","-79.150","49.348","77.862"
"00:00:00.138","-56.830","-78.362","49.348","77.862"
"00:00:00.139","-56.046","-77.575","49.348","77.862"
"00:00:00.140","-55.261","-76.788","49.348","77.862"
"00:00:00.141","-54.477","-76.000","49.348","77.862"
"00:00:00.142","-53.693","-75.213","49.348","77.862"
"00:00:00.143","-52.908","-74.425","49.348","77.862"
"00:00:00.144","-52.124","-73.638","49.348","77.862"
"00:00:00.145","-51.340","-72.851","49.348","77.862"
"00:00:00.146","-50.555","-72.063","49.348","77.862"
"00:00:00.147","-49.771","-71.276","49.348","77.862"
"00:00:00.148","-48.987","-70.489","49.348","77.862"
"00:00:00.149","-48.202","-69.701","49.348","77.862"
"00:00:00.150","-47.418","-68.914","49.348","77.862"
"00:00:00.151","-46.634","-68.126","49.348","77.862"
"00:00:00.152","-45.849","-67.339","49.348","77.862"
"00:00:00.153","-45.065","-66.552","49.348","77.862"
"00:00:00.154","-44.281","-65.764","49.348","77.862"
"00:00:00.155","-43.497","-64.977","49.348","77.862"
"00:00:00.156","-42.712","-64.190","49.348","77.862"
"00:00:00.157","-41.928","-63.402","49.348","77.862"
"00:00:00.158","-41.144","-62.615","49.348","77.862"
"00:00:00.159","-40.359","-61.827","49.348","77.862"
"00:00:00.160","-39.575","-61.040","49.348","77.862"
"00:00:00.161","-38.791","-60.253","49.348","77.862"
"00:00:00.162","-38.006","-59.465","49.348","77.862"
"00:00:00.163","-37.222","-58.678","49.348","77.862"
"00:00:00.164","-36.438","-57.891","49.348","77.862"
"00:00:00.165","-35.653","-57.103","49.348","77.862"
"00:00:00.166","-34.869","-56.316","49.348","77.862"
"00:00:00.167","-34.085","-55.528","49.348","77.862"
"00:00:00.168","-33.300","-54.741","49.348","77.862"
"00:00:00.169","-32.516","-53.954","49.348","77.862"
"00:00:00.170","-31.732","-53.166","49.348","77.862"
"00:00:00.171","-30.947","-52.379","49.348","77.862"
"00:00:00.172","-30.163","-51.592","49.348","77.862"
"00:00:00.173","-29.379","-50.804","49.348","77.862"
"00:00:00.174","-28.594","-50.017","49.348","77.862"
"00:00:00.175","-27.810","-49.229","49.348","77.862"
"00:00:00.176","-27.026","-48.442","49.348","77.862"
"00:00:00.177","-26.241","-47.655","49.348","77.862"
"00:00:00.178","-25.457","-46.867","49.348","77.862"
"00:00:00.179","-24.673","-46.080","49.348","77.862"
"00:00:00.180","-23.888","-45.293","49.348","77.862"
"00:00:00.181","-23.104","-44.505","49.348","77.862"
"00:00:00.182","-22.320","-43.718","49.348","77.862"
"00:00:00.183","-21.535","-42.930","49.348","77.862"
"00:00:00.184","-20.751","-42.143","49.348","77.862"
"00:00:00.185","-19.967","-41.356","49.348","77.862"
"00:00:00.186","-19.182","-40.568","49.348","77.862"
"00:00:00.187","-18.398","-39.781","49.348","77.862"
"00:00:00.188","-17.614","-38.993","49.348","77.862"
"00:00:00.189","-16.829","-38.206","49.348","77.862"
"00:00:00.190","-16.045","-37.419","49.348","77.862"
"00:00:00.191","-15.261","-36.631","49.348","77.862"
"00:00:00.192","-14.476","-35.844","49.348","77.862"
"00:00:00.193","-13.692","-35.057","49.348","77.862"
"00:00:00.194","-12.908","-34.269","49.348","77.862"
"00:00:00.195","-12.123","-33.482","49.348","77.862"
"00:00:00.196","-11.339","-32.694","49.348","77.862"
"00:00:00.197","-10.555","-31.907","49.348","77.862"
"00:00:00.198","-9.771","-31.120","49.348","77.862"
"00:00:00.199","-8.986","-30.332","49.348","77.862"
"00:00:00.200","-8.202","-29.545","49.348","77.862"
"00:00:00.201","-7.418","-28.758","49.348","77.862"
"00:00:00.202","-6.633","-27.970","49.348","77.862"
"00:00:00.203","-5.849","-27.183","49.348","77.862"
"00:00:00.204","-5.065","-26.395","49.348","77.862"
"00:00:00.205","-4.280","-25.608","49.348","77.862"
"00:00:00.206","-3.496","-24.821","49.348","77.862"
"00:00:00.207","-2.712","-24.033","49.348","77.862"
"00:00:00.208","-1.927","-23.246","49.348","77.862"
"00:00:00.209","-1.143","-22.459","49.348","77.862"
"00:00:00.210","-0.359","-21.671","49.348","77.862"
"00:00:00.211","0.426","-20.884","49.348","77.862"
"00:00:00.212","1.210","-20.096","49.348","77.862"
"00:00:00.213","1.994","-19.309","49.348","77.862"
"00:00:00.214","2.779","-18.522","49.348","77.862"
"00:00:00.215","3.563","-17.734","49.348","77.862"
"00:00:00.216","4.347","-16.947","49.348","77.862"
"00:00:00.217","5.132","-16.160","49.348","77.862"
"00:00:00.218","5.916","-15.372","49.348","77.862"
"00:00:00.219","6.700","-14.585","49.348","77.862"
"00:00:00.220","7.485","-13.797","49.348","77.862"
"00:00:00.221","8.269","-13.010","49.348","77.862"
"00:00:00.222","9.053","-12.223","49.348","77.862"
"00:00:00.223","9.838","-11.435","49.348","77.862"
"00:00:00.224","10.622","-10.648","49.348","77.862"
"00:00:00.225","11.406","-9.861","49.348","77.862"
"00:00:00.226","12.191","-9.073","49.348","77.862"
"00:00:00.227","12.975","-8.286","49.348","77.862"
"00:00:00.228","13.759","-7.498","49.348","77.862"
"00:00:00.229","14.544","-6.711","49.348","77.862"
"00:00:00.230","15.328","-5.924","49.348","77.862"
"00:00:00.231","16.112","-5.136","49.348","77.862"
"00:00:00.232","16.897","-4.349","49.348","77.862"
"00:00:00.233","17.681","-3.562","49.348","77.862"
"00:00:00.234","18.465","-2.774","49.348","77.862"
"00:00:00.235","19.250","-1.987","49.348","77.862"
"00:00:00.236","20.034","-1.199","49.348","77.862"
"00:00:00.237","20.818","-0.412","49.348","77.862"
"00:00:00.238","21.603","0.375","49.348","77.862"
"00:00:00.239","22.387","1.163","49.348","77.862"
"00:00:00.240","23.171","1.950","49.348","77.862"
"00:00:00.241","23.956","2.738","49.348","77.862"
"00:00:00.242","24.740","3.525","49.348","77.862"
"00:00:00.243","25.524","4.312","49.348","77.862"
"00:00:00.244","26.308","5.100","49.348","77.862"
"00:00:00.245","27.093","5.887","49.348","77.862"
"00:00:00.246","27.877","6.674","49.348","77.862"
"00:00:00.247","28.661","7.462","49.348","77.862"
"00:00:00.248","29.446","8.249","49.348","77.862"
"00:00:00.249","30.230","9.037","49.348","77.862"
"00:00:00.250","31.014","9.824","49.348","77.862"
"00:00:00.251","31.799","10.611","49.348","77.862"
"00:00:00.252","32.583","11.399","49.348","77.862"
"00:00:00.253","33.367","12.186","49.348","77.862"
"00:00:00.254","34.152","12.973","49.348","77.862"
"00:00:00.255","34.936","13.761","49.348","77.862"
"00:00:00.256","35.720","14.548","49.348","77.862"
"00:00:00.257","36.505","15.336","49.348","77.862"
"00:00:00.258","37.289","16.123","49.348","77.862"
"00:00:00.259","38.073","16.910","49.348","77.862"
"00:00:00.260","38.858","17.698","49.348","77.862"
"00:00:00.261","39.642","18.485","49.348","77.862"
"00:00:00.262","40.426","19.272","49.348","77.862"
"00:00:00.263","41.211","20.060","49.348","77.862"
"00:00:00.264","41.995","20.847","49.348","77.862"
"00:00:00.265","42.779","21.635","49.348","77.862"
"00:00:00.266","43.564","22.422","49.348","77.862"
"00:00:00.267","44.348","23.209","49.348","77.862"
"00:00:00.268","45.132","23.997","49.348","77.862"
"00:00:00.269","45.917","24.784","49.348","77.862"
"00:00:00.270","46.701","25.571","49.348","77.862"
"00:00:00.271","47.485","26.359","49.348","77.862"
"00:00:00.272","47.485","25.967","48.958","77.074"
"00:00:00.273","47.093","25.573","48.567","76.681"
"00:00:00.274","47.093","25.965","48.567","77.074"
"00:00:00.275","46.701","26.359","48.958","77.468"
"00:00:00.276","46.309","26.753","49.348","77.468"
"00:00:00.277","47.093","27.146","48.958","77.074"
"00:00:00.278","47.485","26.360","48.567","77.074"
"00:00:00.279","47.879","24.393","48.567","77.074"
"00:00:00.280","49.057","24.786","48.958","77.468"
"00:00:00.281","47.879","25.573","48.958","77.074"
"00:00:00.282","47.487","25.967","48.567","76.681"
"00:00:00.283","46.702","25.573","48.567","77.074"
"00:00:00.284","46.702","24.393","48.567","77.074"
"00:00:00.285","48.271","24.787","48.567","77.074"
"00:00:00.286","47.877","25.573","48.958","77.468"
"00:00:00.287","47.093","25.573","49.348","77.862"
"00:00:00.288","47.093","25.967","48.958","77.074"
"00:00:00.289","47.485","25.967","48.958","77.074"
"00:00:00.290","47.485","24.787","49.348","77.468"
"00:00:00.291","46.701","24.787","48.958","77.074"
"00:00:00.292","45.132","24.787","48.958","77.468"
"00:00:00.293","45.524","24.393","49.348","78.256"
"00:00:00.294","46.309","23.606","49.348","78.649"
"00:00:00.295","47.093","25.179","48.958","77.862"
"00:00:00.296","48.271","26.753","48.958","77.468"
"00:00:00.297","48.665","25.965","48.958","77.862"
"00:00:00.298","47.487","25.573","48.958","77.468"
"00:00:00.299","46.701","24.787","49.348","77.468"
"00:00:00.300","47.485","23.606","49.348","78.256"
"00:00:00.301","48.271","24.000","49.741","78.649"
"00:00:00.302","48.271","26.360","50.133","78.649"
"00:00:00.303","47.877","26.753","49.741","78.256"
"00:00:00.304","47.093","26.359","49.348","77.862"
"00:00:00.305","47.093","25.967","49.348","77.468"
"00:00:00.306","47.485","26.360","48.958","77.074"
"00:00:00.307","46.701","26.753","48.958","77.468"
"00:00:00.308","47.093","24.786","49.348","77.862"
"00:00:00.309","47.877","25.179","48.958","77.468"
"00:00:00.310","47.485","25.967","48.567","76.681"
"00:00:00.311","47.879","24.393","48.958","76.681"
"00:00:00.312","48.665","25.179","48.958","76.681"
"00:00:00.313","47.879","26.359","48.958","77.468"
"00:00:00.314","47.093","27.146","48.958","77.862"
"00:00:00.315","47.093","27.146","48.958","77.468"
"00:00:00.316","47.093","25.573","49.348","77.468"
"00:00:00.317","47.093","24.787","49.348","77.862"
"00:00:00.318","47.879","24.787","49.348","77.862"
"00:00:00.319","47.879","25.181","49.348","77.468"
"00:00:00.320","47.093","25.573","49.348","77.862"
"00:00:00.321","48.271","25.573","48.958","77.468"
"00:00:00.322","47.879","25.181","48.958","77.468"
"00:00:00.323","47.487","24.393","49.348","77.862"
"00:00:00.324","48.271","24.786","49.348","77.862"
"00:00:00.325","46.701","25.179","49.348","77.862"
"00:00:00.326","46.309","24.393","48.958","77.468"
"00:00:00.327","47.485","24.393","48.958","77.074"
"00:00:00.328","47.485","24.787","49.348","77.468"
"00:00:00.329","47.879","24.393","49.348","77.468"
"00:00:00.330","48.271","24.786","49.741","77.862"
"00:00:00.331","47.877","26.359","49.350","77.862"
"00:00:00.332","47.093","25.967","48.958","77.074"
"00:00:00.333","47.093","25.181","48.958","77.074"
"00:00:00.334","47.485","24.787","48.958","77.074"
"00:00:00.335","47.879","25.179","49.348","77.468"
"00:00:00.336","48.665","26.359","49.348","77.862"
"00:00:00.337","47.879","26.753","49.348","77.468"
"00:00:00.338","47.485","25.967","49.348","77.468"
"00:00:00.339","48.663","25.573","48.958","77.468"
"00:00:00.340","48.271","26.753","48.958","77.468"
"00:00:00.341","46.701","25.573","49.348","77.862"
"00:00:00.342","46.701","24.393","48.958","77.468"
"00:00:00.343","47.879","25.573","48.958","77.468"
"00:00:00.344","46.702","25.965","49.348","77.862"
"00:00:00.345","47.487","26.359","49.348","77.862"
"00:00:00.346","47.879","25.179","49.348","77.862"
"00:00:00.347","46.701","24.786","49.348","77.862"
"00:00:00.348","47.877","26.359","49.348","77.862"
"00:00:00.349","47.877","26.359","49.348","77.862"
"00:00:00.350","48.663","25.965","49.348","77.862"
"00:00:00.351","48.663","25.965","49.348","77.862"
"00:00:00.352","47.485","25.965","49.348","77.862"
"00:00:00.353","47.485","25.965","49.348","77.862"
"00:00:00.354","47.093","25.573","49.348","77.862"
"00:00:00.355","46.701","26.360","49.348","77.862"
"00:00:00.356","47.485","26.753","48.958","77.468"
"00:00:00.357","47.877","25.965","49.350","77.862"
"00:00:00.358","47.877","25.965","49.741","78.649"
"00:00:00.359","48.271","26.753","49.348","78.649"
"00:00:00.360","47.487","26.753","49.348","78.256"
"00:00:00.361","47.487","25.573","49.348","77.862"
"00:00:00.362","47.879","25.181","49.741","77.862"
"00:00:00.363","46.701","25.573","49.741","77.862"
"00:00:00.364","47.879","25.573","49.348","77.862"
"00:00:00.365","49.449","25.573","49.348","77.862"
"00:00:00.366","49.057","26.359","49.348","77.862"
"00:00:00.367","47.879","26.753","49.348","77.862"
"00:00:00.368","46.309","26.359","49.348","77.862"
"00:00:00.369","47.095","26.359","49.348","77.862"
"00:00:00.370","49.057","25.967","49.348","77.468"
"00:00:00.371","48.271","24.393","49.348","77.862"
"00:00:00.372","46.701","25.573","49.348","78.256"
"00:00:00.373","48.271","25.967","48.958","77.468"
"00:00:00.374","49.055","23.606","48.958","77.468"
"00:00:00.375","46.701","24.392","49.348","77.862"
"00:00:00.376","46.309","26.359","49.348","77.862"
"00:00:00.377","47.879","25.573","49.348","77.468"
"00:00:00.378","47.879","25.179","49.348","77.468"
"00:00:00.379","47.093","25.965","49.348","78.256"
"00:00:00.380","47.093","24.392","49.348","78.256"
"00:00:00.381","47.093","23.212","49.348","77.862"
"00:00:00.382","48.271","24.786","48.958","77.862"
"00:00:00.383","49.449","25.573","48.958","77.468"
"00:00:00.384","49.057","25.573","48.958","77.074"
"00:00:00.385","49.449","26.359","48.567","77.074"
"00:00:00.386","49.055","27.540","48.567","77.074"
"00:00:00.387","47.485","26.754","48.567","77.074"
"00:00:00.388","47.093","24.393","48.567","77.074"
"00:00:00.389","48.271","24.786","48.958","77.074"
"00:00:00.390","48.271","25.573","48.958","76.681"
"00:00:00.391","47.879","26.754","48.958","77.074"
"00:00:00.392","49.057","26.360","49.348","77.862"
"00:00:00.393","48.663","25.967","48.958","77.468"
"00:00:00.394","48.271","27.146","48.567","77.074"
"00:00:00.395","48.665","26.359","48.958","77.468"
"00:00:00.396","48.665","25.965","49.348","77.468"
"00:00:00.397","47.879","26.359","49.348","77.074"
"00:00:00.398","47.485","25.967","48.958","77.074"
"00:00:00.399","47.877","24.787","48.958","77.468"
"00:00:00.400","47.093","24.787","48.958","77.468"
"00:00:00.401","46.701","25.573","48.958","77.074"
"00:00:00.402","48.663","25.573","49.348","77.074"
"00:00:00.403","49.449","23.606","48.958","77.074"
"00:00:00.404","49.057","23.606","48.958","77.468"
"00:00:00.405","47.879","25.181","49.348","77.862"
"00:00:00.406","46.309","25.573","49.348","77.862"
"00:00:00.407","47.093","24.786","48.958","77.468"
"00:00:00.408","48.271","24.000","48.567","77.074"
"00:00:00.409","47.879","24.787","48.958","77.468"
"00:00:00.410","47.879","24.787","49.348","77.862"
"00:00:00.411","47.879","24.787","49.348","77.468"
"00:00:00.412","47.879","25.573","48.958","77.074"
"00:00:00.413","47.487","26.359","48.958","77.468"
"00:00:00.414","47.093","25.573","49.348","77.468"
"00:00:00.415","47.485","25.573","49.348","77.468"
"00:00:00.416","47.093","26.359","49.348","77.862"
"00:00:00.417","47.879","24.392","48.958","77.468"
"00:00:00.418","47.879","23.606","48.567","77.468"
"00:00:00.419","47.093","25.573","48.567","77.468"
"00:00:00.420","45.917","25.179","48.958","77.468"
"00:00:00.421","45.524","24.000","48.958","77.468"
"00:00:00.422","46.701","25.573","48.958","77.074"
"00:00:00.423","47.485","25.967","49.348","77.074"
"00:00:00.424","48.663","25.181","48.958","77.074"
"00:00:00.425","47.487","25.967","48.958","77.468"
"00:00:00.426","45.917","26.753","49.348","77.862"
"00:00:00.427","45.524","26.359","49.348","77.862"
"00:00:00.428","45.524","25.179","49.348","77.468"
"00:00:00.429","47.487","25.967","49.348","77.468"
"00:00:00.430","48.271","26.753","49.348","77.862"
"00:00:00.431","48.271","24.786","48.958","77.468"
"00:00:00.432","47.879","24.000","48.958","77.468"
"00:00:00.433","47.879","24.393","49.348","78.256"
"00:00:00.434","49.057","24.787","49.348","78.256"
"00:00:00.435","47.879","24.393","48.958","77.074"
"00:00:00.436","47.093","24.786","48.567","76.681"
"00:00:00.437","49.055","26.359","48.567","77.074"
"00:00:00.438","48.663","26.359","48.958","77.862"
"00:00:00.439","46.701","25.179","49.348","78.256"
"00:00:00.440","46.701","25.179","49.348","77.862"
"00:00:00.441","47.879","26.359","49.348","78.256"
"00:00:00.442","48.271","25.967","49.348","78.256"
"00:00:00.443","48.271","25.181","49.348","77.468"
"00:00:00.444","48.665","25.573","49.348","77.468"
"00:00:00.445","48.271","25.573","49.348","77.468"
"00:00:00.446","47.093","25.967","48.958","77.074"
"00:00:00.447","45.917","26.753","48.958","77.862"
"00:00:00.448","46.309","25.573","49.348","78.256"
"00:00:00.449","47.485","25.179","48.958","77.468"
"00:00:00.450","47.877","26.359","48.958","77.074"
"00:00:00.451","47.877","25.967","49.348","77.074"
"00:00:00.452","47.093","24.787","49.348","77.468"
"00:00:00.453","46.701","24.393","49.348","77.862"
"00:00:00.454","47.879","25.179","49.348","77.862"
"00:00:00.455","48.271","25.965","49.348","77.862"
"00:00:00.456","46.701","25.179","48.958","77.468"
"00:00:00.457","47.487","24.787","48.958","77.468"
"00:00:00.458","49.057","25.967","48.958","77.862"
"00:00:00.459","47.879","25.967","48.567","77.468"
"00:00:00.460","47.879","25.573","48.958","77.468"
"00:00:00.461","48.665","25.179","49.348","77.862"
"00:00:00.462","48.271","25.179","48.958","77.862"
"00:00:00.463","48.271","25.179","48.567","77.468"
"00:00:00.464","47.487","25.573","48.958","77.468"
"00:00:00.465","47.487","25.967","49.348","77.862"
"00:00:00.466","47.487","24.787","49.741","78.256"
"00:00:00.467","47.093","24.787","49.350","77.862"
"00:00:00.468","47.877","25.181","49.350","77.862"
"00:00:00.469","49.055","25.967","50.133","78.649"
"00:00:00.470","47.879","26.753","49.741","77.862"
"00:00:00.471","46.701","25.967","49.348","77.074"
"00:00:00.472","47.877","25.181","49.348","77.074"
"00:00:00.473","47.485","24.787","49.348","77.468"
"00:00:00.474","47.093","25.573","49.348","77.862"
"00:00:00.475","47.093","26.359","49.348","77.468"
"00:00:00.476","47.485","25.179","49.348","77.468"
"00:00:00.477","47.877","25.179","49.348","77.862"
"00:00:00.478","48.663","25.965","48.958","77.468"
"00:00:00.479","48.663","23.998","48.567","77.468"
"00:00:00.480","47.877","23.998","48.958","77.468"
"00:00:00.481","48.271","26.753","49.348","77.862"
"00:00:00.482","47.879","26.360","49.348","77.862"
"00:00:00.483","47.093","25.181","49.348","77.468"
"00:00:00.484","46.701","24.393","49.348","77.862"
"00:00:00.485","47.093","22.819","49.348","77.862"
"00:00:00.486","47.093","24.392","49.348","77.862"
"00:00:00.487","45.917","27.540","49.348","77.862"
"00:00:00.488","47.879","26.754","49.348","78.256"
"00:00:00.489","48.271","25.967","49.348","78.256"
"00:00:00.490","47.093","25.573","49.348","77.862"
"00:00:00.491","47.093","24.787","49.348","77.468"
"00:00:00.492","47.879","25.967","49.741","77.862"
"00:00:00.493","48.271","25.967","49.350","77.862"
"00:00:00.494","47.093","25.967","48.567","77.074"
"00:00:00.495","47.093","26.359","48.958","77.862"
"00:00:00.496","45.917","25.965","49.348","78.256"
"00:00:00.497","45.917","25.965","49.348","77.862"
"00:00:00.498","46.701","25.965","49.348","77.862"
"00:00:00.499","47.879","25.179","48.958","77.468"
"00:00:00.500","47.879","23.606","48.958","77.468"
"00:00:00.501","46.701","24.392","49.348","77.862"
"00:00:00.502","47.485","25.179","49.348","78.256"
"00:00:00.503","47.485","25.179","49.348","77.862"
"00:00:00.504","47.879","26.359","49.348","77.862"
"00:00:00.505","47.879","26.753","49.348","78.649"
"00:00:00.506","47.093","25.573","49.348","78.649"
"00:00:00.507","47.093","24.787","49.348","78.256"
"00:00:00.508","47.093","26.360","49.348","77.468"
"00:00:00.509","47.485","26.360","49.348","77.862"
"00:00:00.510","47.877","25.967","48.958","77.862"
"00:00:00.511","47.485","25.967","48.958","77.074"
"00:00:00.512","47.879","25.967","48.958","77.074"
"00:00:00.513","48.271","24.786","48.958","77.468"
"00:00:00.514","47.877","23.606","49.348","77.862"
"00:00:00.515","47.485","24.787","49.348","77.862"
