Device : ;PAX1000IR2/M
Serial Number : ;M00534359
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-05 15:29:25.19;0.00:00:00:050;-0.48;0.86;-0.20;0.04151;-0.02122;0.03815;-0.008948;59.54;-5.79;107.35;21.56;105.17;0.04151;0.04456;-0.003052;-13.819;-13.510;-99.990;0.26;-13.20;
2023-05-05 15:29:25.24;0.00:00:00:102;-0.48;0.86;-0.20;0.04138;-0.02124;0.03805;-0.008947;59.58;-5.80;107.50;21.62;105.31;0.04138;0.04449;-0.003105;-13.832;-13.517;-99.990;0.26;-13.23;
2023-05-05 15:29:25.29;0.00:00:00:150;-0.48;0.86;-0.20;0.04152;-0.02116;0.03813;-0.009021;59.51;-5.84;107.25;21.73;105.03;0.04152;0.04453;-0.003012;-13.817;-13.513;-99.990;0.26;-13.31;
2023-05-05 15:29:25.34;0.00:00:00:198;-0.47;0.86;-0.20;0.04158;-0.02105;0.03807;-0.008949;59.47;-5.81;106.82;21.52;104.63;0.04158;0.04442;-0.002835;-13.811;-13.525;-99.990;0.26;-13.23;
2023-05-05 15:29:25.38;0.00:00:00:243;-0.47;0.86;-0.20;0.04152;-0.02112;0.0383;-0.008973;59.44;-5.80;107.53;21.61;105.33;0.04152;0.04465;-0.003125;-13.817;-13.502;-99.990;0.26;-13.19;
2023-05-05 15:29:25.43;0.00:00:00:291;-0.47;0.86;-0.20;0.04156;-0.0211;0.03816;-0.008942;59.47;-5.79;107.10;21.51;104.92;0.04156;0.04452;-0.002953;-13.813;-13.515;-99.990;0.26;-13.19;
2023-05-05 15:29:25.49;0.00:00:00:344;-0.47;0.86;-0.20;0.04161;-0.02118;0.03823;-0.008938;59.50;-5.78;107.21;21.48;105.04;0.04161;0.04461;-0.003002;-13.808;-13.506;-99.990;0.26;-13.16;
2023-05-05 15:29:25.53;0.00:00:00:391;-0.48;0.86;-0.20;0.0415;-0.02124;0.03809;-0.008956;59.57;-5.80;107.30;21.58;105.11;0.0415;0.04452;-0.003029;-13.820;-13.514;-99.990;0.26;-13.23;
2023-05-05 15:29:25.58;0.00:00:00:442;-0.48;0.86;-0.20;0.0415;-0.02123;0.03818;-0.008982;59.54;-5.81;107.47;21.64;105.27;0.0415;0.0446;-0.0031;-13.820;-13.507;-99.990;0.26;-13.24;
2023-05-05 15:29:25.66;0.00:00:00:520;-0.47;0.86;-0.20;0.04157;-0.02118;0.03822;-0.008932;59.49;-5.78;107.28;21.49;105.11;0.04157;0.0446;-0.003028;-13.812;-13.507;-99.990;0.26;-13.15;
2023-05-05 15:29:25.71;0.00:00:00:569;-0.48;0.86;-0.20;0.04145;-0.02122;0.03815;-0.008968;59.54;-5.81;107.50;21.63;105.30;0.04145;0.04456;-0.003109;-13.825;-13.511;-99.990;0.26;-13.23;
2023-05-05 15:29:25.76;0.00:00:00:619;-0.48;0.86;-0.20;0.04146;-0.02112;0.03809;-0.008921;59.51;-5.79;107.22;21.52;105.04;0.04146;0.04446;-0.002994;-13.824;-13.521;-99.990;0.26;-13.18;
2023-05-05 15:29:25.81;0.00:00:00:671;-0.48;0.86;-0.20;0.04149;-0.02124;0.03822;-0.008958;59.53;-5.79;107.57;21.59;105.39;0.04149;0.04464;-0.003143;-13.820;-13.503;-99.990;0.26;-13.19;
2023-05-05 15:29:25.86;0.00:00:00:719;-0.48;0.86;-0.20;0.04156;-0.02121;0.03825;-0.008952;59.51;-5.78;107.43;21.54;105.25;0.04156;0.04465;-0.00309;-13.814;-13.502;-99.990;0.26;-13.17;
2023-05-05 15:29:25.91;0.00:00:00:767;-0.47;0.86;-0.20;0.04155;-0.02114;0.03819;-0.009012;59.48;-5.83;107.28;21.69;105.06;0.04155;0.04457;-0.003024;-13.814;-13.509;-99.990;0.26;-13.28;
2023-05-05 15:29:25.96;0.00:00:00:821;-0.48;0.86;-0.20;0.04152;-0.02122;0.0382;-0.008983;59.53;-5.81;107.47;21.64;105.27;0.04152;0.04462;-0.0031;-13.818;-13.505;-99.990;0.26;-13.23;
2023-05-05 15:29:26.01;0.00:00:00:868;-0.47;0.86;-0.20;0.04153;-0.0211;0.03826;-0.008942;59.44;-5.78;107.39;21.53;105.21;0.04153;0.0446;-0.003069;-13.817;-13.507;-99.990;0.26;-13.15;
2023-05-05 15:29:26.06;0.00:00:00:918;-0.48;0.86;-0.20;0.04146;-0.02118;0.0381;-0.009001;59.53;-5.83;107.37;21.71;105.16;0.04146;0.04452;-0.003057;-13.824;-13.515;-99.990;0.26;-13.29;
2023-05-05 15:29:26.11;0.00:00:00:965;-0.48;0.86;-0.20;0.0415;-0.02121;0.03824;-0.008997;59.51;-5.81;107.59;21.68;105.38;0.0415;0.04465;-0.003148;-13.820;-13.502;-99.990;0.26;-13.24;
2023-05-05 15:29:26.15;0.00:00:01:010;-0.48;0.86;-0.20;0.04148;-0.0212;0.03813;-0.009002;59.54;-5.83;107.41;21.70;105.20;0.04148;0.04455;-0.003075;-13.822;-13.511;-99.990;0.26;-13.28;
2023-05-05 15:29:26.21;0.00:00:01:073;-0.47;0.86;-0.20;0.04159;-0.02111;0.03825;-0.009012;59.45;-5.83;107.26;21.67;105.05;0.04159;0.04461;-0.00302;-13.810;-13.506;-99.990;0.26;-13.26;
2023-05-05 15:29:26.28;0.00:00:01:135;-0.48;0.86;-0.20;0.04155;-0.02121;0.03811;-0.009013;59.55;-5.84;107.17;21.69;104.95;0.04155;0.04453;-0.002979;-13.814;-13.513;-99.990;0.26;-13.31;
2023-05-05 15:29:26.32;0.00:00:01:182;-0.47;0.86;-0.20;0.04159;-0.0211;0.03828;-0.009057;59.43;-5.85;107.34;21.78;105.11;0.04159;0.04464;-0.003053;-13.810;-13.503;-99.990;0.26;-13.31;
2023-05-05 15:29:26.37;0.00:00:01:232;-0.47;0.86;-0.20;0.0415;-0.02101;0.03822;-0.00904;59.40;-5.86;107.32;21.78;105.08;0.0415;0.04454;-0.003037;-13.819;-13.512;-99.990;0.26;-13.31;
2023-05-05 15:29:26.42;0.00:00:01:276;-0.47;0.86;-0.20;0.04147;-0.02111;0.03808;-0.009036;59.50;-5.86;107.23;21.79;104.99;0.04147;0.04447;-0.002997;-13.823;-13.520;-99.990;0.26;-13.35;
2023-05-05 15:29:26.46;0.00:00:01:323;-0.47;0.86;-0.20;0.04153;-0.02109;0.03818;-0.009035;59.46;-5.85;107.26;21.76;105.04;0.04153;0.04454;-0.003017;-13.817;-13.512;-99.990;0.26;-13.31;
2023-05-05 15:29:26.51;0.00:00:01:370;-0.47;0.86;-0.20;0.04161;-0.02109;0.03825;-0.008952;59.44;-5.79;107.16;21.51;104.97;0.04161;0.04459;-0.002978;-13.808;-13.508;-99.990;0.26;-13.17;
2023-05-05 15:29:26.56;0.00:00:01:417;-0.47;0.86;-0.20;0.0415;-0.02108;0.03807;-0.009019;59.49;-5.85;107.08;21.73;104.85;0.0415;0.04444;-0.002938;-13.819;-13.522;-99.990;0.26;-13.33;
2023-05-05 15:29:26.60;0.00:00:01:463;-0.47;0.86;-0.20;0.0416;-0.02115;0.03826;-0.008973;59.47;-5.80;107.27;21.57;105.08;0.0416;0.04463;-0.003024;-13.809;-13.504;-99.990;0.26;-13.20;
2023-05-05 15:29:26.65;0.00:00:01:510;-0.48;0.86;-0.20;0.0415;-0.02125;0.0382;-0.009006;59.55;-5.82;107.54;21.70;105.33;0.0415;0.04463;-0.003131;-13.820;-13.504;-99.990;0.26;-13.27;
2023-05-05 15:29:26.70;0.00:00:01:557;-0.48;0.86;-0.20;0.04152;-0.02118;0.03812;-0.008975;59.53;-5.81;107.24;21.62;105.04;0.04152;0.04452;-0.003004;-13.818;-13.514;-99.990;0.26;-13.25;
2023-05-05 15:29:26.74;0.00:00:01:604;-0.47;0.86;-0.20;0.0415;-0.02123;0.03828;-0.009007;59.50;-5.81;107.68;21.70;105.47;0.0415;0.04469;-0.003187;-13.819;-13.498;-99.990;0.26;-13.24;
2023-05-05 15:29:26.79;0.00:00:01:651;-0.48;0.86;-0.20;0.04143;-0.02116;0.038;-0.008976;59.56;-5.83;107.18;21.66;104.97;0.04143;0.04441;-0.002974;-13.826;-13.525;-99.990;0.26;-13.29;
2023-05-05 15:29:26.84;0.00:00:01:698;-0.48;0.86;-0.20;0.04152;-0.02121;0.03811;-0.008974;59.55;-5.81;107.25;21.62;105.05;0.04152;0.04453;-0.003009;-13.818;-13.514;-99.990;0.26;-13.25;
2023-05-05 15:29:26.89;0.00:00:01:747;-0.47;0.86;-0.20;0.04151;-0.02117;0.03823;-0.008978;59.49;-5.81;107.47;21.63;105.27;0.04151;0.04461;-0.003101;-13.818;-13.506;-99.990;0.26;-13.22;
2023-05-05 15:29:26.93;0.00:00:01:793;-0.47;0.86;-0.20;0.04148;-0.02105;0.03817;-0.008976;59.44;-5.82;107.29;21.64;105.08;0.04148;0.0445;-0.003024;-13.822;-13.516;-99.990;0.26;-13.23;
2023-05-05 15:29:26.98;0.00:00:01:840;-0.48;0.86;-0.20;0.04141;-0.0212;0.038;-0.008928;59.58;-5.80;107.27;21.56;105.08;0.04141;0.04442;-0.003009;-13.829;-13.524;-99.990;0.26;-13.22;
2023-05-05 15:29:27.03;0.00:00:01:887;-0.48;0.86;-0.20;0.04159;-0.02126;0.03827;-0.008969;59.53;-5.79;107.47;21.57;105.28;0.04159;0.04469;-0.003105;-13.810;-13.498;-99.990;0.26;-13.19;
2023-05-05 15:29:27.07;0.00:00:01:934;-0.47;0.86;-0.20;0.04155;-0.02115;0.03817;-0.009048;59.50;-5.86;107.25;21.78;105.02;0.04155;0.04457;-0.003014;-13.814;-13.510;-99.990;0.26;-13.34;
2023-05-05 15:29:27.12;0.00:00:01:981;-0.47;0.86;-0.20;0.04157;-0.02114;0.03823;-0.009001;59.47;-5.82;107.30;21.65;105.09;0.04157;0.0446;-0.003035;-13.812;-13.506;-99.990;0.26;-13.25;
2023-05-05 15:29:27.17;0.00:00:02:028;-0.48;0.86;-0.20;0.04147;-0.02124;0.03811;-0.008934;59.57;-5.79;107.38;21.54;105.20;0.04147;0.04453;-0.003062;-13.823;-13.513;-99.990;0.26;-13.20;
2023-05-05 15:29:27.22;0.00:00:02:075;-0.48;0.86;-0.20;0.04148;-0.02123;0.03804;-0.008954;59.58;-5.81;107.24;21.59;105.04;0.04148;0.04448;-0.003001;-13.822;-13.519;-99.990;0.26;-13.24;
2023-05-05 15:29:27.26;0.00:00:02:122;-0.48;0.86;-0.20;0.04151;-0.0212;0.03816;-0.008949;59.53;-5.79;107.35;21.56;105.16;0.04151;0.04456;-0.003051;-13.818;-13.510;-99.990;0.26;-13.20;
2023-05-05 15:29:27.31;0.00:00:02:168;-0.47;0.86;-0.20;0.04142;-0.02108;0.0381;-0.008988;59.48;-5.83;107.35;21.70;105.14;0.04142;0.04447;-0.003046;-13.828;-13.520;-99.990;0.26;-13.27;
2023-05-05 15:29:27.36;0.00:00:02:217;-0.48;0.86;-0.20;0.04154;-0.02116;0.03808;-0.008955;59.53;-5.81;107.06;21.55;104.87;0.04154;0.04448;-0.002934;-13.815;-13.519;-99.990;0.26;-13.23;
2023-05-05 15:29:27.40;0.00:00:02:262;-0.47;0.86;-0.20;0.04155;-0.0211;0.03812;-0.009019;59.49;-5.85;107.09;21.71;104.87;0.04155;0.04449;-0.002947;-13.815;-13.517;-99.990;0.26;-13.31;
2023-05-05 15:29:27.45;0.00:00:02:309;-0.48;0.86;-0.20;0.0415;-0.02123;0.03811;-0.008919;59.56;-5.78;107.30;21.49;105.13;0.0415;0.04453;-0.003031;-13.820;-13.514;-99.990;0.26;-13.17;
2023-05-05 15:29:27.50;0.00:00:02:356;-0.48;0.86;-0.20;0.04161;-0.02115;0.03805;-0.008996;59.53;-5.84;106.83;21.62;104.62;0.04161;0.04446;-0.002843;-13.808;-13.521;-99.990;0.26;-13.30;
2023-05-05 15:29:27.54;0.00:00:02:403;-0.47;0.86;-0.20;0.04174;-0.02117;0.03826;-0.008997;59.48;-5.81;106.96;21.56;104.77;0.04174;0.04464;-0.002906;-13.795;-13.503;-99.990;0.26;-13.23;
2023-05-05 15:29:27.59;0.00:00:02:450;-0.48;0.85;-0.20;0.04147;-0.02131;0.03798;-0.008932;59.65;-5.80;107.20;21.54;105.01;0.04147;0.04446;-0.002985;-13.822;-13.521;-99.990;0.26;-13.23;
2023-05-05 15:29:27.64;0.00:00:02:496;-0.48;0.86;-0.20;0.04148;-0.0213;0.03813;-0.008943;59.59;-5.79;107.46;21.56;105.28;0.04148;0.04458;-0.003096;-13.821;-13.509;-99.990;0.26;-13.20;
2023-05-05 15:29:27.68;0.00:00:02:543;-0.47;0.86;-0.20;0.04147;-0.02111;0.03813;-0.008996;59.49;-5.83;107.32;21.69;105.10;0.04147;0.0445;-0.003034;-13.823;-13.516;-99.990;0.26;-13.28;
2023-05-05 15:29:27.73;0.00:00:02:590;-0.48;0.86;-0.20;0.04152;-0.02122;0.0381;-0.008941;59.56;-5.79;107.21;21.53;105.02;0.04152;0.04452;-0.002992;-13.817;-13.515;-99.990;0.26;-13.21;
2023-05-05 15:29:27.78;0.00:00:02:637;-0.48;0.86;-0.20;0.04153;-0.02124;0.03815;-0.008992;59.55;-5.82;107.35;21.65;105.14;0.04153;0.04458;-0.003052;-13.817;-13.509;-99.990;0.26;-13.26;
2023-05-05 15:29:27.83;0.00:00:02:685;-0.47;0.86;-0.20;0.04154;-0.02114;0.03817;-0.008941;59.49;-5.79;107.20;21.52;105.02;0.04154;0.04453;-0.002993;-13.815;-13.513;-99.990;0.26;-13.18;
2023-05-05 15:29:27.88;0.00:00:02:738;-0.48;0.86;-0.20;0.04152;-0.02131;0.03811;-0.00888;59.60;-5.75;107.30;21.39;105.15;0.04152;0.04456;-0.003033;-13.817;-13.511;-99.990;0.26;-13.12;
2023-05-05 15:29:27.93;0.00:00:02:793;-0.48;0.86;-0.20;0.0415;-0.02117;0.03809;-0.008945;59.53;-5.80;107.20;21.55;105.01;0.0415;0.04449;-0.002988;-13.820;-13.518;-99.990;0.26;-13.22;
2023-05-05 15:29:27.98;0.00:00:02:840;-0.48;0.86;-0.20;0.04159;-0.02128;0.03808;-0.008941;59.60;-5.79;107.05;21.50;104.87;0.04159;0.04452;-0.002933;-13.810;-13.514;-99.990;0.26;-13.22;
2023-05-05 15:29:28.03;0.00:00:02:887;-0.48;0.86;-0.20;0.04156;-0.02117;0.03814;-0.008972;59.52;-5.81;107.17;21.59;104.98;0.04156;0.04454;-0.002981;-13.814;-13.513;-99.990;0.26;-13.24;
2023-05-05 15:29:28.07;0.00:00:02:934;-0.48;0.86;-0.20;0.04151;-0.02129;0.0382;-0.008967;59.57;-5.79;107.55;21.60;105.36;0.04151;0.04465;-0.003133;-13.818;-13.502;-99.990;0.26;-13.21;
2023-05-05 15:29:28.12;0.00:00:02:981;-0.48;0.86;-0.20;0.04154;-0.02124;0.03814;-0.008887;59.56;-5.75;107.25;21.39;105.09;0.04154;0.04455;-0.00301;-13.815;-13.512;-99.990;0.26;-13.12;
2023-05-05 15:29:28.17;0.00:00:03:027;-0.48;0.86;-0.20;0.04152;-0.02122;0.03804;-0.008939;59.58;-5.80;107.10;21.53;104.91;0.04152;0.04446;-0.002947;-13.818;-13.520;-99.990;0.26;-13.22;
2023-05-05 15:29:28.21;0.00:00:03:074;-0.48;0.85;-0.20;0.04151;-0.02134;0.03813;-0.008998;59.62;-5.82;107.46;21.68;105.25;0.04151;0.04461;-0.003096;-13.818;-13.506;-99.990;0.26;-13.28;
2023-05-05 15:29:28.26;0.00:00:03:121;-0.48;0.86;-0.20;0.04147;-0.02121;0.03805;-0.008916;59.57;-5.78;107.21;21.50;105.03;0.04147;0.04446;-0.00299;-13.823;-13.520;-99.990;0.26;-13.19;
2023-05-05 15:29:28.31;0.00:00:03:168;-0.48;0.86;-0.20;0.04154;-0.02121;0.03807;-0.00894;59.56;-5.80;107.09;21.52;104.91;0.04154;0.04449;-0.002945;-13.815;-13.518;-99.990;0.26;-13.22;
2023-05-05 15:29:28.36;0.00:00:03:218;-0.48;0.86;-0.20;0.04156;-0.02132;0.03818;-0.008938;59.59;-5.78;107.41;21.51;105.23;0.04156;0.04463;-0.003078;-13.814;-13.503;-99.990;0.26;-13.18;
2023-05-05 15:29:28.40;0.00:00:03:262;-0.48;0.86;-0.20;0.04154;-0.02119;0.03806;-0.008948;59.55;-5.80;107.06;21.54;104.87;0.04154;0.04447;-0.002934;-13.816;-13.519;-99.990;0.26;-13.23;
2023-05-05 15:29:28.45;0.00:00:03:310;-0.48;0.86;-0.20;0.04152;-0.02128;0.03804;-0.008926;59.61;-5.79;107.15;21.50;104.97;0.04152;0.04449;-0.002968;-13.817;-13.517;-99.990;0.26;-13.21;
2023-05-05 15:29:28.50;0.00:00:03:357;-0.48;0.85;-0.20;0.04155;-0.02137;0.03804;-0.008917;59.67;-5.78;107.19;21.46;105.02;0.04155;0.04454;-0.002986;-13.814;-13.513;-99.990;0.26;-13.19;
2023-05-05 15:29:28.54;0.00:00:03:403;-0.48;0.85;-0.20;0.0414;-0.0213;0.03799;-0.008916;59.64;-5.78;107.39;21.54;105.21;0.0414;0.04446;-0.003061;-13.830;-13.520;-99.990;0.26;-13.21;
2023-05-05 15:29:28.59;0.00:00:03:450;-0.48;0.86;-0.20;0.04152;-0.02122;0.03808;-0.008892;59.56;-5.76;107.16;21.42;105.00;0.04152;0.04449;-0.002973;-13.817;-13.517;-99.990;0.26;-13.14;
2023-05-05 15:29:28.64;0.00:00:03:497;-0.48;0.86;-0.20;0.04149;-0.02131;0.03807;-0.008856;59.62;-5.74;107.30;21.34;105.16;0.04149;0.04452;-0.00303;-13.821;-13.514;-99.990;0.26;-13.09;
2023-05-05 15:29:28.68;0.00:00:03:544;-0.48;0.85;-0.20;0.04152;-0.02134;0.03795;-0.008821;59.67;-5.73;107.01;21.25;104.88;0.04152;0.04443;-0.00291;-13.818;-13.524;-99.990;0.26;-13.08;
2023-05-05 15:29:28.73;0.00:00:03:591;-0.48;0.86;-0.20;0.04165;-0.02128;0.03806;-0.008903;59.61;-5.77;106.84;21.37;104.68;0.04165;0.0445;-0.002849;-13.804;-13.516;-99.990;0.26;-13.17;
2023-05-05 15:29:28.78;0.00:00:03:638;-0.48;0.86;-0.20;0.04153;-0.02123;0.03805;-0.008896;59.58;-5.77;107.08;21.42;104.92;0.04153;0.04447;-0.002942;-13.816;-13.519;-99.990;0.26;-13.16;
2023-05-05 15:29:28.83;0.00:00:03:687;-0.48;0.86;-0.20;0.04143;-0.02119;0.038;-0.008928;59.57;-5.80;107.19;21.55;105.00;0.04143;0.04441;-0.002978;-13.826;-13.525;-99.990;0.26;-13.22;
2023-05-05 15:29:28.88;0.00:00:03:737;-0.48;0.86;-0.20;0.04149;-0.02119;0.03816;-0.008936;59.52;-5.78;107.40;21.54;105.21;0.04149;0.04456;-0.003068;-13.821;-13.511;-99.990;0.26;-13.18;
