Device : ;PAX1000IR2/M
Serial Number : ;M00534359
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-05 15:00:20.26;0.00:00:00:795;-0.72;0.65;0.26;0.1729;-0.1311;0.1174;0.04642;69.08;7.39;105.26;26.84;101.78;0.1729;0.182;-0.009093;-7.621;-7.399;-99.990;0.14;21.57;
2023-05-05 15:00:20.31;0.00:00:00:846;-0.72;0.65;0.26;0.1727;-0.1311;0.1174;0.04642;69.08;7.39;105.37;26.87;101.89;0.1727;0.182;-0.00928;-7.626;-7.399;-99.990;0.14;21.57;
2023-05-05 15:00:20.36;0.00:00:00:895;-0.72;0.64;0.25;0.1727;-0.1314;0.1173;0.0464;69.13;7.38;105.46;26.87;101.98;0.1727;0.1821;-0.009423;-7.627;-7.397;-99.990;0.14;21.59;
2023-05-05 15:00:20.41;0.00:00:00:945;-0.72;0.64;0.25;0.1725;-0.1315;0.1171;0.04634;69.16;7.37;105.52;26.86;102.05;0.1725;0.182;-0.009529;-7.632;-7.398;-99.990;0.14;21.59;
2023-05-05 15:00:20.46;0.00:00:00:997;-0.72;0.64;0.25;0.1726;-0.1317;0.1171;0.04642;69.17;7.38;105.58;26.89;102.09;0.1726;0.1822;-0.009625;-7.630;-7.394;-99.990;0.14;21.62;
2023-05-05 15:00:20.51;0.00:00:01:046;-0.72;0.64;0.26;0.1729;-0.1312;0.1174;0.04652;69.08;7.40;105.29;26.90;101.80;0.1729;0.1821;-0.009152;-7.621;-7.397;-99.990;0.14;21.61;
2023-05-05 15:00:20.56;0.00:00:01:094;-0.72;0.64;0.26;0.1727;-0.1312;0.1174;0.04649;69.09;7.39;105.45;26.92;101.96;0.1727;0.1821;-0.009415;-7.627;-7.396;-99.990;0.14;21.60;
2023-05-05 15:00:20.61;0.00:00:01:146;-0.72;0.64;0.26;0.173;-0.1312;0.1174;0.04666;69.09;7.42;105.25;26.97;101.74;0.173;0.1821;-0.009086;-7.619;-7.396;-99.990;0.14;21.67;
2023-05-05 15:00:20.66;0.00:00:01:194;-0.72;0.64;0.26;0.1729;-0.1315;0.1176;0.0466;69.10;7.40;105.50;26.95;102.00;0.1729;0.1824;-0.00951;-7.621;-7.389;-99.990;0.14;21.62;
2023-05-05 15:00:20.71;0.00:00:01:243;-0.72;0.64;0.25;0.1726;-0.1313;0.1172;0.04632;69.13;7.37;105.41;26.83;101.93;0.1726;0.182;-0.009332;-7.629;-7.400;-99.990;0.14;21.57;
2023-05-05 15:00:20.76;0.00:00:01:292;-0.72;0.65;0.25;0.1728;-0.131;0.1175;0.0464;69.05;7.38;105.35;26.86;101.87;0.1728;0.182;-0.009246;-7.625;-7.399;-99.990;0.14;21.55;
2023-05-05 15:00:20.80;0.00:00:01:340;-0.72;0.64;0.25;0.1727;-0.1314;0.1174;0.04644;69.12;7.38;105.53;26.89;102.04;0.1727;0.1822;-0.009542;-7.627;-7.394;-99.990;0.14;21.59;
2023-05-05 15:00:20.86;0.00:00:01:393;-0.72;0.64;0.25;0.1727;-0.1315;0.1174;0.04647;69.12;7.38;105.55;26.90;102.06;0.1727;0.1823;-0.00959;-7.626;-7.391;-99.990;0.14;21.59;
2023-05-05 15:00:20.90;0.00:00:01:441;-0.72;0.64;0.25;0.1728;-0.1313;0.1174;0.04639;69.10;7.38;105.38;26.85;101.91;0.1728;0.1821;-0.0093;-7.625;-7.397;-99.990;0.14;21.57;
2023-05-05 15:00:20.95;0.00:00:01:486;-0.72;0.64;0.25;0.1727;-0.1315;0.1172;0.04639;69.15;7.38;105.46;26.85;101.98;0.1727;0.1822;-0.009426;-7.626;-7.395;-99.990;0.14;21.60;
2023-05-05 15:00:21.00;0.00:00:01:537;-0.72;0.64;0.25;0.1726;-0.1315;0.1173;0.04641;69.13;7.38;105.60;26.89;102.12;0.1726;0.1823;-0.009672;-7.630;-7.393;-99.990;0.14;21.58;
2023-05-05 15:00:21.05;0.00:00:01:584;-0.72;0.64;0.25;0.1727;-0.1314;0.1174;0.04637;69.11;7.37;105.47;26.85;102.00;0.1727;0.1822;-0.009449;-7.627;-7.396;-99.990;0.14;21.56;
2023-05-05 15:00:21.09;0.00:00:01:631;-0.72;0.64;0.26;0.1728;-0.1315;0.1173;0.04647;69.13;7.39;105.44;26.89;101.95;0.1728;0.1822;-0.009395;-7.624;-7.394;-99.990;0.14;21.62;
2023-05-05 15:00:21.14;0.00:00:01:680;-0.72;0.64;0.25;0.1728;-0.1316;0.1172;0.04646;69.16;7.38;105.47;26.89;101.99;0.1728;0.1823;-0.009453;-7.625;-7.393;-99.990;0.14;21.62;
2023-05-05 15:00:21.23;0.00:00:01:763;-0.72;0.64;0.26;0.173;-0.1316;0.1172;0.04651;69.16;7.39;105.37;26.89;101.88;0.173;0.1823;-0.009282;-7.620;-7.393;-99.990;0.14;21.64;
2023-05-05 15:00:21.27;0.00:00:01:809;-0.72;0.64;0.26;0.173;-0.1315;0.1173;0.0466;69.14;7.41;105.35;26.94;101.85;0.173;0.1823;-0.009263;-7.619;-7.393;-99.990;0.14;21.68;
2023-05-05 15:00:21.33;0.00:00:01:863;-0.72;0.64;0.26;0.173;-0.1317;0.1172;0.04651;69.17;7.39;105.44;26.89;101.95;0.173;0.1824;-0.009408;-7.621;-7.391;-99.990;0.14;21.64;
2023-05-05 15:00:21.37;0.00:00:01:910;-0.72;0.64;0.25;0.1727;-0.1316;0.1175;0.04627;69.13;7.35;105.63;26.80;102.17;0.1727;0.1824;-0.009716;-7.628;-7.390;-99.990;0.14;21.50;
2023-05-05 15:00:21.42;0.00:00:01:956;-0.72;0.64;0.25;0.1728;-0.1314;0.1173;0.04637;69.12;7.37;105.45;26.84;101.97;0.1728;0.1822;-0.009411;-7.626;-7.395;-99.990;0.14;21.56;
2023-05-05 15:00:21.47;0.00:00:02:004;-0.72;0.64;0.25;0.1727;-0.1315;0.1173;0.04635;69.14;7.37;105.51;26.84;102.04;0.1727;0.1822;-0.009517;-7.627;-7.394;-99.990;0.14;21.57;
2023-05-05 15:00:21.51;0.00:00:02:051;-0.72;0.64;0.26;0.1726;-0.1313;0.1171;0.04641;69.13;7.39;105.42;26.89;101.94;0.1726;0.182;-0.009363;-7.629;-7.400;-99.990;0.14;21.61;
2023-05-05 15:00:21.56;0.00:00:02:098;-0.72;0.64;0.26;0.1725;-0.1314;0.1168;0.04647;69.18;7.40;105.42;26.93;101.92;0.1725;0.1819;-0.009349;-7.631;-7.402;-99.990;0.14;21.69;
2023-05-05 15:00:21.61;0.00:00:02:146;-0.72;0.64;0.25;0.1724;-0.1315;0.117;0.0463;69.17;7.37;105.57;26.86;102.10;0.1724;0.182;-0.009604;-7.635;-7.400;-99.990;0.14;21.59;
2023-05-05 15:00:21.66;0.00:00:02:201;-0.72;0.64;0.26;0.1728;-0.1314;0.1171;0.04646;69.14;7.39;105.35;26.89;101.86;0.1728;0.182;-0.009243;-7.625;-7.399;-99.990;0.14;21.64;
2023-05-05 15:00:21.71;0.00:00:02:248;-0.72;0.64;0.25;0.1727;-0.1312;0.1173;0.04636;69.09;7.38;105.37;26.84;101.89;0.1727;0.182;-0.009275;-7.626;-7.399;-99.990;0.14;21.56;
2023-05-05 15:00:21.76;0.00:00:02:295;-0.72;0.64;0.26;0.1727;-0.1313;0.1171;0.04648;69.14;7.40;105.37;26.92;101.88;0.1727;0.182;-0.009276;-7.627;-7.400;-99.990;0.14;21.65;
2023-05-05 15:00:21.81;0.00:00:02:341;-0.72;0.65;0.25;0.1728;-0.1311;0.1176;0.04628;69.06;7.36;105.39;26.79;101.93;0.1728;0.1821;-0.009319;-7.625;-7.397;-99.990;0.14;21.49;
2023-05-05 15:00:21.87;0.00:00:02:404;-0.72;0.64;0.26;0.1727;-0.1313;0.1174;0.04646;69.10;7.39;105.49;26.90;102.01;0.1727;0.1822;-0.009488;-7.627;-7.394;-99.990;0.14;21.59;
2023-05-05 15:00:21.91;0.00:00:02:451;-0.72;0.65;0.25;0.1729;-0.1314;0.1176;0.04642;69.08;7.37;105.46;26.85;101.99;0.1729;0.1824;-0.009448;-7.621;-7.390;-99.990;0.14;21.54;
2023-05-05 15:00:21.96;0.00:00:02:498;-0.72;0.64;0.25;0.1729;-0.1315;0.1175;0.04649;69.12;7.38;105.48;26.89;102.00;0.1729;0.1824;-0.009482;-7.622;-7.390;-99.990;0.14;21.59;
2023-05-05 15:00:22.01;0.00:00:02:545;-0.72;0.64;0.25;0.1729;-0.1315;0.1174;0.04642;69.12;7.38;105.43;26.85;101.95;0.1729;0.1823;-0.009389;-7.622;-7.393;-99.990;0.14;21.57;
2023-05-05 15:00:22.06;0.00:00:02:591;-0.72;0.64;0.25;0.1729;-0.1314;0.1175;0.04648;69.10;7.39;105.41;26.88;101.93;0.1729;0.1823;-0.009363;-7.621;-7.392;-99.990;0.14;21.59;
2023-05-05 15:00:22.10;0.00:00:02:640;-0.72;0.64;0.25;0.1727;-0.1314;0.1173;0.04636;69.13;7.37;105.46;26.84;101.99;0.1727;0.1822;-0.009429;-7.626;-7.395;-99.990;0.14;21.57;
2023-05-05 15:00:22.15;0.00:00:02:686;-0.72;0.64;0.26;0.1729;-0.1312;0.1173;0.04644;69.10;7.39;105.28;26.86;101.80;0.1729;0.1821;-0.009129;-7.621;-7.398;-99.990;0.14;21.59;
2023-05-05 15:00:22.20;0.00:00:02:734;-0.72;0.64;0.26;0.1729;-0.1313;0.1175;0.04649;69.08;7.39;105.40;26.88;101.91;0.1729;0.1822;-0.009337;-7.622;-7.393;-99.990;0.14;21.58;
2023-05-05 15:00:22.24;0.00:00:02:781;-0.72;0.65;0.26;0.1729;-0.1313;0.1177;0.04651;69.06;7.39;105.47;26.90;101.98;0.1729;0.1824;-0.009459;-7.622;-7.391;-99.990;0.14;21.56;
2023-05-05 15:00:22.29;0.00:00:02:828;-0.72;0.64;0.26;0.173;-0.1317;0.1177;0.04662;69.11;7.39;105.59;26.95;102.10;0.173;0.1826;-0.009675;-7.620;-7.384;-99.990;0.14;21.61;
2023-05-05 15:00:22.34;0.00:00:02:875;-0.72;0.65;0.25;0.1731;-0.131;0.1176;0.04631;69.05;7.37;105.20;26.76;101.74;0.1731;0.182;-0.008991;-7.618;-7.398;-99.990;0.14;21.50;
2023-05-05 15:00:22.39;0.00:00:02:922;-0.72;0.64;0.25;0.1729;-0.1314;0.1175;0.04638;69.09;7.37;105.42;26.82;101.95;0.1729;0.1823;-0.009371;-7.622;-7.393;-99.990;0.14;21.54;
2023-05-05 15:00:22.43;0.00:00:02:968;-0.72;0.64;0.25;0.1729;-0.1317;0.1178;0.04653;69.09;7.38;105.69;26.92;102.20;0.1729;0.1827;-0.009832;-7.623;-7.383;-99.990;0.14;21.56;
2023-05-05 15:00:22.48;0.00:00:03:015;-0.72;0.65;0.26;0.1732;-0.1313;0.1177;0.04658;69.06;7.40;105.33;26.90;101.84;0.1732;0.1824;-0.009229;-7.616;-7.390;-99.990;0.14;21.59;
2023-05-05 15:00:22.53;0.00:00:03:065;-0.72;0.64;0.26;0.173;-0.1314;0.1173;0.04656;69.12;7.40;105.30;26.91;101.80;0.173;0.1822;-0.009168;-7.619;-7.394;-99.990;0.14;21.65;
2023-05-05 15:00:22.58;0.00:00:03:112;-0.72;0.64;0.26;0.173;-0.1315;0.1176;0.04659;69.11;7.40;105.46;26.93;101.96;0.173;0.1825;-0.009447;-7.619;-7.388;-99.990;0.14;21.62;
2023-05-05 15:00:22.62;0.00:00:03:160;-0.72;0.65;0.25;0.1729;-0.1312;0.1179;0.04637;69.03;7.36;105.50;26.82;102.03;0.1729;0.1824;-0.009504;-7.623;-7.391;-99.990;0.14;21.47;
2023-05-05 15:00:22.68;0.00:00:03:218;-0.72;0.64;0.25;0.1725;-0.1312;0.1174;0.04628;69.09;7.36;105.58;26.84;102.11;0.1725;0.1821;-0.009616;-7.633;-7.398;-99.990;0.14;21.51;
2023-05-05 15:00:22.73;0.00:00:03:264;-0.72;0.64;0.25;0.1724;-0.1314;0.117;0.04629;69.16;7.37;105.54;26.86;102.06;0.1724;0.1819;-0.009543;-7.636;-7.402;-99.990;0.14;21.59;
2023-05-05 15:00:22.77;0.00:00:03:311;-0.72;0.64;0.26;0.1727;-0.1313;0.1174;0.04648;69.10;7.39;105.52;26.92;102.03;0.1727;0.1822;-0.009533;-7.628;-7.394;-99.990;0.14;21.60;
2023-05-05 15:00:22.82;0.00:00:03:358;-0.72;0.64;0.25;0.1727;-0.1313;0.1174;0.04644;69.10;7.39;105.44;26.88;101.95;0.1727;0.1821;-0.009392;-7.626;-7.397;-99.990;0.14;21.58;
2023-05-05 15:00:22.87;0.00:00:03:405;-0.72;0.64;0.26;0.1729;-0.1311;0.1173;0.04642;69.09;7.39;105.23;26.85;101.75;0.1729;0.1819;-0.00904;-7.622;-7.401;-99.990;0.14;21.59;
2023-05-05 15:00:22.92;0.00:00:03:452;-0.72;0.65;0.26;0.1727;-0.131;0.1173;0.0464;69.07;7.39;105.32;26.87;101.83;0.1727;0.1819;-0.009186;-7.627;-7.402;-99.990;0.14;21.57;
2023-05-05 15:00:22.96;0.00:00:03:499;-0.72;0.64;0.25;0.1725;-0.1311;0.1173;0.04626;69.09;7.37;105.45;26.82;101.98;0.1725;0.1819;-0.009403;-7.633;-7.403;-99.990;0.14;21.53;
2023-05-05 15:00:23.01;0.00:00:03:546;-0.72;0.64;0.25;0.1725;-0.1313;0.1175;0.0464;69.09;7.38;105.66;26.90;102.18;0.1725;0.1822;-0.009759;-7.633;-7.394;-99.990;0.14;21.55;
2023-05-05 15:00:23.06;0.00:00:03:593;-0.72;0.64;0.26;0.1728;-0.1312;0.1171;0.04656;69.13;7.42;105.26;26.94;101.75;0.1728;0.1819;-0.009087;-7.625;-7.402;-99.990;0.14;21.69;
2023-05-05 15:00:23.11;0.00:00:03:642;-0.72;0.64;0.26;0.1727;-0.1314;0.1173;0.04647;69.13;7.39;105.51;26.92;102.02;0.1727;0.1822;-0.009512;-7.628;-7.395;-99.990;0.14;21.62;
2023-05-05 15:00:23.17;0.00:00:03:702;-0.72;0.64;0.25;0.1726;-0.1312;0.117;0.04634;69.14;7.39;105.30;26.84;101.82;0.1726;0.1818;-0.009146;-7.629;-7.405;-99.990;0.14;21.61;
2023-05-05 15:00:23.21;0.00:00:03:749;-0.72;0.64;0.26;0.1726;-0.1309;0.1171;0.04637;69.09;7.39;105.29;26.87;101.81;0.1726;0.1817;-0.009132;-7.631;-7.407;-99.990;0.14;21.60;
2023-05-05 15:00:23.26;0.00:00:03:796;-0.72;0.64;0.26;0.1726;-0.1311;0.117;0.04649;69.12;7.41;105.31;26.94;101.81;0.1726;0.1817;-0.009162;-7.631;-7.406;-99.990;0.14;21.67;
2023-05-05 15:00:23.31;0.00:00:03:842;-0.72;0.64;0.26;0.1727;-0.1313;0.1173;0.0465;69.11;7.40;105.45;26.93;101.95;0.1727;0.1821;-0.009408;-7.627;-7.397;-99.990;0.14;21.63;
2023-05-05 15:00:23.35;0.00:00:03:889;-0.72;0.64;0.26;0.1726;-0.1311;0.117;0.04637;69.13;7.39;105.30;26.86;101.81;0.1726;0.1818;-0.009146;-7.629;-7.405;-99.990;0.14;21.62;
2023-05-05 15:00:23.40;0.00:00:03:936;-0.72;0.64;0.25;0.1726;-0.1312;0.1171;0.04634;69.13;7.38;105.35;26.85;101.87;0.1726;0.1818;-0.009225;-7.630;-7.404;-99.990;0.14;21.59;
2023-05-05 15:00:23.45;0.00:00:03:983;-0.72;0.64;0.25;0.1726;-0.131;0.1172;0.04632;69.09;7.38;105.32;26.84;101.84;0.1726;0.1818;-0.009177;-7.629;-7.404;-99.990;0.14;21.56;
2023-05-05 15:00:23.49;0.00:00:04:030;-0.72;0.64;0.26;0.1728;-0.1314;0.1171;0.04665;69.14;7.42;105.41;27.00;101.89;0.1728;0.1821;-0.009341;-7.625;-7.396;-99.990;0.14;21.71;
2023-05-05 15:00:23.54;0.00:00:04:077;-0.72;0.64;0.26;0.1728;-0.1314;0.1173;0.04648;69.12;7.39;105.38;26.89;101.89;0.1728;0.1821;-0.009304;-7.624;-7.396;-99.990;0.14;21.62;
2023-05-05 15:00:23.59;0.00:00:04:124;-0.72;0.64;0.25;0.1728;-0.1314;0.1173;0.04641;69.12;7.38;105.41;26.85;101.94;0.1728;0.1822;-0.009357;-7.624;-7.395;-99.990;0.14;21.58;
2023-05-05 15:00:23.64;0.00:00:04:173;-0.72;0.65;0.25;0.1728;-0.1314;0.1176;0.04646;69.08;7.38;105.52;26.88;102.04;0.1728;0.1824;-0.009545;-7.624;-7.390;-99.990;0.14;21.55;
2023-05-05 15:00:23.68;0.00:00:04:218;-0.72;0.64;0.25;0.1727;-0.1315;0.1175;0.04647;69.10;7.38;105.57;26.90;102.09;0.1727;0.1824;-0.009625;-7.626;-7.390;-99.990;0.14;21.57;
2023-05-05 15:00:23.73;0.00:00:04:265;-0.72;0.64;0.26;0.1729;-0.1313;0.1174;0.04652;69.10;7.40;105.37;26.91;101.87;0.1729;0.1821;-0.009278;-7.623;-7.396;-99.990;0.14;21.62;
2023-05-05 15:00:23.78;0.00:00:04:312;-0.72;0.64;0.25;0.1727;-0.1314;0.1174;0.04632;69.11;7.36;105.54;26.83;102.07;0.1727;0.1822;-0.009558;-7.628;-7.394;-99.990;0.14;21.53;
2023-05-05 15:00:23.82;0.00:00:04:359;-0.72;0.64;0.25;0.1727;-0.1316;0.1177;0.04647;69.09;7.37;105.68;26.90;102.20;0.1727;0.1826;-0.009811;-7.626;-7.386;-99.990;0.14;21.54;
2023-05-05 15:00:23.87;0.00:00:04:406;-0.72;0.64;0.25;0.1728;-0.1315;0.1175;0.04649;69.11;7.39;105.53;26.91;102.04;0.1728;0.1824;-0.009557;-7.624;-7.391;-99.990;0.14;21.59;
2023-05-05 15:00:23.92;0.00:00:04:455;-0.72;0.65;0.25;0.173;-0.1312;0.1177;0.04643;69.05;7.38;105.39;26.84;101.92;0.173;0.1823;-0.009328;-7.620;-7.392;-99.990;0.14;21.52;
2023-05-05 15:00:23.97;0.00:00:04:502;-0.72;0.64;0.26;0.1728;-0.1316;0.1174;0.04653;69.13;7.39;105.56;26.92;102.07;0.1728;0.1824;-0.009613;-7.624;-7.389;-99.990;0.14;21.62;
2023-05-05 15:00:24.01;0.00:00:04:549;-0.72;0.64;0.25;0.1728;-0.1313;0.1175;0.04628;69.09;7.36;105.44;26.79;101.98;0.1728;0.1822;-0.009395;-7.625;-7.395;-99.990;0.14;21.50;
2023-05-05 15:00:24.06;0.00:00:04:598;-0.72;0.64;0.25;0.1727;-0.1313;0.1172;0.04629;69.12;7.37;105.39;26.81;101.92;0.1727;0.182;-0.009307;-7.627;-7.399;-99.990;0.14;21.55;
2023-05-05 15:00:24.11;0.00:00:04:649;-0.72;0.65;0.25;0.1729;-0.1313;0.1176;0.04637;69.08;7.37;105.44;26.83;101.97;0.1729;0.1823;-0.009406;-7.623;-7.393;-99.990;0.14;21.52;
2023-05-05 15:00:24.17;0.00:00:04:702;-0.72;0.64;0.25;0.173;-0.1316;0.1176;0.04646;69.11;7.37;105.52;26.86;102.04;0.173;0.1825;-0.009545;-7.621;-7.387;-99.990;0.14;21.56;
2023-05-05 15:00:24.21;0.00:00:04:749;-0.72;0.64;0.25;0.1728;-0.1315;0.1174;0.04637;69.12;7.37;105.49;26.83;102.02;0.1728;0.1823;-0.009493;-7.624;-7.392;-99.990;0.14;21.54;
2023-05-05 15:00:24.26;0.00:00:04:796;-0.72;0.64;0.25;0.1729;-0.1314;0.1172;0.0464;69.13;7.38;105.33;26.84;101.86;0.1729;0.1821;-0.009222;-7.623;-7.398;-99.990;0.14;21.59;
2023-05-05 15:00:24.31;0.00:00:04:843;-0.72;0.64;0.25;0.1729;-0.1314;0.1173;0.0464;69.13;7.38;105.38;26.85;101.90;0.1729;0.1821;-0.009295;-7.623;-7.396;-99.990;0.14;21.59;
2023-05-05 15:00:24.35;0.00:00:04:889;-0.72;0.64;0.25;0.1728;-0.1314;0.1173;0.04637;69.12;7.38;105.37;26.83;101.90;0.1728;0.1821;-0.009287;-7.624;-7.397;-99.990;0.14;21.57;
2023-05-05 15:00:24.40;0.00:00:04:936;-0.72;0.65;0.25;0.1728;-0.1314;0.1177;0.04641;69.07;7.37;105.55;26.86;102.08;0.1728;0.1824;-0.009589;-7.625;-7.390;-99.990;0.14;21.52;
2023-05-05 15:00:24.45;0.00:00:04:983;-0.72;0.64;0.26;0.173;-0.131;0.1171;0.0465;69.10;7.41;105.09;26.89;101.60;0.173;0.1818;-0.008809;-7.620;-7.404;-99.990;0.14;21.65;
2023-05-05 15:00:24.50;0.00:00:05:033;-0.72;0.64;0.25;0.173;-0.1316;0.1173;0.04641;69.14;7.38;105.40;26.83;101.92;0.173;0.1823;-0.009332;-7.620;-7.392;-99.990;0.14;21.58;
2023-05-05 15:00:24.55;0.00:00:05:082;-0.72;0.65;0.25;0.173;-0.1309;0.1172;0.04633;69.08;7.38;105.06;26.78;101.59;0.173;0.1817;-0.008754;-7.620;-7.406;-99.990;0.14;21.56;
2023-05-05 15:00:24.59;0.00:00:05:129;-0.72;0.64;0.26;0.1726;-0.1312;0.1172;0.04643;69.11;7.39;105.43;26.90;101.94;0.1726;0.182;-0.009373;-7.629;-7.399;-99.990;0.14;21.60;
2023-05-05 15:00:24.64;0.00:00:05:177;-0.72;0.64;0.25;0.1727;-0.1313;0.1172;0.04641;69.12;7.39;105.37;26.86;101.88;0.1727;0.182;-0.009268;-7.626;-7.399;-99.990;0.14;21.60;
2023-05-05 15:00:24.70;0.00:00:05:234;-0.72;0.64;0.25;0.1725;-0.1313;0.1173;0.04621;69.12;7.35;105.52;26.79;102.07;0.1725;0.182;-0.009527;-7.632;-7.399;-99.990;0.14;21.51;
2023-05-05 15:00:24.76;0.00:00:05:296;-0.72;0.64;0.25;0.1728;-0.1313;0.1173;0.0463;69.11;7.37;105.35;26.80;101.89;0.1728;0.182;-0.00925;-7.625;-7.398;-99.990;0.14;21.54;
2023-05-05 15:00:24.81;0.00:00:05:343;-0.72;0.64;0.25;0.1727;-0.1313;0.1173;0.04632;69.11;7.37;105.41;26.82;101.94;0.1727;0.182;-0.009342;-7.628;-7.399;-99.990;0.14;21.55;
2023-05-05 15:00:24.85;0.00:00:05:390;-0.72;0.64;0.25;0.1727;-0.1314;0.1173;0.04633;69.11;7.37;105.45;26.82;101.98;0.1727;0.1821;-0.009417;-7.627;-7.396;-99.990;0.14;21.54;
2023-05-05 15:00:24.90;0.00:00:05:439;-0.72;0.64;0.25;0.1728;-0.1313;0.1172;0.04625;69.11;7.36;105.34;26.77;101.88;0.1728;0.182;-0.00923;-7.626;-7.400;-99.990;0.14;21.53;
2023-05-05 15:00:24.95;0.00:00:05:486;-0.72;0.64;0.25;0.1725;-0.1312;0.1171;0.04629;69.12;7.37;105.40;26.83;101.93;0.1725;0.1819;-0.009321;-7.631;-7.403;-99.990;0.14;21.57;
