"","Channel A Ave. (mV)","Channel B Ave. (mV)","Channel C Ave. (mV)","Channel D Ave. (mV)"
"00:00:00.110","145.070","86.673","62.654","94.180"
"00:00:00.111","148.991","86.673","62.654","94.180"
"00:00:00.112","148.991","86.673","62.654","94.180"
"00:00:00.113","148.991","86.673","62.654","98.102"
"00:00:00.114","148.991","86.673","62.654","98.102"
"00:00:00.115","148.991","86.673","62.654","94.180"
"00:00:00.116","148.991","82.736","62.654","94.180"
"00:00:00.117","148.991","82.736","62.654","94.180"
"00:00:00.118","148.991","82.736","62.654","94.180"
"00:00:00.119","148.991","82.736","62.654","94.180"
"00:00:00.120","148.991","86.673","62.654","94.180"
"00:00:00.121","148.991","86.673","62.654","94.180"
"00:00:00.122","148.991","82.736","62.654","94.180"
"00:00:00.123","145.070","78.799","62.654","94.180"
"00:00:00.124","145.070","82.736","62.654","94.180"
"00:00:00.125","145.070","86.673","62.654","94.180"
"00:00:00.126","145.070","86.673","62.654","94.180"
"00:00:00.127","148.991","86.673","62.654","94.180"
"00:00:00.128","148.991","86.673","62.654","94.180"
"00:00:00.129","148.991","82.736","62.654","94.180"
"00:00:00.130","148.991","78.799","62.654","94.180"
"00:00:00.131","145.070","78.799","62.654","94.180"
"00:00:00.132","145.070","82.736","62.654","98.102"
"00:00:00.133","148.991","82.736","62.654","98.102"
"00:00:00.134","148.991","82.736","62.654","94.180"
"00:00:00.135","148.991","86.673","62.654","94.180"
"00:00:00.136","148.991","86.673","62.654","98.102"
"00:00:00.137","148.991","86.673","62.654","98.102"
"00:00:00.138","148.991","86.673","62.654","94.180"
"00:00:00.139","148.991","86.673","62.654","94.180"
"00:00:00.140","148.991","82.736","62.654","94.180"
"00:00:00.141","148.991","78.799","62.654","94.180"
"00:00:00.142","148.991","82.736","62.654","94.180"
"00:00:00.143","148.991","86.673","62.654","98.102"
"00:00:00.144","148.991","86.673","62.654","98.102"
"00:00:00.145","148.991","86.673","62.654","94.180"
"00:00:00.146","148.991","86.673","62.654","94.180"
"00:00:00.147","148.991","82.736","62.654","94.180"
"00:00:00.148","148.991","78.799","62.654","94.180"
"00:00:00.149","148.991","82.736","62.654","94.180"
"00:00:00.150","148.991","86.673","58.733","94.180"
"00:00:00.151","148.991","86.673","54.811","94.180"
"00:00:00.152","148.991","86.673","58.733","94.180"
"00:00:00.153","148.991","86.673","62.654","94.180"
"00:00:00.154","148.991","82.736","62.654","94.180"
"00:00:00.155","148.991","82.736","62.654","94.180"
"00:00:00.156","148.991","82.736","62.654","94.180"
"00:00:00.157","148.991","82.736","62.654","94.180"
"00:00:00.158","148.991","86.673","62.654","94.180"
"00:00:00.159","148.991","86.673","62.654","94.180"
"00:00:00.160","148.991","86.673","62.654","94.180"
"00:00:00.161","148.991","82.736","62.654","94.180"
"00:00:00.162","148.991","82.736","62.654","94.180"
"00:00:00.163","148.991","86.673","62.654","94.180"
"00:00:00.164","148.991","86.673","62.654","94.180"
"00:00:00.165","148.991","82.736","62.654","94.180"
"00:00:00.166","148.991","82.736","62.654","94.180"
"00:00:00.167","148.991","82.736","62.654","94.180"
"00:00:00.168","148.991","82.736","62.654","94.180"
"00:00:00.169","148.991","86.673","62.654","94.180"
"00:00:00.170","148.991","82.736","62.654","94.180"
"00:00:00.171","148.991","82.736","62.654","94.180"
"00:00:00.172","148.991","86.673","62.654","94.180"
"00:00:00.173","148.991","86.673","62.654","94.180"
"00:00:00.174","148.991","86.673","62.654","94.180"
"00:00:00.175","148.991","86.673","62.654","94.180"
"00:00:00.176","145.070","82.736","62.654","94.180"
"00:00:00.177","145.070","78.799","62.654","94.180"
"00:00:00.178","148.991","78.799","62.654","94.180"
"00:00:00.179","148.991","82.736","62.654","94.180"
"00:00:00.180","148.991","86.673","62.654","94.180"
"00:00:00.181","148.991","86.673","62.654","94.180"
"00:00:00.182","148.991","82.736","62.654","94.180"
"00:00:00.183","145.070","82.736","62.654","94.180"
"00:00:00.184","141.148","86.673","62.654","94.180"
"00:00:00.185","145.070","86.673","62.654","94.180"
"00:00:00.186","148.991","86.673","62.654","94.180"
"00:00:00.187","148.991","86.673","62.654","94.180"
"00:00:00.188","148.991","86.673","62.654","94.180"
"00:00:00.189","148.991","86.673","62.654","94.180"
"00:00:00.190","148.991","86.673","62.654","94.180"
"00:00:00.191","148.991","82.736","62.654","94.180"
"00:00:00.192","148.991","82.736","62.654","98.102"
"00:00:00.193","148.991","86.673","62.654","98.102"
"00:00:00.194","148.991","86.673","62.654","94.180"
"00:00:00.195","148.991","86.673","62.654","94.180"
"00:00:00.196","148.991","86.673","62.654","94.180"
"00:00:00.197","148.991","86.673","62.654","94.180"
"00:00:00.198","145.070","86.673","62.654","94.180"
"00:00:00.199","141.148","86.673","62.654","94.180"
"00:00:00.200","145.070","82.736","62.654","94.180"
"00:00:00.201","145.070","82.736","62.654","94.180"
"00:00:00.202","145.070","82.736","62.654","94.180"
"00:00:00.203","148.991","78.799","62.654","94.180"
"00:00:00.204","148.991","82.736","62.654","94.180"
"00:00:00.205","145.070","86.673","62.654","94.180"
"00:00:00.206","145.070","86.673","62.654","94.180"
"00:00:00.207","148.991","86.673","62.654","94.180"
"00:00:00.208","148.991","82.736","62.654","94.180"
"00:00:00.209","148.991","78.799","62.654","94.180"
"00:00:00.210","148.991","78.799","62.654","94.180"
"00:00:00.211","148.991","82.736","62.654","94.180"
"00:00:00.212","148.991","82.736","62.654","94.180"
"00:00:00.213","148.991","78.799","62.654","94.180"
"00:00:00.214","145.070","82.736","58.733","94.180"
"00:00:00.215","145.070","86.673","58.733","94.180"
"00:00:00.216","148.991","82.736","62.654","94.180"
"00:00:00.217","148.991","82.736","62.654","94.180"
"00:00:00.218","148.991","86.673","62.654","94.180"
"00:00:00.219","148.991","82.736","62.654","94.180"
"00:00:00.220","148.991","82.736","62.654","94.180"
"00:00:00.221","148.991","86.673","62.654","98.102"
"00:00:00.222","148.991","86.673","62.654","98.102"
"00:00:00.223","148.991","82.736","62.654","94.180"
"00:00:00.224","148.991","78.799","62.654","94.180"
"00:00:00.225","148.991","78.799","62.654","94.180"
"00:00:00.226","148.991","82.736","62.654","94.180"
"00:00:00.227","148.991","86.673","62.654","94.180"
"00:00:00.228","148.991","86.673","62.654","94.180"
"00:00:00.229","148.991","86.673","62.654","94.180"
"00:00:00.230","148.991","82.736","62.654","94.180"
"00:00:00.231","148.991","82.736","62.654","94.180"
"00:00:00.232","148.991","86.673","62.654","94.180"
"00:00:00.233","148.991","86.673","62.654","94.180"
"00:00:00.234","145.070","82.736","62.654","94.180"
"00:00:00.235","145.070","82.736","62.654","94.180"
"00:00:00.236","148.991","86.673","62.654","94.180"
"00:00:00.237","148.991","86.673","62.654","94.180"
"00:00:00.238","148.991","86.673","62.654","98.102"
"00:00:00.239","148.991","86.673","62.654","98.102"
"00:00:00.240","148.991","86.673","62.654","94.180"
"00:00:00.241","148.991","86.673","58.733","94.180"
"00:00:00.242","145.070","86.673","58.733","94.180"
"00:00:00.243","145.070","86.673","62.654","98.102"
"00:00:00.244","148.991","86.673","62.654","102.023"
"00:00:00.245","148.991","86.673","62.654","102.023"
"00:00:00.246","148.991","86.673","62.654","98.102"
"00:00:00.247","148.991","82.736","62.654","94.180"
"00:00:00.248","148.991","82.736","62.654","94.180"
"00:00:00.249","148.991","82.736","62.654","94.180"
"00:00:00.250","148.991","78.799","62.654","94.180"
"00:00:00.251","148.991","82.736","62.654","94.180"
"00:00:00.252","148.991","82.736","62.654","94.180"
"00:00:00.253","145.070","78.799","62.654","94.180"
"00:00:00.254","145.070","78.799","62.654","94.180"
"00:00:00.255","148.991","82.736","62.654","94.180"
"00:00:00.256","148.991","86.673","62.654","98.102"
"00:00:00.257","148.991","86.673","62.654","102.023"
"00:00:00.258","148.991","82.736","62.654","98.102"
"00:00:00.259","148.991","82.736","62.654","94.180"
"00:00:00.260","145.070","82.736","62.654","94.180"
"00:00:00.261","145.070","82.736","62.654","94.180"
"00:00:00.262","145.070","86.673","62.654","94.180"
"00:00:00.263","145.070","86.673","62.654","94.180"
"00:00:00.264","145.070","86.673","62.654","94.180"
"00:00:00.265","145.070","82.736","62.654","98.102"
"00:00:00.266","148.991","78.799","62.654","102.023"
"00:00:00.267","145.070","82.736","62.654","98.102"
"00:00:00.268","145.070","86.673","62.654","94.180"
"00:00:00.269","148.991","86.673","62.654","94.180"
"00:00:00.270","148.991","82.736","62.654","94.180"
"00:00:00.271","148.991","78.799","62.654","94.180"
"00:00:00.272","148.991","82.736","62.654","98.102"
"00:00:00.273","148.991","82.736","62.654","98.102"
"00:00:00.274","148.991","78.799","58.733","94.180"
"00:00:00.275","148.991","78.799","58.733","94.180"
"00:00:00.276","145.070","82.736","62.654","94.180"
"00:00:00.277","145.070","86.673","62.654","94.180"
"00:00:00.278","148.991","82.736","62.654","94.180"
"00:00:00.279","148.991","78.799","62.654","94.180"
"00:00:00.280","148.991","82.736","62.654","94.180"
"00:00:00.281","148.991","82.736","62.654","94.180"
"00:00:00.282","145.070","78.799","62.654","98.102"
"00:00:00.283","145.070","78.799","62.654","98.102"
"00:00:00.284","148.991","82.736","62.654","94.180"
"00:00:00.285","148.991","86.673","62.654","94.180"
"00:00:00.286","148.991","86.673","62.654","94.180"
"00:00:00.287","148.991","86.673","62.654","94.180"
"00:00:00.288","148.991","86.673","62.654","98.102"
"00:00:00.289","148.991","86.673","62.654","98.102"
"00:00:00.290","148.991","86.673","62.654","94.180"
"00:00:00.291","145.070","82.736","62.654","94.180"
"00:00:00.292","145.070","82.736","62.654","94.180"
"00:00:00.293","145.070","86.673","62.654","94.180"
"00:00:00.294","145.070","86.673","62.654","94.180"
"00:00:00.295","148.991","86.673","62.654","94.180"
"00:00:00.296","145.070","86.673","62.654","94.180"
"00:00:00.297","145.070","86.673","62.654","98.102"
"00:00:00.298","148.991","86.673","62.654","98.102"
"00:00:00.299","145.070","82.736","62.654","94.180"
"00:00:00.300","145.070","82.736","62.654","94.180"
"00:00:00.301","145.070","86.673","62.654","98.102"
"00:00:00.302","145.070","86.673","62.654","98.102"
"00:00:00.303","148.991","86.673","62.654","94.180"
"00:00:00.304","148.991","86.673","62.654","94.180"
"00:00:00.305","148.991","86.673","62.654","94.180"
"00:00:00.306","148.991","86.673","62.654","94.180"
"00:00:00.307","148.991","86.673","62.654","94.180"
"00:00:00.308","148.991","86.673","62.654","94.180"
"00:00:00.309","148.991","82.736","62.654","94.180"
"00:00:00.310","148.991","78.799","62.654","94.180"
"00:00:00.311","148.991","82.736","62.654","94.180"
"00:00:00.312","148.991","86.673","62.654","94.180"
"00:00:00.313","148.991","86.673","62.654","94.180"
"00:00:00.314","148.991","86.673","62.654","94.180"
"00:00:00.315","148.991","86.673","62.654","94.180"
"00:00:00.316","148.991","82.736","62.654","94.180"
"00:00:00.317","148.991","82.736","62.654","94.180"
"00:00:00.318","148.991","82.736","62.654","94.180"
"00:00:00.319","148.991","82.736","58.733","94.180"
"00:00:00.320","148.991","86.673","58.733","94.180"
"00:00:00.321","148.991","86.673","62.654","94.180"
"00:00:00.322","145.070","86.673","62.654","94.180"
"00:00:00.323","145.070","86.673","58.733","94.180"
"00:00:00.324","145.070","82.736","58.733","94.180"
"00:00:00.325","145.070","82.736","62.654","94.180"
"00:00:00.326","148.991","82.736","62.654","98.102"
"00:00:00.327","148.991","82.736","62.654","102.023"
"00:00:00.328","148.991","86.673","62.654","98.102"
"00:00:00.329","148.991","86.673","62.654","94.180"
"00:00:00.330","148.991","86.673","62.654","94.180"
"00:00:00.331","148.991","86.673","62.654","98.102"
"00:00:00.332","148.991","86.673","62.654","98.102"
"00:00:00.333","148.991","86.673","62.654","94.180"
"00:00:00.334","148.991","86.673","62.654","94.180"
"00:00:00.335","148.991","86.673","62.654","94.180"
"00:00:00.336","148.991","86.673","62.654","94.180"
"00:00:00.337","148.991","82.736","62.654","94.180"
"00:00:00.338","148.991","82.736","62.654","94.180"
"00:00:00.339","148.991","86.673","62.654","94.180"
"00:00:00.340","148.991","86.673","62.654","94.180"
"00:00:00.341","148.991","86.673","62.654","94.180"
"00:00:00.342","148.991","82.736","62.654","94.180"
"00:00:00.343","148.991","82.736","62.654","94.180"
"00:00:00.344","148.991","86.673","62.654","94.180"
"00:00:00.345","148.991","82.736","62.654","94.180"
"00:00:00.346","145.070","82.736","62.654","94.180"
"00:00:00.347","145.070","82.736","62.654","94.180"
"00:00:00.348","148.991","82.736","58.733","94.180"
"00:00:00.349","148.991","82.736","58.733","98.102"
"00:00:00.350","148.991","82.736","62.654","98.102"
"00:00:00.351","145.070","86.673","62.654","94.180"
"00:00:00.352","145.070","82.736","62.654","94.180"
"00:00:00.353","148.991","78.799","62.654","94.180"
"00:00:00.354","148.991","78.799","62.654","94.180"
"00:00:00.355","145.070","78.799","62.654","94.180"
"00:00:00.356","141.148","82.736","62.654","94.180"
"00:00:00.357","145.070","86.673","62.654","94.180"
"00:00:00.358","148.991","82.736","62.654","94.180"
"00:00:00.359","148.991","82.736","62.654","94.180"
"00:00:00.360","148.991","86.673","62.654","94.180"
"00:00:00.361","148.991","86.673","58.733","94.180"
"00:00:00.362","145.070","86.673","58.733","94.180"
"00:00:00.363","145.070","86.673","62.654","98.102"
"00:00:00.364","148.991","86.673","62.654","98.102"
"00:00:00.365","148.991","86.673","62.654","94.180"
"00:00:00.366","148.991","86.673","58.733","94.180"
"00:00:00.367","148.991","86.673","58.733","94.180"
"00:00:00.368","148.991","86.673","62.654","94.180"
"00:00:00.369","148.991","86.673","58.733","94.180"
"00:00:00.370","148.991","82.736","58.733","94.180"
"00:00:00.371","148.991","82.736","62.654","94.180"
"00:00:00.372","148.991","86.673","62.654","94.180"
"00:00:00.373","148.991","86.673","62.654","94.180"
"00:00:00.374","145.070","82.736","62.654","94.180"
"00:00:00.375","145.070","82.736","62.654","94.180"
"00:00:00.376","148.991","86.673","62.654","94.180"
"00:00:00.377","148.991","82.736","62.654","94.180"
"00:00:00.378","148.991","78.799","62.654","94.180"
"00:00:00.379","148.991","78.799","62.654","94.180"
"00:00:00.380","148.991","78.799","62.654","94.180"
"00:00:00.381","148.991","78.799","62.654","94.180"
"00:00:00.382","148.991","78.799","62.654","94.180"
"00:00:00.383","148.991","78.799","62.654","94.180"
"00:00:00.384","148.991","82.736","62.654","94.180"
"00:00:00.385","148.991","86.673","62.654","98.102"
"00:00:00.386","148.991","86.673","62.654","98.102"
"00:00:00.387","148.991","82.736","62.654","94.180"
"00:00:00.388","148.991","82.736","62.654","94.180"
"00:00:00.389","148.991","86.673","62.654","94.180"
"00:00:00.390","148.991","82.736","62.654","94.180"
"00:00:00.391","148.991","78.799","62.654","94.180"
"00:00:00.392","148.991","82.736","62.654","94.180"
"00:00:00.393","148.991","86.673","62.654","94.180"
"00:00:00.394","148.991","82.736","62.654","94.180"
"00:00:00.395","145.070","78.799","62.654","94.180"
"00:00:00.396","145.070","82.736","62.654","94.180"
"00:00:00.397","148.991","86.673","62.654","98.102"
"00:00:00.398","148.991","82.736","62.654","102.023"
"00:00:00.399","148.991","78.799","62.654","98.102"
"00:00:00.400","148.991","82.736","62.654","94.180"
"00:00:00.401","148.991","86.673","62.654","94.180"
"00:00:00.402","148.991","82.736","62.654","94.180"
"00:00:00.403","148.991","78.799","62.654","94.180"
"00:00:00.404","148.991","82.736","62.654","94.180"
"00:00:00.405","145.070","86.673","62.654","98.102"
"00:00:00.406","145.070","82.736","62.654","98.102"
"00:00:00.407","148.991","78.799","62.654","94.180"
"00:00:00.408","148.991","78.799","62.654","94.180"
"00:00:00.409","145.070","78.799","62.654","94.180"
"00:00:00.410","145.070","82.736","62.654","94.180"
"00:00:00.411","148.991","86.673","62.654","94.180"
"00:00:00.412","145.070","82.736","62.654","94.180"
"00:00:00.413","141.148","82.736","62.654","94.180"
"00:00:00.414","141.148","86.673","62.654","94.180"
"00:00:00.415","145.070","82.736","58.733","94.180"
"00:00:00.416","148.991","82.736","58.733","94.180"
"00:00:00.417","148.991","82.736","62.654","94.180"
"00:00:00.418","148.991","82.736","62.654","94.180"
"00:00:00.419","145.070","86.673","62.654","94.180"
"00:00:00.420","145.070","86.673","62.654","94.180"
"00:00:00.421","148.991","86.673","62.654","94.180"
"00:00:00.422","148.991","86.673","62.654","94.180"
"00:00:00.423","148.991","86.673","62.654","94.180"
"00:00:00.424","148.991","86.673","62.654","94.180"
"00:00:00.425","148.991","82.736","62.654","94.180"
"00:00:00.426","148.991","82.736","62.654","94.180"
"00:00:00.427","145.070","86.673","62.654","94.180"
"00:00:00.428","145.070","86.673","62.654","94.180"
"00:00:00.429","148.991","82.736","62.654","94.180"
"00:00:00.430","148.991","82.736","62.654","94.180"
"00:00:00.431","148.991","86.673","62.654","94.180"
"00:00:00.432","148.991","86.673","62.654","94.180"
"00:00:00.433","148.991","86.673","62.654","94.180"
"00:00:00.434","148.991","86.673","62.654","94.180"
"00:00:00.435","148.991","86.673","62.654","94.180"
"00:00:00.436","148.991","86.673","62.654","94.180"
"00:00:00.437","148.991","82.736","62.654","94.180"
"00:00:00.438","145.070","78.799","62.654","94.180"
"00:00:00.439","145.070","82.736","62.654","94.180"
"00:00:00.440","148.991","86.673","62.654","94.180"
"00:00:00.441","148.991","86.673","62.654","94.180"
"00:00:00.442","145.070","86.673","62.654","98.102"
"00:00:00.443","145.070","86.673","62.654","98.102"
"00:00:00.444","148.991","86.673","62.654","98.102"
"00:00:00.445","148.991","86.673","62.654","98.102"
"00:00:00.446","148.991","86.673","58.733","94.180"
"00:00:00.447","148.991","86.673","58.733","94.180"
"00:00:00.448","145.070","86.673","62.654","98.102"
"00:00:00.449","145.070","86.673","62.654","98.102"
"00:00:00.450","148.991","86.673","62.654","94.180"
"00:00:00.451","148.991","86.673","58.733","94.180"
"00:00:00.452","148.991","82.736","58.733","94.180"
"00:00:00.453","148.991","78.799","62.654","94.180"
"00:00:00.454","148.991","78.799","62.654","98.102"
"00:00:00.455","148.991","78.799","62.654","98.102"
"00:00:00.456","145.070","82.736","62.654","94.180"
"00:00:00.457","145.070","82.736","62.654","94.180"
"00:00:00.458","148.991","82.736","62.654","94.180"
"00:00:00.459","148.991","82.736","62.654","94.180"
"00:00:00.460","148.991","82.736","62.654","94.180"
"00:00:00.461","148.991","86.673","62.654","94.180"
"00:00:00.462","148.991","86.673","62.654","94.180"
"00:00:00.463","145.070","82.736","62.654","94.180"
"00:00:00.464","145.070","78.799","62.654","94.180"
"00:00:00.465","148.991","82.736","62.654","94.180"
"00:00:00.466","148.991","82.736","62.654","94.180"
"00:00:00.467","145.070","82.736","62.654","94.180"
"00:00:00.468","145.070","82.736","62.654","94.180"
"00:00:00.469","148.991","78.799","62.654","94.180"
"00:00:00.470","145.070","82.736","62.654","94.180"
"00:00:00.471","145.070","86.673","62.654","94.180"
"00:00:00.472","148.991","86.673","62.654","98.102"
"00:00:00.473","148.991","86.673","62.654","98.102"
"00:00:00.474","148.991","86.673","62.654","94.180"
"00:00:00.475","148.991","86.673","62.654","94.180"
"00:00:00.476","148.991","86.673","62.654","98.102"
"00:00:00.477","148.991","82.736","62.654","98.102"
"00:00:00.478","148.991","78.799","62.654","94.180"
"00:00:00.479","148.991","78.799","62.654","94.180"
"00:00:00.480","148.991","78.799","62.654","94.180"
"00:00:00.481","148.991","82.736","62.654","94.180"
"00:00:00.482","148.991","86.673","62.654","94.180"
"00:00:00.483","148.991","86.673","62.654","94.180"
"00:00:00.484","148.991","86.673","62.654","94.180"
"00:00:00.485","148.991","86.673","62.654","94.180"
"00:00:00.486","148.991","82.736","62.654","94.180"
"00:00:00.487","148.991","82.736","62.654","94.180"
"00:00:00.488","145.070","82.736","62.654","94.180"
"00:00:00.489","145.070","82.736","62.654","94.180"
"00:00:00.490","148.991","86.673","62.654","94.180"
"00:00:00.491","148.991","86.673","62.654","94.180"
"00:00:00.492","148.991","86.673","62.654","94.180"
"00:00:00.493","148.991","86.673","62.654","94.180"
"00:00:00.494","148.991","86.673","62.654","94.180"
"00:00:00.495","148.991","82.736","62.654","94.180"
"00:00:00.496","145.070","78.799","62.654","94.180"
"00:00:00.497","145.070","78.799","62.654","94.180"
"00:00:00.498","148.991","82.736","62.654","94.180"
"00:00:00.499","145.070","86.673","62.654","94.180"
"00:00:00.500","145.070","86.673","62.654","94.180"
"00:00:00.501","148.991","86.673","62.654","94.180"
"00:00:00.502","148.991","86.673","62.654","98.102"
"00:00:00.503","148.991","86.673","62.654","102.023"
"00:00:00.504","148.991","86.673","62.654","98.102"
"00:00:00.505","145.070","82.736","62.654","94.180"
"00:00:00.506","145.070","78.799","62.654","98.102"
"00:00:00.507","145.070","82.736","62.654","98.102"
"00:00:00.508","145.070","86.673","62.654","94.180"
"00:00:00.509","148.991","86.673","62.654","94.180"
"00:00:00.510","148.991","86.673","62.654","94.180"
"00:00:00.511","145.070","86.673","62.654","94.180"
"00:00:00.512","145.070","86.673","62.654","94.180"
"00:00:00.513","148.991","86.673","62.654","94.180"
"00:00:00.514","148.991","86.673","62.654","94.180"
"00:00:00.515","148.991","86.673","62.654","94.180"
"00:00:00.516","145.070","86.673","62.654","94.180"
"00:00:00.517","145.070","86.673","62.654","94.180"
"00:00:00.518","148.991","86.673","62.654","94.180"
"00:00:00.519","148.991","82.736","62.654","94.180"
"00:00:00.520","148.991","78.799","62.654","94.180"
"00:00:00.521","148.991","82.736","62.654","94.180"
"00:00:00.522","148.991","86.673","62.654","98.102"
"00:00:00.523","148.991","86.673","62.654","98.102"
"00:00:00.524","148.991","86.673","62.654","98.102"
"00:00:00.525","148.991","86.673","62.654","102.023"
"00:00:00.526","148.991","86.673","62.654","98.102"
"00:00:00.527","148.991","86.673","62.654","94.180"
"00:00:00.528","145.070","82.736","62.654","94.180"
"00:00:00.529","145.070","82.736","62.654","94.180"
"00:00:00.530","145.070","86.673","62.654","94.180"
"00:00:00.531","145.070","82.736","62.654","94.180"
"00:00:00.532","148.991","82.736","62.654","94.180"
"00:00:00.533","145.070","86.673","62.654","94.180"
