Device : ;PAX1000IR2/M
Serial Number : ;M00534359
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-05 15:02:35.81;0.00:00:03:146;-0.72;0.64;0.25;0.1727;-0.132;0.1168;0.04633;69.25;7.36;105.50;26.83;102.04;0.1727;0.1822;-0.009504;-7.627;-7.394;-99.990;0.14;21.64;
2023-05-05 15:02:35.85;0.00:00:03:193;-0.72;0.64;0.25;0.1729;-0.1321;0.117;0.04645;69.24;7.37;105.53;26.87;102.06;0.1729;0.1825;-0.009566;-7.622;-7.388;-99.990;0.14;21.66;
2023-05-05 15:02:35.90;0.00:00:03:240;-0.72;0.64;0.25;0.1732;-0.132;0.1174;0.04634;69.17;7.35;105.46;26.76;102.01;0.1732;0.1826;-0.009453;-7.615;-7.384;-99.990;0.14;21.54;
2023-05-05 15:02:35.95;0.00:00:03:287;-0.72;0.64;0.25;0.1731;-0.1319;0.1172;0.04641;69.19;7.37;105.41;26.81;101.94;0.1731;0.1825;-0.00936;-7.617;-7.388;-99.990;0.14;21.60;
2023-05-05 15:02:35.99;0.00:00:03:334;-0.72;0.64;0.25;0.1729;-0.1321;0.1173;0.04641;69.20;7.36;105.62;26.84;102.15;0.1729;0.1826;-0.009714;-7.621;-7.384;-99.990;0.14;21.59;
2023-05-05 15:02:36.04;0.00:00:03:381;-0.72;0.64;0.25;0.1729;-0.1321;0.1172;0.04639;69.21;7.36;105.57;26.83;102.11;0.1729;0.1826;-0.009636;-7.621;-7.386;-99.990;0.14;21.60;
2023-05-05 15:02:36.09;0.00:00:03:428;-0.72;0.64;0.25;0.1727;-0.132;0.1168;0.04629;69.25;7.36;105.51;26.81;102.05;0.1727;0.1822;-0.009515;-7.627;-7.394;-99.990;0.14;21.63;
2023-05-05 15:02:36.14;0.00:00:03:476;-0.72;0.64;0.25;0.1729;-0.1318;0.1171;0.04624;69.19;7.35;105.40;26.74;101.95;0.1729;0.1822;-0.009333;-7.622;-7.394;-99.990;0.14;21.55;
2023-05-05 15:02:36.18;0.00:00:03:520;-0.72;0.64;0.25;0.1727;-0.1321;0.1169;0.04637;69.24;7.37;105.59;26.85;102.12;0.1727;0.1823;-0.009658;-7.627;-7.391;-99.990;0.14;21.64;
2023-05-05 15:02:36.23;0.00:00:03:567;-0.72;0.64;0.25;0.1729;-0.1318;0.1169;0.04635;69.21;7.37;105.37;26.81;101.91;0.1729;0.1822;-0.00929;-7.622;-7.395;-99.990;0.14;21.63;
2023-05-05 15:02:36.27;0.00:00:03:614;-0.72;0.64;0.25;0.1727;-0.132;0.1171;0.04633;69.21;7.36;105.61;26.82;102.15;0.1727;0.1824;-0.009694;-7.627;-7.390;-99.990;0.14;21.59;
2023-05-05 15:02:36.32;0.00:00:03:662;-0.72;0.64;0.25;0.1728;-0.1319;0.1169;0.04644;69.23;7.38;105.47;26.87;101.99;0.1728;0.1823;-0.009452;-7.624;-7.393;-99.990;0.14;21.67;
2023-05-05 15:02:36.37;0.00:00:03:709;-0.72;0.64;0.25;0.1731;-0.1318;0.1171;0.04649;69.18;7.39;105.36;26.86;101.88;0.1731;0.1823;-0.009272;-7.618;-7.391;-99.990;0.14;21.65;
2023-05-05 15:02:36.42;0.00:00:03:756;-0.72;0.64;0.25;0.1727;-0.132;0.1172;0.04627;69.19;7.34;105.66;26.79;102.20;0.1727;0.1825;-0.009768;-7.627;-7.388;-99.990;0.14;21.54;
2023-05-05 15:02:36.46;0.00:00:03:803;-0.72;0.64;0.26;0.1729;-0.1318;0.1169;0.04651;69.22;7.39;105.40;26.90;101.91;0.1729;0.1822;-0.009335;-7.622;-7.394;-99.990;0.14;21.70;
2023-05-05 15:02:36.51;0.00:00:03:850;-0.72;0.64;0.25;0.1728;-0.132;0.1169;0.04639;69.24;7.37;105.52;26.85;102.05;0.1728;0.1824;-0.009542;-7.624;-7.391;-99.990;0.14;21.64;
2023-05-05 15:02:36.56;0.00:00:03:897;-0.72;0.64;0.25;0.1729;-0.1319;0.1167;0.04643;69.25;7.38;105.36;26.86;101.88;0.1729;0.1821;-0.009265;-7.623;-7.396;-99.990;0.14;21.69;
2023-05-05 15:02:36.60;0.00:00:03:945;-0.72;0.64;0.25;0.1729;-0.1319;0.1172;0.04635;69.19;7.36;105.54;26.81;102.07;0.1729;0.1825;-0.009572;-7.623;-7.389;-99.990;0.14;21.58;
2023-05-05 15:02:36.66;0.00:00:04:005;-0.72;0.64;0.25;0.1728;-0.1319;0.117;0.04627;69.21;7.35;105.50;26.78;102.04;0.1728;0.1823;-0.009502;-7.624;-7.392;-99.990;0.14;21.57;
2023-05-05 15:02:36.71;0.00:00:04:052;-0.72;0.64;0.25;0.1729;-0.1319;0.1167;0.04631;69.25;7.36;105.33;26.78;101.87;0.1729;0.1821;-0.009214;-7.621;-7.396;-99.990;0.14;21.64;
2023-05-05 15:02:36.76;0.00:00:04:099;-0.72;0.64;0.25;0.1727;-0.1319;0.117;0.0463;69.22;7.36;105.57;26.82;102.11;0.1727;0.1823;-0.009617;-7.628;-7.393;-99.990;0.14;21.60;
2023-05-05 15:02:36.81;0.00:00:04:145;-0.72;0.64;0.25;0.1728;-0.1317;0.1168;0.04633;69.22;7.37;105.35;26.81;101.88;0.1728;0.182;-0.009247;-7.625;-7.399;-99.990;0.14;21.64;
2023-05-05 15:02:36.85;0.00:00:04:192;-0.72;0.64;0.25;0.173;-0.1318;0.117;0.04646;69.21;7.38;105.36;26.86;101.88;0.173;0.1823;-0.009267;-7.619;-7.392;-99.990;0.14;21.66;
2023-05-05 15:02:36.90;0.00:00:04:244;-0.72;0.64;0.26;0.1732;-0.132;0.1172;0.04656;69.20;7.39;105.39;26.88;101.91;0.1732;0.1825;-0.009343;-7.615;-7.387;-99.990;0.14;21.67;
2023-05-05 15:02:36.95;0.00:00:04:293;-0.72;0.64;0.25;0.173;-0.1322;0.117;0.04646;69.24;7.37;105.52;26.85;102.05;0.173;0.1826;-0.009558;-7.619;-7.385;-99.990;0.14;21.65;
2023-05-05 15:02:37.00;0.00:00:04:340;-0.72;0.64;0.25;0.1731;-0.1321;0.1169;0.04649;69.25;7.38;105.40;26.86;101.92;0.1731;0.1824;-0.009343;-7.618;-7.390;-99.990;0.14;21.69;
2023-05-05 15:02:37.05;0.00:00:04:387;-0.72;0.64;0.25;0.1733;-0.1319;0.1172;0.04647;69.20;7.38;105.32;26.82;101.85;0.1733;0.1825;-0.009218;-7.613;-7.388;-99.990;0.14;21.63;
2023-05-05 15:02:37.09;0.00:00:04:434;-0.72;0.64;0.25;0.173;-0.1323;0.1171;0.0464;69.24;7.36;105.59;26.82;102.13;0.173;0.1827;-0.009671;-7.620;-7.383;-99.990;0.14;21.61;
2023-05-05 15:02:37.14;0.00:00:04:483;-0.72;0.64;0.25;0.1728;-0.1319;0.1167;0.04633;69.25;7.37;105.39;26.81;101.93;0.1728;0.1821;-0.009319;-7.624;-7.396;-99.990;0.14;21.65;
2023-05-05 15:02:37.20;0.00:00:04:536;-0.72;0.64;0.25;0.173;-0.132;0.1168;0.04647;69.25;7.38;105.39;26.87;101.91;0.173;0.1823;-0.009331;-7.620;-7.392;-99.990;0.14;21.70;
2023-05-05 15:02:37.24;0.00:00:04:583;-0.72;0.64;0.25;0.1728;-0.132;0.1167;0.04632;69.26;7.36;105.43;26.80;101.97;0.1728;0.1822;-0.009391;-7.624;-7.394;-99.990;0.14;21.64;
2023-05-05 15:02:37.29;0.00:00:04:630;-0.72;0.64;0.25;0.1731;-0.1318;0.1172;0.04641;69.18;7.37;105.38;26.81;101.92;0.1731;0.1824;-0.00932;-7.617;-7.389;-99.990;0.14;21.60;
2023-05-05 15:02:37.34;0.00:00:04:676;-0.72;0.64;0.25;0.1729;-0.1319;0.117;0.04639;69.22;7.37;105.42;26.83;101.95;0.1729;0.1823;-0.009378;-7.621;-7.392;-99.990;0.14;21.63;
2023-05-05 15:02:37.38;0.00:00:04:723;-0.72;0.64;0.26;0.1731;-0.1319;0.1169;0.04656;69.22;7.40;105.32;26.89;101.83;0.1731;0.1823;-0.009205;-7.617;-7.392;-99.990;0.14;21.71;
2023-05-05 15:02:37.43;0.00:00:04:770;-0.72;0.64;0.25;0.1729;-0.1315;0.117;0.04628;69.18;7.37;105.29;26.78;101.83;0.1729;0.182;-0.009142;-7.623;-7.399;-99.990;0.14;21.59;
2023-05-05 15:02:37.48;0.00:00:04:817;-0.72;0.64;0.25;0.1729;-0.1318;0.117;0.04635;69.20;7.37;105.38;26.81;101.91;0.1729;0.1822;-0.009301;-7.622;-7.395;-99.990;0.14;21.62;
2023-05-05 15:02:37.52;0.00:00:04:864;-0.72;0.64;0.25;0.173;-0.1322;0.117;0.04644;69.24;7.37;105.52;26.84;102.05;0.173;0.1826;-0.009556;-7.620;-7.386;-99.990;0.14;21.65;
2023-05-05 15:02:37.57;0.00:00:04:915;-0.72;0.64;0.25;0.1728;-0.1318;0.1168;0.04629;69.23;7.36;105.38;26.79;101.92;0.1728;0.1821;-0.009301;-7.625;-7.398;-99.990;0.14;21.63;
2023-05-05 15:02:37.62;0.00:00:04:963;-0.72;0.64;0.25;0.1729;-0.1319;0.1168;0.04636;69.24;7.37;105.36;26.81;101.90;0.1729;0.1822;-0.009275;-7.622;-7.395;-99.990;0.14;21.65;
2023-05-05 15:02:37.68;0.00:00:05:019;-0.72;0.64;0.25;0.1731;-0.1319;0.117;0.04636;69.21;7.37;105.32;26.78;101.85;0.1731;0.1823;-0.009204;-7.616;-7.391;-99.990;0.14;21.61;
2023-05-05 15:02:37.73;0.00:00:05:066;-0.72;0.64;0.25;0.1729;-0.132;0.1167;0.04644;69.25;7.38;105.41;26.86;101.93;0.1729;0.1822;-0.009357;-7.623;-7.394;-99.990;0.14;21.69;
2023-05-05 15:02:37.77;0.00:00:05:113;-0.72;0.64;0.25;0.173;-0.132;0.1168;0.04627;69.24;7.35;105.36;26.75;101.91;0.173;0.1822;-0.009267;-7.621;-7.394;-99.990;0.14;21.61;
2023-05-05 15:02:37.82;0.00:00:05:160;-0.72;0.64;0.25;0.1728;-0.1318;0.1167;0.04636;69.23;7.38;105.31;26.83;101.84;0.1728;0.182;-0.009184;-7.624;-7.399;-99.990;0.14;21.67;
2023-05-05 15:02:37.87;0.00:00:05:207;-0.73;0.64;0.25;0.1728;-0.132;0.1165;0.04632;69.28;7.37;105.37;26.81;101.91;0.1728;0.1821;-0.009284;-7.624;-7.397;-99.990;0.14;21.68;
2023-05-05 15:02:37.91;0.00:00:05:254;-0.72;0.64;0.26;0.1728;-0.1318;0.1165;0.04646;69.27;7.40;105.30;26.89;101.81;0.1728;0.1819;-0.009164;-7.625;-7.401;-99.990;0.14;21.75;
2023-05-05 15:02:37.96;0.00:00:05:301;-0.72;0.64;0.25;0.1728;-0.1318;0.1168;0.04633;69.23;7.37;105.36;26.81;101.89;0.1728;0.1821;-0.009258;-7.624;-7.398;-99.990;0.14;21.64;
2023-05-05 15:02:38.01;0.00:00:05:347;-0.72;0.64;0.25;0.1727;-0.1321;0.1167;0.04632;69.27;7.36;105.51;26.81;102.05;0.1727;0.1823;-0.009518;-7.626;-7.393;-99.990;0.14;21.65;
2023-05-05 15:02:38.05;0.00:00:05:394;-0.72;0.64;0.25;0.173;-0.132;0.1168;0.04641;69.25;7.38;105.34;26.82;101.87;0.173;0.1822;-0.009237;-7.620;-7.394;-99.990;0.14;21.67;
2023-05-05 15:02:38.10;0.00:00:05:441;-0.72;0.64;0.25;0.173;-0.1319;0.1173;0.04633;69.18;7.35;105.47;26.77;102.01;0.173;0.1825;-0.009459;-7.619;-7.387;-99.990;0.14;21.55;
