"","Channel A Ave. (mV)","Channel B Ave. (mV)","Channel C Ave. (mV)","Channel D Ave. (mV)"
"00:00:00.153","62.716","35.447","156.621","251.198"
"00:00:00.154","62.716","35.447","156.621","251.198"
"00:00:00.155","66.637","31.495","156.621","251.198"
"00:00:00.156","66.637","35.447","156.621","251.198"
"00:00:00.157","62.716","39.399","156.621","251.198"
"00:00:00.158","62.716","35.447","156.621","251.198"
"00:00:00.159","62.716","31.495","156.621","251.198"
"00:00:00.160","62.716","35.447","156.621","251.198"
"00:00:00.161","62.716","39.399","156.621","251.198"
"00:00:00.162","62.716","35.447","156.621","251.198"
"00:00:00.163","62.716","35.447","160.543","251.198"
"00:00:00.164","62.716","35.447","164.464","251.198"
"00:00:00.165","62.716","35.447","160.543","251.198"
"00:00:00.166","62.716","39.399","156.621","251.198"
"00:00:00.167","62.716","35.447","156.621","251.198"
"00:00:00.168","62.716","35.447","156.621","251.198"
"00:00:00.169","62.716","35.447","156.621","251.198"
"00:00:00.170","62.716","31.495","160.543","251.198"
"00:00:00.171","62.716","31.495","160.543","251.198"
"00:00:00.172","62.716","35.447","160.543","251.198"
"00:00:00.173","62.716","35.447","160.543","251.198"
"00:00:00.174","62.716","35.447","156.621","251.198"
"00:00:00.175","62.716","39.399","156.621","251.198"
"00:00:00.176","62.716","35.447","156.621","251.198"
"00:00:00.177","62.716","31.495","156.621","251.198"
"00:00:00.178","66.637","31.495","160.543","251.198"
"00:00:00.179","66.637","31.495","164.464","251.198"
"00:00:00.180","62.716","31.495","160.543","251.198"
"00:00:00.181","62.716","35.447","156.621","251.198"
"00:00:00.182","62.716","39.399","160.543","251.198"
"00:00:00.183","62.716","35.447","160.543","251.198"
"00:00:00.184","62.716","31.495","160.543","251.198"
"00:00:00.185","62.716","31.495","160.543","251.198"
"00:00:00.186","62.716","31.495","156.621","251.198"
"00:00:00.187","62.716","35.447","160.543","251.198"
"00:00:00.188","62.716","39.399","160.543","251.198"
"00:00:00.189","62.716","39.399","156.621","251.198"
"00:00:00.190","62.716","35.447","160.543","251.198"
"00:00:00.191","62.716","35.447","160.543","251.198"
"00:00:00.192","62.716","35.447","156.621","251.198"
"00:00:00.193","62.716","35.447","160.543","251.198"
"00:00:00.194","62.716","35.447","160.543","251.198"
"00:00:00.195","62.716","31.495","156.621","251.198"
"00:00:00.196","62.716","31.495","156.621","251.198"
"00:00:00.197","66.637","31.495","160.543","251.198"
"00:00:00.198","66.637","35.447","160.543","251.198"
"00:00:00.199","62.716","35.447","156.621","251.198"
"00:00:00.200","62.716","35.447","160.543","251.198"
"00:00:00.201","62.716","35.447","164.464","251.198"
"00:00:00.202","62.716","35.447","164.464","251.198"
"00:00:00.203","66.637","39.399","160.543","251.198"
"00:00:00.204","66.637","35.447","156.621","251.198"
"00:00:00.205","62.716","31.495","156.621","251.198"
"00:00:00.206","62.716","35.447","156.621","251.198"
"00:00:00.207","62.716","35.447","160.543","251.198"
"00:00:00.208","62.716","31.495","164.464","251.198"
"00:00:00.209","62.716","35.447","160.543","251.198"
"00:00:00.210","62.716","39.399","156.621","251.198"
"00:00:00.211","62.716","35.447","156.621","251.198"
"00:00:00.212","62.716","31.495","156.621","251.198"
"00:00:00.213","62.716","31.495","156.621","251.198"
"00:00:00.214","62.716","35.447","160.543","251.198"
"00:00:00.215","66.637","39.399","164.464","251.198"
"00:00:00.216","66.637","35.447","164.464","251.198"
"00:00:00.217","62.716","35.447","160.543","251.198"
"00:00:00.218","62.716","35.447","156.621","251.198"
"00:00:00.219","62.716","31.495","156.621","251.198"
"00:00:00.220","62.716","31.495","160.543","251.198"
"00:00:00.221","62.716","31.495","160.543","251.198"
"00:00:00.222","62.716","31.495","156.621","251.198"
"00:00:00.223","62.716","35.447","156.621","251.198"
"00:00:00.224","62.716","39.399","156.621","251.198"
"00:00:00.225","62.716","35.447","156.621","251.198"
"00:00:00.226","62.716","35.447","160.543","251.198"
"00:00:00.227","62.716","39.399","160.543","251.198"
"00:00:00.228","62.716","35.447","156.621","251.198"
"00:00:00.229","62.716","35.447","156.621","251.198"
"00:00:00.230","62.716","39.399","156.621","251.198"
"00:00:00.231","62.716","35.447","156.621","251.198"
"00:00:00.232","62.716","35.447","160.543","251.198"
"00:00:00.233","62.716","35.447","160.543","251.198"
"00:00:00.234","62.716","31.495","160.543","251.198"
"00:00:00.235","62.716","35.447","160.543","251.198"
"00:00:00.236","62.716","39.399","156.621","251.198"
"00:00:00.237","66.637","35.447","156.621","251.198"
"00:00:00.238","66.637","31.495","156.621","251.198"
"00:00:00.239","62.716","35.447","160.543","251.198"
"00:00:00.240","62.716","35.447","160.543","251.198"
"00:00:00.241","62.716","35.447","156.621","251.198"
"00:00:00.242","66.637","39.399","156.621","251.198"
"00:00:00.243","66.637","35.447","160.543","251.198"
"00:00:00.244","66.637","31.495","160.543","251.198"
"00:00:00.245","66.637","31.495","156.621","251.198"
"00:00:00.246","62.716","31.495","156.621","251.198"
"00:00:00.247","62.716","35.447","156.621","251.198"
"00:00:00.248","62.716","39.399","156.621","251.198"
"00:00:00.249","62.716","39.399","156.621","251.198"
"00:00:00.250","62.716","39.399","156.621","251.198"
"00:00:00.251","62.716","35.447","156.621","251.198"
"00:00:00.252","62.716","35.447","156.621","251.198"
"00:00:00.253","62.716","39.399","156.621","251.198"
"00:00:00.254","62.716","35.447","156.621","251.198"
"00:00:00.255","62.716","35.447","160.543","251.198"
"00:00:00.256","62.716","35.447","160.543","251.198"
"00:00:00.257","62.716","35.447","156.621","251.198"
"00:00:00.258","62.716","39.399","160.543","251.198"
"00:00:00.259","62.716","39.399","160.543","251.198"
"00:00:00.260","62.716","39.399","156.621","251.198"
"00:00:00.261","62.716","35.447","156.621","251.198"
"00:00:00.262","62.716","35.447","160.543","251.198"
"00:00:00.263","62.716","39.399","160.543","251.198"
"00:00:00.264","62.716","35.447","156.621","251.198"
"00:00:00.265","62.716","35.447","156.621","251.198"
"00:00:00.266","62.716","39.399","160.543","251.198"
"00:00:00.267","62.716","39.399","160.543","247.261"
"00:00:00.268","62.716","39.399","156.621","247.261"
"00:00:00.269","62.716","35.447","156.621","247.261"
"00:00:00.270","62.716","35.447","156.621","247.261"
"00:00:00.271","62.716","35.447","160.543","251.198"
"00:00:00.272","62.716","35.447","164.464","251.198"
"00:00:00.273","62.716","39.399","160.543","251.198"
"00:00:00.274","62.716","35.447","156.621","251.198"
"00:00:00.275","62.716","35.447","156.621","251.198"
"00:00:00.276","62.716","39.399","156.621","251.198"
"00:00:00.277","62.716","35.447","160.543","251.198"
"00:00:00.278","62.716","35.447","160.543","251.198"
"00:00:00.279","62.716","35.447","156.621","251.198"
"00:00:00.280","62.716","35.447","160.543","251.198"
"00:00:00.281","62.716","35.447","160.543","251.198"
"00:00:00.282","62.716","31.495","156.621","251.198"
"00:00:00.283","62.716","31.495","156.621","251.198"
"00:00:00.284","62.716","35.447","160.543","251.198"
"00:00:00.285","62.716","39.399","160.543","251.198"
"00:00:00.286","62.716","35.447","156.621","251.198"
"00:00:00.287","62.716","31.495","156.621","251.198"
"00:00:00.288","62.716","35.447","156.621","251.198"
"00:00:00.289","66.637","35.447","160.543","251.198"
"00:00:00.290","66.637","35.447","160.543","251.198"
"00:00:00.291","62.716","35.447","156.621","251.198"
"00:00:00.292","62.716","35.447","156.621","251.198"
"00:00:00.293","62.716","39.399","156.621","251.198"
"00:00:00.294","62.716","39.399","156.621","251.198"
"00:00:00.295","62.716","39.399","156.621","251.198"
"00:00:00.296","62.716","39.399","156.621","251.198"
"00:00:00.297","62.716","39.399","156.621","251.198"
"00:00:00.298","62.716","39.399","156.621","251.198"
"00:00:00.299","62.716","39.399","156.621","251.198"
"00:00:00.300","62.716","39.399","156.621","251.198"
"00:00:00.301","62.716","39.399","156.621","251.198"
"00:00:00.302","62.716","39.399","160.543","251.198"
"00:00:00.303","62.716","39.399","164.464","251.198"
"00:00:00.304","62.716","39.399","160.543","251.198"
"00:00:00.305","62.716","39.399","156.621","251.198"
"00:00:00.306","62.716","35.447","156.621","251.198"
"00:00:00.307","62.716","31.495","156.621","251.198"
"00:00:00.308","62.716","35.447","156.621","251.198"
"00:00:00.309","62.716","35.447","156.621","251.198"
"00:00:00.310","62.716","31.495","156.621","251.198"
"00:00:00.311","62.716","31.495","160.543","251.198"
"00:00:00.312","62.716","31.495","160.543","251.198"
"00:00:00.313","62.716","31.495","156.621","251.198"
"00:00:00.314","62.716","31.495","156.621","251.198"
"00:00:00.315","62.716","31.495","156.621","251.198"
"00:00:00.316","62.716","31.495","156.621","251.198"
"00:00:00.317","66.637","35.447","160.543","251.198"
"00:00:00.318","66.637","39.399","160.543","251.198"
"00:00:00.319","62.716","39.399","156.621","251.198"
"00:00:00.320","62.716","35.447","156.621","251.198"
"00:00:00.321","62.716","35.447","156.621","251.198"
"00:00:00.322","62.716","39.399","156.621","251.198"
"00:00:00.323","62.716","39.399","156.621","251.198"
"00:00:00.324","62.716","35.447","156.621","251.198"
"00:00:00.325","62.716","35.447","156.621","251.198"
"00:00:00.326","62.716","39.399","156.621","251.198"
"00:00:00.327","62.716","35.447","156.621","251.198"
"00:00:00.328","66.637","35.447","156.621","251.198"
"00:00:00.329","66.637","39.399","156.621","251.198"
"00:00:00.330","62.716","35.447","156.621","251.198"
"00:00:00.331","62.716","31.495","156.621","251.198"
"00:00:00.332","62.716","31.495","156.621","251.198"
"00:00:00.333","62.716","35.447","156.621","251.198"
"00:00:00.334","62.716","35.447","156.621","251.198"
"00:00:00.335","62.716","35.447","160.543","251.198"
"00:00:00.336","66.637","39.399","160.543","251.198"
"00:00:00.337","66.637","39.399","160.543","251.198"
"00:00:00.338","62.716","35.447","160.543","251.198"
"00:00:00.339","62.716","31.495","156.621","251.198"
"00:00:00.340","62.716","35.447","160.543","251.198"
"00:00:00.341","62.716","39.399","164.464","251.198"
"00:00:00.342","62.716","39.399","160.543","251.198"
"00:00:00.343","62.716","35.447","156.621","251.198"
"00:00:00.344","62.716","35.447","156.621","251.198"
"00:00:00.345","62.716","39.399","160.543","251.198"
"00:00:00.346","62.716","39.399","160.543","251.198"
"00:00:00.347","62.716","39.399","156.621","251.198"
"00:00:00.348","62.716","35.447","156.621","251.198"
"00:00:00.349","62.716","35.447","160.543","251.198"
"00:00:00.350","62.716","39.399","164.464","251.198"
"00:00:00.351","62.716","39.399","160.543","251.198"
"00:00:00.352","62.716","35.447","160.543","251.198"
"00:00:00.353","62.716","35.447","164.464","251.198"
"00:00:00.354","62.716","39.399","160.543","251.198"
"00:00:00.355","62.716","39.399","156.621","251.198"
"00:00:00.356","62.716","39.399","160.543","251.198"
"00:00:00.357","62.716","35.447","164.464","251.198"
"00:00:00.358","62.716","31.495","164.464","251.198"
"00:00:00.359","62.716","35.447","160.543","251.198"
"00:00:00.360","62.716","39.399","160.543","251.198"
"00:00:00.361","62.716","39.399","160.543","251.198"
"00:00:00.362","62.716","39.399","156.621","251.198"
"00:00:00.363","62.716","39.399","156.621","251.198"
"00:00:00.364","62.716","39.399","156.621","251.198"
"00:00:00.365","62.716","39.399","156.621","251.198"
"00:00:00.366","62.716","35.447","160.543","251.198"
"00:00:00.367","62.716","35.447","160.543","251.198"
"00:00:00.368","62.716","35.447","156.621","251.198"
"00:00:00.369","62.716","35.447","156.621","251.198"
"00:00:00.370","62.716","39.399","160.543","251.198"
"00:00:00.371","62.716","39.399","160.543","251.198"
"00:00:00.372","62.716","35.447","156.621","251.198"
"00:00:00.373","62.716","31.495","156.621","251.198"
"00:00:00.374","62.716","35.447","156.621","251.198"
"00:00:00.375","62.716","35.447","156.621","251.198"
"00:00:00.376","62.716","35.447","156.621","251.198"
"00:00:00.377","62.716","39.399","156.621","251.198"
"00:00:00.378","62.716","35.447","156.621","251.198"
"00:00:00.379","62.716","31.495","156.621","251.198"
"00:00:00.380","62.716","35.447","156.621","251.198"
"00:00:00.381","62.716","39.399","156.621","251.198"
"00:00:00.382","66.637","39.399","156.621","251.198"
"00:00:00.383","66.637","35.447","156.621","251.198"
"00:00:00.384","62.716","31.495","156.621","251.198"
"00:00:00.385","62.716","31.495","160.543","251.198"
"00:00:00.386","62.716","31.495","160.543","251.198"
"00:00:00.387","62.716","35.447","156.621","251.198"
"00:00:00.388","62.716","35.447","156.621","251.198"
"00:00:00.389","62.716","35.447","160.543","251.198"
"00:00:00.390","62.716","35.447","160.543","251.198"
"00:00:00.391","62.716","35.447","156.621","251.198"
"00:00:00.392","62.716","35.447","156.621","251.198"
"00:00:00.393","62.716","31.495","156.621","251.198"
"00:00:00.394","62.716","35.447","156.621","251.198"
"00:00:00.395","62.716","35.447","156.621","247.261"
"00:00:00.396","62.716","31.495","160.543","247.261"
"00:00:00.397","62.716","35.447","164.464","251.198"
"00:00:00.398","62.716","39.399","164.464","251.198"
"00:00:00.399","62.716","39.399","164.464","251.198"
"00:00:00.400","62.716","35.447","160.543","251.198"
"00:00:00.401","62.716","31.495","156.621","251.198"
"00:00:00.402","62.716","35.447","156.621","251.198"
"00:00:00.403","62.716","35.447","156.621","251.198"
"00:00:00.404","62.716","35.447","156.621","251.198"
"00:00:00.405","62.716","39.399","156.621","251.198"
"00:00:00.406","62.716","35.447","156.621","251.198"
"00:00:00.407","62.716","31.495","156.621","251.198"
"00:00:00.408","62.716","31.495","160.543","251.198"
"00:00:00.409","62.716","31.495","160.543","251.198"
"00:00:00.410","62.716","35.447","156.621","251.198"
"00:00:00.411","62.716","39.399","156.621","251.198"
"00:00:00.412","62.716","39.399","156.621","251.198"
"00:00:00.413","62.716","35.447","156.621","251.198"
"00:00:00.414","62.716","31.495","156.621","251.198"
"00:00:00.415","62.716","35.447","156.621","251.198"
"00:00:00.416","62.716","39.399","160.543","251.198"
"00:00:00.417","62.716","35.447","160.543","251.198"
"00:00:00.418","62.716","35.447","156.621","251.198"
"00:00:00.419","62.716","39.399","156.621","251.198"
"00:00:00.420","62.716","35.447","156.621","251.198"
"00:00:00.421","62.716","35.447","156.621","251.198"
"00:00:00.422","62.716","35.447","156.621","251.198"
"00:00:00.423","62.716","35.447","156.621","251.198"
"00:00:00.424","62.716","39.399","156.621","251.198"
"00:00:00.425","62.716","39.399","156.621","251.198"
"00:00:00.426","62.716","35.447","156.621","251.198"
"00:00:00.427","62.716","31.495","156.621","251.198"
"00:00:00.428","62.716","35.447","156.621","251.198"
"00:00:00.429","62.716","39.399","156.621","251.198"
"00:00:00.430","66.637","35.447","160.543","251.198"
"00:00:00.431","66.637","35.447","160.543","251.198"
"00:00:00.432","62.716","39.399","160.543","251.198"
"00:00:00.433","62.716","39.399","160.543","251.198"
"00:00:00.434","62.716","35.447","156.621","251.198"
"00:00:00.435","66.637","31.495","156.621","251.198"
"00:00:00.436","66.637","35.447","156.621","251.198"
"00:00:00.437","62.716","39.399","156.621","251.198"
"00:00:00.438","62.716","39.399","156.621","251.198"
"00:00:00.439","62.716","35.447","156.621","251.198"
"00:00:00.440","62.716","35.447","156.621","247.261"
"00:00:00.441","62.716","35.447","156.621","247.261"
"00:00:00.442","66.637","35.447","156.621","251.198"
"00:00:00.443","66.637","39.399","160.543","251.198"
"00:00:00.444","62.716","35.447","160.543","251.198"
"00:00:00.445","62.716","31.495","156.621","251.198"
"00:00:00.446","62.716","35.447","156.621","251.198"
"00:00:00.447","62.716","39.399","156.621","251.198"
"00:00:00.448","62.716","39.399","160.543","251.198"
"00:00:00.449","62.716","35.447","160.543","251.198"
"00:00:00.450","62.716","35.447","156.621","251.198"
"00:00:00.451","66.637","39.399","160.543","251.198"
"00:00:00.452","66.637","35.447","160.543","251.198"
"00:00:00.453","62.716","35.447","156.621","251.198"
"00:00:00.454","62.716","35.447","156.621","251.198"
"00:00:00.455","62.716","31.495","156.621","251.198"
"00:00:00.456","62.716","35.447","156.621","251.198"
"00:00:00.457","62.716","39.399","160.543","251.198"
"00:00:00.458","62.716","35.447","160.543","251.198"
"00:00:00.459","62.716","35.447","156.621","251.198"
"00:00:00.460","62.716","35.447","156.621","251.198"
"00:00:00.461","62.716","31.495","160.543","251.198"
"00:00:00.462","62.716","31.495","164.464","251.198"
"00:00:00.463","62.716","31.495","160.543","251.198"
"00:00:00.464","62.716","31.495","156.621","251.198"
"00:00:00.465","62.716","35.447","160.543","251.198"
"00:00:00.466","62.716","39.399","160.543","251.198"
"00:00:00.467","62.716","39.399","156.621","251.198"
"00:00:00.468","62.716","35.447","160.543","251.198"
"00:00:00.469","62.716","31.495","160.543","251.198"
"00:00:00.470","62.716","35.447","160.543","251.198"
"00:00:00.471","66.637","35.447","160.543","251.198"
"00:00:00.472","66.637","31.495","156.621","251.198"
"00:00:00.473","62.716","35.447","160.543","251.198"
"00:00:00.474","62.716","35.447","160.543","251.198"
"00:00:00.475","66.637","31.495","156.621","251.198"
"00:00:00.476","70.559","31.495","160.543","251.198"
"00:00:00.477","66.637","35.447","164.464","251.198"
"00:00:00.478","62.716","39.399","160.543","251.198"
"00:00:00.479","62.716","39.399","160.543","251.198"
"00:00:00.480","62.716","35.447","160.543","251.198"
"00:00:00.481","62.716","35.447","156.621","251.198"
"00:00:00.482","62.716","35.447","156.621","251.198"
"00:00:00.483","62.716","35.447","156.621","251.198"
"00:00:00.484","62.716","35.447","156.621","251.198"
"00:00:00.485","62.716","35.447","156.621","251.198"
"00:00:00.486","66.637","35.447","156.621","251.198"
"00:00:00.487","70.559","31.495","156.621","251.198"
"00:00:00.488","66.637","31.495","160.543","251.198"
"00:00:00.489","62.716","31.495","160.543","251.198"
"00:00:00.490","62.716","35.447","156.621","251.198"
"00:00:00.491","62.716","35.447","156.621","251.198"
"00:00:00.492","62.716","31.495","156.621","251.198"
"00:00:00.493","62.716","31.495","156.621","251.198"
"00:00:00.494","62.716","31.495","156.621","247.261"
"00:00:00.495","62.716","35.447","156.621","247.261"
"00:00:00.496","62.716","39.399","156.621","251.198"
"00:00:00.497","62.716","39.399","156.621","251.198"
"00:00:00.498","62.716","35.447","160.543","251.198"
"00:00:00.499","62.716","35.447","160.543","251.198"
"00:00:00.500","62.716","35.447","156.621","251.198"
"00:00:00.501","62.716","35.447","156.621","251.198"
"00:00:00.502","62.716","39.399","156.621","251.198"
"00:00:00.503","62.716","35.447","160.543","251.198"
"00:00:00.504","62.716","35.447","160.543","251.198"
"00:00:00.505","62.716","35.447","156.621","247.261"
"00:00:00.506","62.716","31.495","156.621","247.261"
"00:00:00.507","62.716","35.447","156.621","251.198"
"00:00:00.508","62.716","35.447","156.621","251.198"
"00:00:00.509","62.716","35.447","160.543","251.198"
"00:00:00.510","62.716","35.447","160.543","251.198"
"00:00:00.511","62.716","31.495","156.621","251.198"
"00:00:00.512","62.716","31.495","156.621","251.198"
"00:00:00.513","62.716","35.447","156.621","251.198"
"00:00:00.514","66.637","35.447","160.543","251.198"
"00:00:00.515","66.637","35.447","160.543","251.198"
"00:00:00.516","62.716","39.399","156.621","251.198"
"00:00:00.517","62.716","39.399","156.621","247.261"
"00:00:00.518","62.716","39.399","156.621","247.261"
"00:00:00.519","62.716","35.447","156.621","251.198"
"00:00:00.520","62.716","35.447","156.621","251.198"
"00:00:00.521","62.716","39.399","156.621","251.198"
"00:00:00.522","62.716","39.399","160.543","251.198"
"00:00:00.523","62.716","39.399","164.464","251.198"
"00:00:00.524","62.716","39.399","160.543","251.198"
"00:00:00.525","62.716","39.399","156.621","251.198"
"00:00:00.526","62.716","39.399","160.543","251.198"
"00:00:00.527","62.716","39.399","160.543","251.198"
"00:00:00.528","62.716","39.399","156.621","251.198"
"00:00:00.529","62.716","39.399","156.621","247.261"
"00:00:00.530","62.716","39.399","156.621","247.261"
"00:00:00.531","62.716","35.447","156.621","251.198"
"00:00:00.532","62.716","35.447","156.621","251.198"
"00:00:00.533","62.716","35.447","156.621","251.198"
