Device : ;PAX1000IR2/M
Serial Number : ;M00534359
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-05-05 15:42:16.43;0.00:00:01:885;-0.52;0.21;-0.83;0.09266;-0.002301;0.0009265;-0.003622;79.03;-27.80;4.74;3.91;2.68;0.09266;0.00439;0.08827;-10.331;-23.575;-10.542;0.24;-75.65;
2023-05-05 15:42:16.47;0.00:00:01:931;-0.55;0.19;-0.82;0.09252;-0.002502;0.0008574;-0.003747;80.54;-27.39;4.96;4.05;2.86;0.09252;0.004586;0.08794;-10.338;-23.385;-10.558;0.23;-77.11;
2023-05-05 15:42:16.52;0.00:00:01:978;-0.55;0.16;-0.82;0.09277;-0.002378;0.0006844;-0.003582;81.97;-27.68;4.69;3.86;2.67;0.09277;0.004353;0.08842;-10.326;-23.612;-10.534;0.23;-79.18;
2023-05-05 15:42:16.57;0.00:00:02:025;-0.53;0.18;-0.83;0.09256;-0.002408;0.0008391;-0.003774;80.40;-27.98;4.92;4.08;2.76;0.09256;0.004555;0.08801;-10.336;-23.415;-10.555;0.24;-77.47;
2023-05-05 15:42:16.61;0.00:00:02:072;-0.51;0.17;-0.85;0.09272;-0.002123;0.0007162;-0.003551;80.68;-28.87;4.53;3.83;2.42;0.09272;0.004199;0.08852;-10.328;-23.769;-10.530;0.25;-78.60;
2023-05-05 15:42:16.66;0.00:00:02:119;-0.54;0.17;-0.83;0.09232;-0.002348;0.0007307;-0.003616;81.36;-27.89;4.74;3.92;2.66;0.09232;0.004373;0.08795;-10.347;-23.592;-10.558;0.23;-78.58;
2023-05-05 15:42:16.71;0.00:00:02:166;-0.52;0.17;-0.84;0.09258;-0.002285;0.0007677;-0.003666;80.72;-28.34;4.74;3.96;2.60;0.09258;0.004388;0.0882;-10.335;-23.578;-10.545;0.24;-78.17;
2023-05-05 15:42:16.76;0.00:00:02:215;-0.53;0.17;-0.83;0.09263;-0.002279;0.0007144;-0.003545;81.30;-28.02;4.61;3.83;2.58;0.09263;0.004275;0.08835;-10.333;-23.691;-10.538;0.23;-78.61;
2023-05-05 15:42:16.81;0.00:00:02:268;-0.51;0.22;-0.83;0.09233;-0.002312;0.0009977;-0.003719;78.33;-27.95;4.86;4.03;2.73;0.09233;0.004491;0.08784;-10.346;-23.476;-10.563;0.24;-74.98;
2023-05-05 15:42:16.86;0.00:00:02:315;-0.55;0.20;-0.81;0.09238;-0.002429;0.0008669;-0.003573;80.18;-27.09;4.77;3.87;2.79;0.09238;0.004406;0.08797;-10.344;-23.559;-10.557;0.22;-76.36;
2023-05-05 15:42:16.91;0.00:00:02:364;-0.53;0.20;-0.83;0.09266;-0.002302;0.0008773;-0.003621;79.57;-27.89;4.73;3.91;2.66;0.09266;0.00438;0.08828;-10.331;-23.586;-10.541;0.24;-76.38;
2023-05-05 15:42:16.96;0.00:00:02:416;-0.59;0.17;-0.79;0.0923;-0.00263;0.0007493;-0.003534;82.05;-26.14;4.84;3.83;2.96;0.0923;0.004468;0.08784;-10.348;-23.499;-10.563;0.21;-78.03;
2023-05-05 15:42:17.00;0.00:00:02:463;-0.55;0.21;-0.81;0.0926;-0.002426;0.0009453;-0.003588;79.35;-27.02;4.79;3.87;2.81;0.0926;0.004433;0.08817;-10.334;-23.533;-10.547;0.23;-75.24;
2023-05-05 15:42:17.05;0.00:00:02:510;-0.53;0.15;-0.83;0.09257;-0.002358;0.0006844;-0.003681;81.91;-28.15;4.78;3.98;2.65;0.09257;0.004425;0.08815;-10.335;-23.541;-10.548;0.23;-79.47;
2023-05-05 15:42:17.10;0.00:00:02:557;-0.55;0.16;-0.82;0.09236;-0.00249;0.0007128;-0.003679;82.01;-27.43;4.87;3.98;2.80;0.09236;0.004499;0.08786;-10.345;-23.469;-10.562;0.22;-79.03;
2023-05-05 15:42:17.14;0.00:00:02:604;-0.55;0.18;-0.82;0.09247;-0.002427;0.0007917;-0.003593;80.97;-27.30;4.77;3.89;2.76;0.09247;0.004408;0.08806;-10.340;-23.558;-10.552;0.22;-77.57;
2023-05-05 15:42:17.19;0.00:00:02:651;-0.58;0.16;-0.80;0.09236;-0.002574;0.0007123;-0.003553;82.27;-26.54;4.81;3.85;2.89;0.09236;0.004445;0.08791;-10.345;-23.521;-10.559;0.21;-78.66;
2023-05-05 15:42:17.24;0.00:00:02:698;-0.57;0.14;-0.81;0.09251;-0.002526;0.0006071;-0.003572;83.24;-26.99;4.78;3.86;2.81;0.09251;0.004417;0.08809;-10.338;-23.548;-10.551;0.21;-80.35;
2023-05-05 15:42:17.29;0.00:00:02:744;-0.52;0.18;-0.83;0.09263;-0.002341;0.0008156;-0.003723;80.40;-28.17;4.83;4.02;2.68;0.09263;0.004473;0.08815;-10.333;-23.494;-10.548;0.24;-77.64;
2023-05-05 15:42:17.33;0.00:00:02:791;-0.56;0.18;-0.81;0.09256;-0.002457;0.0007818;-0.003568;81.18;-27.07;4.76;3.86;2.79;0.09256;0.004402;0.08815;-10.336;-23.563;-10.548;0.22;-77.64;
2023-05-05 15:42:17.38;0.00:00:02:840;-0.52;0.22;-0.83;0.09262;-0.002291;0.0009797;-0.003652;78.42;-27.85;4.77;3.94;2.69;0.09262;0.004421;0.0882;-10.333;-23.545;-10.545;0.24;-74.98;
2023-05-05 15:42:17.43;0.00:00:02:887;-0.54;0.18;-0.82;0.09244;-0.002371;0.0007793;-0.003572;80.90;-27.53;4.71;3.86;2.70;0.09244;0.004358;0.08808;-10.342;-23.607;-10.551;0.23;-77.69;
2023-05-05 15:42:17.47;0.00:00:02:934;-0.55;0.20;-0.81;0.09248;-0.002481;0.0008821;-0.003617;80.22;-26.97;4.84;3.91;2.85;0.09248;0.004474;0.088;-10.340;-23.493;-10.555;0.22;-76.30;
2023-05-05 15:42:17.52;0.00:00:02:981;-0.54;0.13;-0.83;0.09262;-0.002381;0.0005659;-0.003625;83.32;-27.99;4.72;3.91;2.64;0.09262;0.004374;0.08824;-10.333;-23.591;-10.543;0.23;-81.13;
2023-05-05 15:42:17.57;0.00:00:03:028;-0.56;0.20;-0.81;0.09247;-0.002405;0.0008666;-0.003491;80.09;-26.89;4.68;3.77;2.77;0.09247;0.004327;0.08814;-10.340;-23.638;-10.548;0.22;-76.06;
2023-05-05 15:42:17.62;0.00:00:03:074;-0.55;0.12;-0.83;0.09257;-0.002392;0.0005411;-0.003595;83.63;-27.85;4.70;3.88;2.65;0.09257;0.004352;0.08822;-10.335;-23.613;-10.544;0.23;-81.44;
2023-05-05 15:42:17.66;0.00:00:03:121;-0.51;0.20;-0.84;0.09251;-0.002255;0.0008891;-0.003701;79.24;-28.39;4.78;4.00;2.62;0.09251;0.004424;0.08809;-10.338;-23.542;-10.551;0.25;-76.49;
2023-05-05 15:42:17.71;0.00:00:03:168;-0.53;0.17;-0.83;0.09261;-0.002355;0.0007483;-0.0037;81.19;-28.13;4.80;4.00;2.67;0.09261;0.00445;0.08817;-10.333;-23.517;-10.547;0.24;-78.57;
2023-05-05 15:42:17.76;0.00:00:03:215;-0.52;0.17;-0.84;0.09255;-0.002342;0.0007562;-0.003772;81.05;-28.44;4.87;4.08;2.66;0.09255;0.004504;0.08805;-10.336;-23.464;-10.553;0.24;-78.66;
2023-05-05 15:42:17.80;0.00:00:03:262;-0.53;0.21;-0.82;0.09256;-0.002397;0.0009407;-0.003669;79.29;-27.47;4.84;3.96;2.78;0.09256;0.004482;0.08807;-10.336;-23.485;-10.552;0.23;-75.62;
2023-05-05 15:42:17.85;0.00:00:03:309;-0.54;0.17;-0.82;0.0925;-0.002474;0.0007887;-0.003783;81.16;-27.77;4.96;4.09;2.81;0.0925;0.004588;0.08791;-10.339;-23.384;-10.560;0.23;-78.22;
2023-05-05 15:42:17.90;0.00:00:03:357;-0.51;0.21;-0.83;0.09257;-0.002331;0.0009673;-0.003784;78.73;-28.15;4.91;4.09;2.73;0.09257;0.004548;0.08802;-10.335;-23.421;-10.554;0.24;-75.66;
2023-05-05 15:42:17.94;0.00:00:03:401;-0.55;0.15;-0.83;0.09259;-0.002514;0.0006771;-0.003801;82.46;-27.80;4.98;4.11;2.81;0.09259;0.004607;0.08798;-10.335;-23.365;-10.556;0.23;-79.90;
2023-05-05 15:42:17.99;0.00:00:03:448;-0.53;0.17;-0.83;0.09258;-0.002332;0.0007451;-0.003702;81.14;-28.26;4.79;4.00;2.64;0.09258;0.004438;0.08814;-10.335;-23.528;-10.548;0.24;-78.62;
2023-05-05 15:42:18.04;0.00:00:03:495;-0.53;0.20;-0.83;0.09256;-0.002331;0.0008721;-0.003638;79.74;-27.81;4.76;3.93;2.69;0.09256;0.004408;0.08816;-10.336;-23.558;-10.547;0.24;-76.52;
2023-05-05 15:42:18.08;0.00:00:03:542;-0.56;0.15;-0.81;0.09261;-0.002526;0.0006519;-0.003641;82.76;-27.19;4.84;3.93;2.82;0.09261;0.004479;0.08813;-10.334;-23.488;-10.549;0.22;-79.85;
2023-05-05 15:42:18.13;0.00:00:03:589;-0.52;0.16;-0.84;0.09267;-0.002312;0.0007085;-0.003712;81.48;-28.46;4.78;4.01;2.61;0.09267;0.00443;0.08824;-10.331;-23.536;-10.544;0.24;-79.19;
2023-05-05 15:42:18.18;0.00:00:03:636;-0.55;0.17;-0.82;0.0925;-0.002399;0.0007369;-0.003567;81.46;-27.44;4.71;3.86;2.71;0.0925;0.004361;0.08814;-10.338;-23.604;-10.548;0.22;-78.33;
2023-05-05 15:42:18.23;0.00:00:03:685;-0.54;0.18;-0.82;0.0926;-0.002376;0.0007714;-0.00363;81.01;-27.73;4.76;3.92;2.70;0.0926;0.004406;0.08819;-10.334;-23.559;-10.546;0.23;-78.00;
2023-05-05 15:42:18.27;0.00:00:03:732;-0.55;0.14;-0.82;0.09245;-0.002416;0.0006208;-0.003618;82.79;-27.71;4.75;3.91;2.70;0.09245;0.004395;0.08806;-10.341;-23.571;-10.552;0.23;-80.26;
2023-05-05 15:42:18.32;0.00:00:03:779;-0.56;0.18;-0.81;0.09259;-0.002508;0.0007902;-0.003628;81.26;-27.03;4.84;3.92;2.84;0.09259;0.004481;0.08811;-10.335;-23.486;-10.550;0.22;-77.71;
2023-05-05 15:42:18.37;0.00:00:03:831;-0.52;0.16;-0.84;0.09257;-0.002366;0.0007403;-0.00384;81.31;-28.57;4.94;4.15;2.68;0.09257;0.004571;0.088;-10.335;-23.400;-10.555;0.24;-79.09;
2023-05-05 15:42:18.43;0.00:00:03:887;-0.53;0.20;-0.82;0.09268;-0.002385;0.0009105;-0.003706;79.55;-27.72;4.86;4.00;2.75;0.09268;0.0045;0.08818;-10.330;-23.468;-10.546;0.23;-76.20;
2023-05-05 15:42:18.47;0.00:00:03:934;-0.52;0.18;-0.84;0.09253;-0.002339;0.0008115;-0.003776;80.43;-28.38;4.88;4.08;2.68;0.09253;0.004515;0.08801;-10.337;-23.453;-10.555;0.24;-77.87;
2023-05-05 15:42:18.52;0.00:00:03:980;-0.52;0.12;-0.85;0.09263;-0.0023;0.0005187;-0.003745;83.65;-28.90;4.78;4.04;2.55;0.09263;0.004425;0.08821;-10.332;-23.541;-10.545;0.24;-82.11;
2023-05-05 15:42:18.57;0.00:00:04:027;-0.53;0.18;-0.83;0.09261;-0.002291;0.0007894;-0.003562;80.49;-27.88;4.65;3.85;2.62;0.09261;0.004308;0.0883;-10.333;-23.658;-10.540;0.23;-77.50;
2023-05-05 15:42:18.62;0.00:00:04:074;-0.52;0.19;-0.83;0.09265;-0.002333;0.000872;-0.003778;79.75;-28.30;4.88;4.08;2.69;0.09265;0.004525;0.08812;-10.332;-23.444;-10.549;0.24;-77.00;
2023-05-05 15:42:18.66;0.00:00:04:121;-0.55;0.21;-0.81;0.09225;-0.00249;0.000946;-0.003681;79.60;-27.06;4.93;3.99;2.89;0.09225;0.004544;0.08771;-10.350;-23.426;-10.569;0.23;-75.59;
2023-05-05 15:42:18.71;0.00:00:04:168;-0.53;0.14;-0.83;0.09214;-0.002383;0.0006126;-0.00372;82.79;-28.26;4.84;4.04;2.67;0.09214;0.00446;0.08768;-10.355;-23.506;-10.571;0.23;-80.65;
2023-05-05 15:42:18.76;0.00:00:04:215;-0.54;0.15;-0.83;0.09258;-0.002399;0.0006588;-0.003636;82.32;-27.81;4.76;3.93;2.69;0.09258;0.004406;0.08818;-10.335;-23.560;-10.546;0.23;-79.73;
2023-05-05 15:42:18.80;0.00:00:04:263;-0.54;0.11;-0.83;0.09261;-0.00237;0.0004891;-0.003643;84.17;-28.20;4.72;3.93;2.61;0.09261;0.004373;0.08823;-10.334;-23.592;-10.544;0.23;-82.35;
2023-05-05 15:42:18.85;0.00:00:04:310;-0.53;0.18;-0.83;0.09253;-0.002395;0.0008227;-0.003787;80.52;-28.12;4.92;4.09;2.74;0.09253;0.004556;0.08797;-10.337;-23.414;-10.557;0.24;-77.74;
2023-05-05 15:42:18.90;0.00:00:04:358;-0.54;0.17;-0.83;0.09254;-0.002409;0.0007702;-0.003721;81.13;-27.90;4.86;4.02;2.73;0.09254;0.004499;0.08804;-10.337;-23.469;-10.553;0.23;-78.31;
2023-05-05 15:42:18.94;0.00:00:04:403;-0.53;0.14;-0.83;0.09271;-0.002355;0.0006294;-0.003666;82.52;-28.19;4.75;3.95;2.63;0.09271;0.004402;0.08831;-10.329;-23.563;-10.540;0.23;-80.26;
2023-05-05 15:42:18.99;0.00:00:04:450;-0.53;0.13;-0.84;0.09251;-0.002347;0.0005856;-0.003751;82.99;-28.59;4.82;4.05;2.61;0.09251;0.004463;0.08805;-10.338;-23.504;-10.553;0.24;-81.13;
2023-05-05 15:42:19.04;0.00:00:04:497;-0.53;0.16;-0.83;0.09263;-0.002374;0.0007323;-0.003768;81.43;-28.30;4.87;4.07;2.68;0.09263;0.004513;0.08812;-10.332;-23.455;-10.549;0.24;-79.00;
2023-05-05 15:42:19.08;0.00:00:04:544;-0.52;0.14;-0.84;0.09248;-0.002393;0.0006683;-0.003893;82.20;-28.73;4.99;4.21;2.69;0.09248;0.004618;0.08786;-10.339;-23.355;-10.562;0.24;-80.26;
2023-05-05 15:42:19.13;0.00:00:04:592;-0.56;0.14;-0.82;0.09246;-0.002482;0.0006023;-0.003636;83.18;-27.46;4.81;3.93;2.76;0.09246;0.004443;0.08802;-10.340;-23.523;-10.554;0.22;-80.59;
2023-05-05 15:42:19.18;0.00:00:04:642;-0.55;0.20;-0.81;0.09253;-0.002528;0.0009252;-0.003685;79.95;-26.92;4.93;3.98;2.91;0.09253;0.004564;0.08797;-10.337;-23.407;-10.557;0.22;-75.90;
2023-05-05 15:42:19.23;0.00:00:04:689;-0.57;0.19;-0.80;0.0925;-0.002595;0.0008515;-0.003597;80.92;-26.39;4.88;3.89;2.95;0.0925;0.004516;0.08798;-10.339;-23.452;-10.556;0.21;-76.68;
2023-05-05 15:42:19.28;0.00:00:04:735;-0.53;0.18;-0.83;0.09261;-0.002396;0.0007937;-0.003707;80.84;-27.88;4.84;4.00;2.73;0.09261;0.004485;0.08812;-10.334;-23.483;-10.549;0.23;-77.92;
2023-05-05 15:42:19.34;0.00:00:04:798;-0.56;0.18;-0.81;0.09253;-0.002584;0.0008262;-0.003718;81.14;-26.94;4.97;4.02;2.93;0.09253;0.004603;0.08793;-10.337;-23.370;-10.559;0.22;-77.47;
2023-05-05 15:42:19.39;0.00:00:04:847;-0.56;0.16;-0.82;0.09257;-0.002428;0.0007207;-0.003567;81.73;-27.31;4.73;3.85;2.74;0.09257;0.004375;0.08819;-10.335;-23.590;-10.546;0.22;-78.58;
2023-05-05 15:42:19.44;0.00:00:04:902;-0.53;0.18;-0.83;0.09262;-0.00236;0.0008003;-0.003684;80.63;-27.96;4.80;3.98;2.69;0.09262;0.004447;0.08817;-10.333;-23.519;-10.547;0.23;-77.74;
2023-05-05 15:42:19.49;0.00:00:04:949;-0.55;0.19;-0.81;0.09234;-0.002484;0.0008797;-0.003672;80.25;-27.17;4.89;3.98;2.85;0.09234;0.004519;0.08782;-10.346;-23.449;-10.564;0.23;-76.53;
2023-05-05 15:42:19.54;0.00:00:04:997;-0.54;0.14;-0.83;0.09247;-0.002348;0.0006184;-0.003621;82.62;-28.08;4.71;3.92;2.63;0.09247;0.00436;0.08811;-10.340;-23.605;-10.550;0.23;-80.31;
2023-05-05 15:42:19.58;0.00:00:05:043;-0.56;0.13;-0.82;0.09237;-0.002552;0.0006111;-0.00376;83.27;-27.54;4.96;4.07;2.84;0.09237;0.004585;0.08778;-10.345;-23.386;-10.566;0.22;-80.77;
2023-05-05 15:42:19.63;0.00:00:05:090;-0.54;0.20;-0.82;0.0924;-0.002428;0.0008895;-0.003729;79.94;-27.63;4.91;4.04;2.80;0.0924;0.004538;0.08786;-10.343;-23.432;-10.562;0.23;-76.58;
2023-05-05 15:42:19.68;0.00:00:05:137;-0.54;0.15;-0.83;0.09251;-0.002408;0.0006594;-0.003678;82.34;-27.92;4.81;3.98;2.70;0.09251;0.004445;0.08806;-10.338;-23.521;-10.552;0.23;-79.84;
2023-05-05 15:42:19.72;0.00:00:05:184;-0.53;0.11;-0.84;0.09265;-0.002307;0.0005027;-0.003685;83.85;-28.68;4.72;3.98;2.55;0.09265;0.004377;0.08827;-10.332;-23.588;-10.542;0.24;-82.23;
